nvidia_site_id,sycl_site_id,match_tier,opcode,type_kind,bitwidth,operand_index
1,1,exact,store,int,32,0
2,13,exact,mul,int,32,0
3,14,exact,mul,int,32,1
4,16,exact,add,int,32,0
5,179,exact,add,int,32,1
6,2,exact,store,int,32,0
7,17,exact,mul,int,32,0
8,18,exact,mul,int,32,1
9,4,exact,store,int,32,0
10,25,exact,add,int,32,0
11,95,exact,mul,int,32,0
12,96,exact,mul,int,32,1
13,19,exact,icmp,int,32,0
14,20,exact,icmp,int,32,1
15,21,exact,br,int,1,0
16,11,exact,zext,int,32,0
17,12,exact,getelementptr,int,64,1
18,22,exact,urem,int,32,0
19,23,exact,uitofp,int,32,0
20,24,exact,call,float,64,1
21,98,exact,add,int,32,0
22,10,exact,store,int,32,0
23,27,exact,store,float,64,0
24,47,exact,store,float,64,0
26,33,exact,ret,float,64,0
27,15,exact,store,int,32,0
28,99,exact,mul,int,32,0
29,100,exact,mul,int,32,1
30,111,exact,add,int,32,0
31,128,no_operand,add,int,32,1
32,26,exact,store,int,32,0
33,125,exact,mul,int,32,0
34,126,exact,mul,int,32,1
35,28,exact,store,int,32,0
36,136,exact,add,int,32,0
37,129,exact,mul,int,32,0
38,130,exact,mul,int,32,1
39,101,exact,icmp,int,32,0
40,102,exact,icmp,int,32,1
41,103,exact,br,int,1,0
42,104,exact,urem,int,32,0
43,105,exact,uitofp,int,32,0
44,106,exact,zext,int,32,0
45,107,exact,getelementptr,int,64,1
46,108,exact,fadd,float,64,0
47,109,exact,fadd,float,64,1
48,110,exact,store,float,64,0
49,169,exact,add,int,32,0
50,29,exact,store,int,32,0
51,34,exact,store,int,32,0
52,166,exact,mul,int,32,0
53,167,exact,mul,int,32,1
54,178,exact,add,int,32,0
55,181,no_operand,add,int,32,1
56,35,exact,store,int,32,0
57,170,exact,mul,int,32,0
58,171,exact,mul,int,32,1
59,45,exact,store,int,32,0
60,198,exact,add,int,32,0
61,195,exact,mul,int,32,0
62,196,exact,mul,int,32,1
63,131,exact,icmp,int,32,0
64,132,exact,icmp,int,32,1
65,133,exact,br,int,1,0
66,123,exact,zext,int,32,0
67,124,exact,getelementptr,int,64,1
68,134,exact,urem,int,32,0
69,3,exact,call,int,32,1
70,207,exact,add,int,32,0
71,46,exact,store,int,32,0
72,49,exact,store,int,32,0
73,51,exact,store,int,32,0
75,61,exact,ret,int,32,0
76,56,exact,store,int,32,0
77,199,exact,mul,int,32,0
78,200,exact,mul,int,32,1
79,240,exact,add,int,32,0
80,253,no_operand,add,int,32,1
81,62,exact,store,int,32,0
82,237,exact,mul,int,32,0
83,238,exact,mul,int,32,1
84,85,exact,store,int,32,0
86,241,exact,mul,int,32,0
87,242,exact,mul,int,32,1
88,172,exact,icmp,int,32,0
89,173,exact,icmp,int,32,1
90,174,exact,br,int,1,0
91,175,exact,urem,int,32,0
92,176,exact,zext,int,32,0
93,177,exact,getelementptr,int,64,1
96,86,exact,store,int,32,0
98,88,exact,store,int,32,0
99,94,exact,store,int,32,0
104,97,exact,store,int,32,0
107,112,exact,store,int,32,0
111,201,exact,icmp,int,32,0
112,202,exact,icmp,int,32,1
113,203,exact,br,int,1,0
114,193,exact,zext,int,32,0
115,194,exact,getelementptr,int,64,1
116,204,exact,urem,int,32,0
117,205,exact,uitofp,int,32,0
118,206,exact,call,float,32,1
120,113,exact,store,int,32,0
121,209,exact,store,float,32,0
122,218,exact,store,float,32,0
124,215,exact,ret,float,32,0
125,114,exact,store,int,32,0
130,116,exact,store,int,32,0
133,122,exact,store,int,32,0
137,243,exact,icmp,int,32,0
138,244,exact,icmp,int,32,1
139,245,exact,br,int,1,0
140,246,exact,urem,int,32,0
141,247,exact,uitofp,int,32,0
142,248,exact,zext,int,32,0
143,249,exact,getelementptr,int,64,1
144,250,exact,fadd,float,32,0
145,251,exact,fadd,float,32,1
146,252,exact,store,float,32,0
148,127,exact,store,int,32,0
