site_id,bit_index,trial,result,exit_code,stdout,stderr,dump
381,1,1,MASKED,0,/ccs/home/mdunlavy/GPU_FI/HeCBench/results/divergence_trace_selected_frontier_v2/amd/dense-embedding/float/site381_bit1.out,/ccs/home/mdunlavy/GPU_FI/HeCBench/results/divergence_trace_selected_frontier_v2/amd/dense-embedding/float/site381_bit1.err,
381,1,2,MASKED,0,/ccs/home/mdunlavy/GPU_FI/HeCBench/results/divergence_trace_selected_frontier_v2/amd/dense-embedding/float/site381_bit1_trial2.out,/ccs/home/mdunlavy/GPU_FI/HeCBench/results/divergence_trace_selected_frontier_v2/amd/dense-embedding/float/site381_bit1_trial2.err,
381,15,1,MASKED,0,/ccs/home/mdunlavy/GPU_FI/HeCBench/results/divergence_trace_selected_frontier_v2/amd/dense-embedding/float/site381_bit15.out,/ccs/home/mdunlavy/GPU_FI/HeCBench/results/divergence_trace_selected_frontier_v2/amd/dense-embedding/float/site381_bit15.err,
381,15,2,MASKED,0,/ccs/home/mdunlavy/GPU_FI/HeCBench/results/divergence_trace_selected_frontier_v2/amd/dense-embedding/float/site381_bit15_trial2.out,/ccs/home/mdunlavy/GPU_FI/HeCBench/results/divergence_trace_selected_frontier_v2/amd/dense-embedding/float/site381_bit15_trial2.err,
381,31,1,MASKED,0,/ccs/home/mdunlavy/GPU_FI/HeCBench/results/divergence_trace_selected_frontier_v2/amd/dense-embedding/float/site381_bit31.out,/ccs/home/mdunlavy/GPU_FI/HeCBench/results/divergence_trace_selected_frontier_v2/amd/dense-embedding/float/site381_bit31.err,
381,31,2,MASKED,0,/ccs/home/mdunlavy/GPU_FI/HeCBench/results/divergence_trace_selected_frontier_v2/amd/dense-embedding/float/site381_bit31_trial2.out,/ccs/home/mdunlavy/GPU_FI/HeCBench/results/divergence_trace_selected_frontier_v2/amd/dense-embedding/float/site381_bit31_trial2.err,
385,1,1,MASKED,0,/ccs/home/mdunlavy/GPU_FI/HeCBench/results/divergence_trace_selected_frontier_v2/amd/dense-embedding/float/site385_bit1.out,/ccs/home/mdunlavy/GPU_FI/HeCBench/results/divergence_trace_selected_frontier_v2/amd/dense-embedding/float/site385_bit1.err,
385,1,2,MASKED,0,/ccs/home/mdunlavy/GPU_FI/HeCBench/results/divergence_trace_selected_frontier_v2/amd/dense-embedding/float/site385_bit1_trial2.out,/ccs/home/mdunlavy/GPU_FI/HeCBench/results/divergence_trace_selected_frontier_v2/amd/dense-embedding/float/site385_bit1_trial2.err,
385,15,1,MASKED,0,/ccs/home/mdunlavy/GPU_FI/HeCBench/results/divergence_trace_selected_frontier_v2/amd/dense-embedding/float/site385_bit15.out,/ccs/home/mdunlavy/GPU_FI/HeCBench/results/divergence_trace_selected_frontier_v2/amd/dense-embedding/float/site385_bit15.err,
385,15,2,MASKED,0,/ccs/home/mdunlavy/GPU_FI/HeCBench/results/divergence_trace_selected_frontier_v2/amd/dense-embedding/float/site385_bit15_trial2.out,/ccs/home/mdunlavy/GPU_FI/HeCBench/results/divergence_trace_selected_frontier_v2/amd/dense-embedding/float/site385_bit15_trial2.err,
385,31,1,MASKED,0,/ccs/home/mdunlavy/GPU_FI/HeCBench/results/divergence_trace_selected_frontier_v2/amd/dense-embedding/float/site385_bit31.out,/ccs/home/mdunlavy/GPU_FI/HeCBench/results/divergence_trace_selected_frontier_v2/amd/dense-embedding/float/site385_bit31.err,
385,31,2,MASKED,0,/ccs/home/mdunlavy/GPU_FI/HeCBench/results/divergence_trace_selected_frontier_v2/amd/dense-embedding/float/site385_bit31_trial2.out,/ccs/home/mdunlavy/GPU_FI/HeCBench/results/divergence_trace_selected_frontier_v2/amd/dense-embedding/float/site385_bit31_trial2.err,
