site_id,bit_index,result,taxonomy,exit_code,failure_kind,failure_signal,stdout,stderr,dump,metric_abs_max,metric_mean_abs,metric_rmse,metric_max_rel,metric_mean_rel,metric_p95_abs,metric_p99_abs,metric_num_bad,metric_frac_bad,metric_max_ulp,metric_mean_ulp,metric_ham_bits,metric_ham_bytes,metric_size_bytes
1,0,SDC,SDC_FLAGGED,,,,HeCBench/results/llvm17_inject/randomAccess/operand/site1_bit0.out,,,,,,,,,,,,,,,,
1,1,SDC,SDC_FLAGGED,,,,HeCBench/results/llvm17_inject/randomAccess/operand/site1_bit1.out,,,,,,,,,,,,,,,,
1,2,SDC,SDC_FLAGGED,,,,HeCBench/results/llvm17_inject/randomAccess/operand/site1_bit2.out,,,,,,,,,,,,,,,,
1,3,SDC,SDC_FLAGGED,,,,HeCBench/results/llvm17_inject/randomAccess/operand/site1_bit3.out,,,,,,,,,,,,,,,,
1,4,SDC,SDC_FLAGGED,,,,HeCBench/results/llvm17_inject/randomAccess/operand/site1_bit4.out,,,,,,,,,,,,,,,,
1,5,SDC,SDC_FLAGGED,,,,HeCBench/results/llvm17_inject/randomAccess/operand/site1_bit5.out,,,,,,,,,,,,,,,,
1,6,SDC,SDC_FLAGGED,,,,HeCBench/results/llvm17_inject/randomAccess/operand/site1_bit6.out,,,,,,,,,,,,,,,,
1,7,SDC,SDC_FLAGGED,,,,HeCBench/results/llvm17_inject/randomAccess/operand/site1_bit7.out,,,,,,,,,,,,,,,,
1,8,SDC,SDC_FLAGGED,,,,HeCBench/results/llvm17_inject/randomAccess/operand/site1_bit8.out,,,,,,,,,,,,,,,,
1,9,SDC,SDC_FLAGGED,,,,HeCBench/results/llvm17_inject/randomAccess/operand/site1_bit9.out,,,,,,,,,,,,,,,,
1,10,SDC,SDC_FLAGGED,,,,HeCBench/results/llvm17_inject/randomAccess/operand/site1_bit10.out,,,,,,,,,,,,,,,,
1,11,SDC,SDC_FLAGGED,,,,HeCBench/results/llvm17_inject/randomAccess/operand/site1_bit11.out,,,,,,,,,,,,,,,,
1,12,SDC,SDC_FLAGGED,,,,HeCBench/results/llvm17_inject/randomAccess/operand/site1_bit12.out,,,,,,,,,,,,,,,,
1,13,SDC,SDC_FLAGGED,,,,HeCBench/results/llvm17_inject/randomAccess/operand/site1_bit13.out,,,,,,,,,,,,,,,,
1,14,SDC,SDC_FLAGGED,,,,HeCBench/results/llvm17_inject/randomAccess/operand/site1_bit14.out,,,,,,,,,,,,,,,,
1,15,SDC,SDC_FLAGGED,,,,HeCBench/results/llvm17_inject/randomAccess/operand/site1_bit15.out,,,,,,,,,,,,,,,,
1,16,SDC,SDC_FLAGGED,,,,HeCBench/results/llvm17_inject/randomAccess/operand/site1_bit16.out,,,,,,,,,,,,,,,,
1,17,SDC,SDC_FLAGGED,,,,HeCBench/results/llvm17_inject/randomAccess/operand/site1_bit17.out,,,,,,,,,,,,,,,,
1,18,SDC,SDC_FLAGGED,,,,HeCBench/results/llvm17_inject/randomAccess/operand/site1_bit18.out,,,,,,,,,,,,,,,,
1,19,SDC,SDC_FLAGGED,1,kernel_reported_fail,,HeCBench/results/llvm17_inject/randomAccess/operand/site1_bit19.out,,,,,,,,,,,,,,29163984,7394838,536870920
1,20,SDC,SDC_FLAGGED,1,kernel_reported_fail,,HeCBench/results/llvm17_inject/randomAccess/operand/site1_bit20.out,,,,,,,,,,,,,,59695950,15037788,536870920
1,21,MASKED,MASKED_UNFLAGGED,,,,HeCBench/results/llvm17_inject/randomAccess/operand/site1_bit21.out,,,,,,,,,,,,,,,,
1,22,MASKED,MASKED_UNFLAGGED,,,,HeCBench/results/llvm17_inject/randomAccess/operand/site1_bit22.out,,,,,,,,,,,,,,,,
1,23,MASKED,MASKED_UNFLAGGED,,,,HeCBench/results/llvm17_inject/randomAccess/operand/site1_bit23.out,,,,,,,,,,,,,,,,
1,24,MASKED,MASKED_UNFLAGGED,,,,HeCBench/results/llvm17_inject/randomAccess/operand/site1_bit24.out,,,,,,,,,,,,,,,,
1,25,MASKED,MASKED_UNFLAGGED,,,,HeCBench/results/llvm17_inject/randomAccess/operand/site1_bit25.out,,,,,,,,,,,,,,,,
1,26,MASKED,MASKED_UNFLAGGED,,,,HeCBench/results/llvm17_inject/randomAccess/operand/site1_bit26.out,,,,,,,,,,,,,,,,
1,27,MASKED,MASKED_UNFLAGGED,,,,HeCBench/results/llvm17_inject/randomAccess/operand/site1_bit27.out,,,,,,,,,,,,,,,,
1,28,SDC,SDC_FLAGGED,1,kernel_reported_fail,,HeCBench/results/llvm17_inject/randomAccess/operand/site1_bit28.out,,,,,,,,,,,,,,1710935790,434013340,536870920
1,29,SDC,SDC_FLAGGED,1,kernel_reported_fail,,HeCBench/results/llvm17_inject/randomAccess/operand/site1_bit29.out,,,,,,,,,,,,,,1710771408,433989864,536870920
1,30,SDC,SDC_FLAGGED,1,kernel_reported_fail,,HeCBench/results/llvm17_inject/randomAccess/operand/site1_bit30.out,,,,,,,,,,,,,,1710738550,433966810,536870920
1,31,SDC,SDC_FLAGGED,1,kernel_reported_fail,,HeCBench/results/llvm17_inject/randomAccess/operand/site1_bit31.out,,,,,,,,,,,,,,1710715142,433970708,536870920
1,32,SDC,SDC_FLAGGED,1,kernel_reported_fail,,HeCBench/results/llvm17_inject/randomAccess/operand/site1_bit32.out,,,,,,,,,,,,,,1710851916,433998969,536870920
1,33,SDC,SDC_FLAGGED,1,kernel_reported_fail,,HeCBench/results/llvm17_inject/randomAccess/operand/site1_bit33.out,,,,,,,,,,,,,,1710822308,433985679,536870920
1,34,SDC,SDC_FLAGGED,1,kernel_reported_fail,,HeCBench/results/llvm17_inject/randomAccess/operand/site1_bit34.out,,,,,,,,,,,,,,1710825986,433987658,536870920
1,35,SDC,SDC_FLAGGED,1,kernel_reported_fail,,HeCBench/results/llvm17_inject/randomAccess/operand/site1_bit35.out,,,,,,,,,,,,,,1710891696,434000333,536870920
1,36,SDC,SDC_FLAGGED,1,kernel_reported_fail,,HeCBench/results/llvm17_inject/randomAccess/operand/site1_bit36.out,,,,,,,,,,,,,,1710763238,433978162,536870920
1,37,SDC,SDC_FLAGGED,1,kernel_reported_fail,,HeCBench/results/llvm17_inject/randomAccess/operand/site1_bit37.out,,,,,,,,,,,,,,1710888324,434000673,536870920
1,38,SDC,SDC_FLAGGED,1,kernel_reported_fail,,HeCBench/results/llvm17_inject/randomAccess/operand/site1_bit38.out,,,,,,,,,,,,,,1710852188,433997269,536870920
1,39,SDC,SDC_FLAGGED,1,kernel_reported_fail,,HeCBench/results/llvm17_inject/randomAccess/operand/site1_bit39.out,,,,,,,,,,,,,,1710753898,433967132,536870920
1,40,SDC,SDC_FLAGGED,1,kernel_reported_fail,,HeCBench/results/llvm17_inject/randomAccess/operand/site1_bit40.out,,,,,,,,,,,,,,1710709670,433974912,536870920
1,41,SDC,SDC_FLAGGED,1,kernel_reported_fail,,HeCBench/results/llvm17_inject/randomAccess/operand/site1_bit41.out,,,,,,,,,,,,,,1710815066,433985807,536870920
1,42,SDC,SDC_FLAGGED,1,kernel_reported_fail,,HeCBench/results/llvm17_inject/randomAccess/operand/site1_bit42.out,,,,,,,,,,,,,,1710740036,433981618,536870920
1,43,SDC,SDC_FLAGGED,1,kernel_reported_fail,,HeCBench/results/llvm17_inject/randomAccess/operand/site1_bit43.out,,,,,,,,,,,,,,1710873104,434004813,536870920
1,44,SDC,SDC_FLAGGED,1,kernel_reported_fail,,HeCBench/results/llvm17_inject/randomAccess/operand/site1_bit44.out,,,,,,,,,,,,,,1710889996,434007547,536870920
1,45,SDC,SDC_FLAGGED,1,kernel_reported_fail,,HeCBench/results/llvm17_inject/randomAccess/operand/site1_bit45.out,,,,,,,,,,,,,,1710804044,433989282,536870920
1,46,SDC,SDC_FLAGGED,1,kernel_reported_fail,,HeCBench/results/llvm17_inject/randomAccess/operand/site1_bit46.out,,,,,,,,,,,,,,1710705816,433975379,536870920
1,47,SDC,SDC_FLAGGED,1,kernel_reported_fail,,HeCBench/results/llvm17_inject/randomAccess/operand/site1_bit47.out,,,,,,,,,,,,,,1710970974,434022869,536870920
1,48,SDC,SDC_FLAGGED,1,kernel_reported_fail,,HeCBench/results/llvm17_inject/randomAccess/operand/site1_bit48.out,,,,,,,,,,,,,,1710817372,433995295,536870920
1,49,SDC,SDC_FLAGGED,1,kernel_reported_fail,,HeCBench/results/llvm17_inject/randomAccess/operand/site1_bit49.out,,,,,,,,,,,,,,1710984102,434022406,536870920
1,50,SDC,SDC_FLAGGED,1,kernel_reported_fail,,HeCBench/results/llvm17_inject/randomAccess/operand/site1_bit50.out,,,,,,,,,,,,,,1710684352,433972111,536870920
1,51,SDC,SDC_FLAGGED,1,kernel_reported_fail,,HeCBench/results/llvm17_inject/randomAccess/operand/site1_bit51.out,,,,,,,,,,,,,,1710783804,433976181,536870920
1,52,SDC,SDC_FLAGGED,1,kernel_reported_fail,,HeCBench/results/llvm17_inject/randomAccess/operand/site1_bit52.out,,,,,,,,,,,,,,1710746312,433984311,536870920
1,53,SDC,SDC_FLAGGED,1,kernel_reported_fail,,HeCBench/results/llvm17_inject/randomAccess/operand/site1_bit53.out,,,,,,,,,,,,,,1710836892,433986154,536870920
1,54,SDC,SDC_FLAGGED,1,kernel_reported_fail,,HeCBench/results/llvm17_inject/randomAccess/operand/site1_bit54.out,,,,,,,,,,,,,,1710822770,433985816,536870920
1,55,SDC,SDC_FLAGGED,1,kernel_reported_fail,,HeCBench/results/llvm17_inject/randomAccess/operand/site1_bit55.out,,,,,,,,,,,,,,1710806092,433985295,536870920
1,56,SDC,SDC_FLAGGED,1,kernel_reported_fail,,HeCBench/results/llvm17_inject/randomAccess/operand/site1_bit56.out,,,,,,,,,,,,,,1710787594,433999799,536870920
1,57,SDC,SDC_FLAGGED,1,kernel_reported_fail,,HeCBench/results/llvm17_inject/randomAccess/operand/site1_bit57.out,,,,,,,,,,,,,,1710820358,433992376,536870920
1,58,SDC,SDC_FLAGGED,1,kernel_reported_fail,,HeCBench/results/llvm17_inject/randomAccess/operand/site1_bit58.out,,,,,,,,,,,,,,1710760998,433984150,536870920
