site_id,bit_index,trial,result,exit_code,stdout,stderr,dump
1,0,1,BASELINE,0,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject_trace_probe/matrix-rotate/float/baseline.out,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject_trace_probe/matrix-rotate/float/baseline.err,
5,7,1,MASKED,0,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject_trace_probe/matrix-rotate/float/site5_bit7.out,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject_trace_probe/matrix-rotate/float/site5_bit7.err,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject_trace_probe/matrix-rotate/float/matrix-rotate_site5_bit7.bin
5,7,2,MASKED,0,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject_trace_probe/matrix-rotate/float/site5_bit7_trial2.out,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject_trace_probe/matrix-rotate/float/site5_bit7_trial2.err,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject_trace_probe/matrix-rotate/float/matrix-rotate_site5_bit7_trial2.bin
5,7,3,MASKED,0,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject_trace_probe/matrix-rotate/float/site5_bit7_trial3.out,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject_trace_probe/matrix-rotate/float/site5_bit7_trial3.err,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject_trace_probe/matrix-rotate/float/matrix-rotate_site5_bit7_trial3.bin
5,10,1,SDC,0,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject_trace_probe/matrix-rotate/float/site5_bit10.out,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject_trace_probe/matrix-rotate/float/site5_bit10.err,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject_trace_probe/matrix-rotate/float/matrix-rotate_site5_bit10.bin
5,10,2,SDC,0,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject_trace_probe/matrix-rotate/float/site5_bit10_trial2.out,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject_trace_probe/matrix-rotate/float/site5_bit10_trial2.err,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject_trace_probe/matrix-rotate/float/matrix-rotate_site5_bit10_trial2.bin
5,10,3,SDC,0,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject_trace_probe/matrix-rotate/float/site5_bit10_trial3.out,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject_trace_probe/matrix-rotate/float/site5_bit10_trial3.err,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject_trace_probe/matrix-rotate/float/matrix-rotate_site5_bit10_trial3.bin
5,14,1,SDC,0,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject_trace_probe/matrix-rotate/float/site5_bit14.out,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject_trace_probe/matrix-rotate/float/site5_bit14.err,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject_trace_probe/matrix-rotate/float/matrix-rotate_site5_bit14.bin
5,14,2,SDC,0,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject_trace_probe/matrix-rotate/float/site5_bit14_trial2.out,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject_trace_probe/matrix-rotate/float/site5_bit14_trial2.err,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject_trace_probe/matrix-rotate/float/matrix-rotate_site5_bit14_trial2.bin
5,14,3,SDC,0,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject_trace_probe/matrix-rotate/float/site5_bit14_trial3.out,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject_trace_probe/matrix-rotate/float/site5_bit14_trial3.err,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject_trace_probe/matrix-rotate/float/matrix-rotate_site5_bit14_trial3.bin
5,18,1,SDC,0,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject_trace_probe/matrix-rotate/float/site5_bit18.out,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject_trace_probe/matrix-rotate/float/site5_bit18.err,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject_trace_probe/matrix-rotate/float/matrix-rotate_site5_bit18.bin
5,18,2,SDC,0,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject_trace_probe/matrix-rotate/float/site5_bit18_trial2.out,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject_trace_probe/matrix-rotate/float/site5_bit18_trial2.err,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject_trace_probe/matrix-rotate/float/matrix-rotate_site5_bit18_trial2.bin
5,18,3,SDC,0,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject_trace_probe/matrix-rotate/float/site5_bit18_trial3.out,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject_trace_probe/matrix-rotate/float/site5_bit18_trial3.err,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject_trace_probe/matrix-rotate/float/matrix-rotate_site5_bit18_trial3.bin
