site_id,bit_index,trial,result,exit_code,stdout,stderr,dump
392,0,1,MASKED,0,/ccs/home/mdunlavy/GPU_FI/HeCBench/results/divergence_trace_exploratory_frontier_v3/amd/entropy/float/site392_bit0.out,/ccs/home/mdunlavy/GPU_FI/HeCBench/results/divergence_trace_exploratory_frontier_v3/amd/entropy/float/site392_bit0.err,
392,0,2,MASKED,0,/ccs/home/mdunlavy/GPU_FI/HeCBench/results/divergence_trace_exploratory_frontier_v3/amd/entropy/float/site392_bit0_trial2.out,/ccs/home/mdunlavy/GPU_FI/HeCBench/results/divergence_trace_exploratory_frontier_v3/amd/entropy/float/site392_bit0_trial2.err,
482,0,1,MASKED,0,/ccs/home/mdunlavy/GPU_FI/HeCBench/results/divergence_trace_exploratory_frontier_v3/amd/entropy/float/site482_bit0.out,/ccs/home/mdunlavy/GPU_FI/HeCBench/results/divergence_trace_exploratory_frontier_v3/amd/entropy/float/site482_bit0.err,
482,0,2,MASKED,0,/ccs/home/mdunlavy/GPU_FI/HeCBench/results/divergence_trace_exploratory_frontier_v3/amd/entropy/float/site482_bit0_trial2.out,/ccs/home/mdunlavy/GPU_FI/HeCBench/results/divergence_trace_exploratory_frontier_v3/amd/entropy/float/site482_bit0_trial2.err,
