site_id,bit_index,trial,result,exit_code,stdout,stderr,dump
362,24,1,MASKED,0,/autofs/nccs-svm1_home2/mdunlavy/GPU_FI/HeCBench/results/divergence_trace_exploratory_frontier_v4/amd/dense-embedding/float/site362_bit24.out,/autofs/nccs-svm1_home2/mdunlavy/GPU_FI/HeCBench/results/divergence_trace_exploratory_frontier_v4/amd/dense-embedding/float/site362_bit24.err,
362,24,2,MASKED,0,/autofs/nccs-svm1_home2/mdunlavy/GPU_FI/HeCBench/results/divergence_trace_exploratory_frontier_v4/amd/dense-embedding/float/site362_bit24_trial2.out,/autofs/nccs-svm1_home2/mdunlavy/GPU_FI/HeCBench/results/divergence_trace_exploratory_frontier_v4/amd/dense-embedding/float/site362_bit24_trial2.err,
362,0,1,MASKED,0,/autofs/nccs-svm1_home2/mdunlavy/GPU_FI/HeCBench/results/divergence_trace_exploratory_frontier_v4/amd/dense-embedding/float/site362_bit0.out,/autofs/nccs-svm1_home2/mdunlavy/GPU_FI/HeCBench/results/divergence_trace_exploratory_frontier_v4/amd/dense-embedding/float/site362_bit0.err,
362,0,2,MASKED,0,/autofs/nccs-svm1_home2/mdunlavy/GPU_FI/HeCBench/results/divergence_trace_exploratory_frontier_v4/amd/dense-embedding/float/site362_bit0_trial2.out,/autofs/nccs-svm1_home2/mdunlavy/GPU_FI/HeCBench/results/divergence_trace_exploratory_frontier_v4/amd/dense-embedding/float/site362_bit0_trial2.err,
