index,site_id,bit_index,bitwidth,type_kind,opcode,site_class,operand_index
111,10,46,64,ptr,addrspacecast,pointer,0
112,10,47,64,ptr,addrspacecast,pointer,0
113,10,48,64,ptr,addrspacecast,pointer,0
114,10,49,64,ptr,addrspacecast,pointer,0
115,10,50,64,ptr,addrspacecast,pointer,0
116,10,51,64,ptr,addrspacecast,pointer,0
117,10,52,64,ptr,addrspacecast,pointer,0
118,10,53,64,ptr,addrspacecast,pointer,0
119,10,54,64,ptr,addrspacecast,pointer,0
120,10,55,64,ptr,addrspacecast,pointer,0
121,10,56,64,ptr,addrspacecast,pointer,0
122,10,57,64,ptr,addrspacecast,pointer,0
123,10,58,64,ptr,addrspacecast,pointer,0
124,10,59,64,ptr,addrspacecast,pointer,0
125,10,60,64,ptr,addrspacecast,pointer,0
126,10,61,64,ptr,addrspacecast,pointer,0
127,10,62,64,ptr,addrspacecast,pointer,0
128,10,63,64,ptr,addrspacecast,pointer,0
129,12,1,64,ptr,addrspacecast,pointer,0
130,12,2,64,ptr,addrspacecast,pointer,0
131,12,3,64,ptr,addrspacecast,pointer,0
132,12,4,64,ptr,addrspacecast,pointer,0
133,12,5,64,ptr,addrspacecast,pointer,0
134,12,6,64,ptr,addrspacecast,pointer,0
135,12,7,64,ptr,addrspacecast,pointer,0
136,12,8,64,ptr,addrspacecast,pointer,0
137,12,9,64,ptr,addrspacecast,pointer,0
138,12,10,64,ptr,addrspacecast,pointer,0
139,12,11,64,ptr,addrspacecast,pointer,0
140,12,12,64,ptr,addrspacecast,pointer,0
141,12,13,64,ptr,addrspacecast,pointer,0
142,12,14,64,ptr,addrspacecast,pointer,0
143,12,15,64,ptr,addrspacecast,pointer,0
144,12,16,64,ptr,addrspacecast,pointer,0
145,12,17,64,ptr,addrspacecast,pointer,0
146,12,18,64,ptr,addrspacecast,pointer,0
147,12,19,64,ptr,addrspacecast,pointer,0
148,12,20,64,ptr,addrspacecast,pointer,0
149,12,21,64,ptr,addrspacecast,pointer,0
150,12,22,64,ptr,addrspacecast,pointer,0
