site_id,site_class,opcode,type_kind,bitwidth,operand_index,function,source_file,source_line,source_column,signature_ordinal,semantic_key
1,operand,mul,int,32,0,_Z11jacobi_stepPfPKfS_,/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu,52,36,1,_Z11jacobi_stepPfPKfS_|operand|mul|int|32|0|/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu|52|36|1
2,operand,mul,int,32,1,_Z11jacobi_stepPfPKfS_,/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu,52,36,1,_Z11jacobi_stepPfPKfS_|operand|mul|int|32|1|/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu|52|36|1
3,operand,add,int,32,0,_Z11jacobi_stepPfPKfS_,/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu,52,23,1,_Z11jacobi_stepPfPKfS_|operand|add|int|32|0|/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu|52|23|1
4,operand,add,int,32,1,_Z11jacobi_stepPfPKfS_,/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu,52,23,1,_Z11jacobi_stepPfPKfS_|operand|add|int|32|1|/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu|52|23|1
5,operand,store,int,32,0,_Z11jacobi_stepPfPKfS_,/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu,52,7,1,_Z11jacobi_stepPfPKfS_|operand|store|int|32|0|/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu|52|7|1
6,operand,mul,int,32,0,_Z11jacobi_stepPfPKfS_,/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu,53,36,2,_Z11jacobi_stepPfPKfS_|operand|mul|int|32|0|/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu|53|36|2
7,operand,mul,int,32,1,_Z11jacobi_stepPfPKfS_,/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu,53,36,2,_Z11jacobi_stepPfPKfS_|operand|mul|int|32|1|/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu|53|36|2
8,operand,add,int,32,0,_Z11jacobi_stepPfPKfS_,/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu,53,23,2,_Z11jacobi_stepPfPKfS_|operand|add|int|32|0|/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu|53|23|2
9,operand,add,int,32,1,_Z11jacobi_stepPfPKfS_,/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu,53,23,2,_Z11jacobi_stepPfPKfS_|operand|add|int|32|1|/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu|53|23|2
10,operand,store,int,32,0,_Z11jacobi_stepPfPKfS_,/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu,53,7,2,_Z11jacobi_stepPfPKfS_|operand|store|int|32|0|/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu|53|7|2
11,operand,mul,int,32,0,_Z11jacobi_stepPfPKfS_,/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu,58,52,3,_Z11jacobi_stepPfPKfS_|operand|mul|int|32|0|/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu|58|52|3
12,operand,add,int,32,0,_Z11jacobi_stepPfPKfS_,/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu,58,52,3,_Z11jacobi_stepPfPKfS_|operand|add|int|32|0|/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu|58|52|3
13,operand,add,int,32,1,_Z11jacobi_stepPfPKfS_,/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu,58,52,3,_Z11jacobi_stepPfPKfS_|operand|add|int|32|1|/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu|58|52|3
14,operand,sext,int,32,0,_Z11jacobi_stepPfPKfS_,/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu,58,46,1,_Z11jacobi_stepPfPKfS_|operand|sext|int|32|0|/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu|58|46|1
15,operand,getelementptr,int,64,1,_Z11jacobi_stepPfPKfS_,/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu,58,46,1,_Z11jacobi_stepPfPKfS_|operand|getelementptr|int|64|1|/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu|58|46|1
16,operand,add,int,32,0,_Z11jacobi_stepPfPKfS_,/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu,58,25,4,_Z11jacobi_stepPfPKfS_|operand|add|int|32|0|/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu|58|25|4
18,operand,getelementptr,int,64,2,_Z11jacobi_stepPfPKfS_,/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu,58,3,1,_Z11jacobi_stepPfPKfS_|operand|getelementptr|int|64|2|/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu|58|3|1
19,operand,add,int,32,0,_Z11jacobi_stepPfPKfS_,/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu,58,40,5,_Z11jacobi_stepPfPKfS_|operand|add|int|32|0|/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu|58|40|5
21,operand,getelementptr,int,64,2,_Z11jacobi_stepPfPKfS_,/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu,58,3,2,_Z11jacobi_stepPfPKfS_|operand|getelementptr|int|64|2|/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu|58|3|2
22,operand,store,float,32,0,_Z11jacobi_stepPfPKfS_,/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu,58,44,1,_Z11jacobi_stepPfPKfS_|operand|store|float|32|0|/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu|58|44|1
23,operand,icmp,int,32,0,_Z11jacobi_stepPfPKfS_,/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu,66,19,1,_Z11jacobi_stepPfPKfS_|operand|icmp|int|32|0|/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu|66|19|1
24,operand,br,int,1,0,_Z11jacobi_stepPfPKfS_,/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu,66,24,1,_Z11jacobi_stepPfPKfS_|operand|br|int|1|0|/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu|66|24|1
25,operand,icmp,int,32,0,_Z11jacobi_stepPfPKfS_,/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu,66,29,2,_Z11jacobi_stepPfPKfS_|operand|icmp|int|32|0|/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu|66|29|2
26,operand,br,int,1,0,_Z11jacobi_stepPfPKfS_,/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu,66,7,2,_Z11jacobi_stepPfPKfS_|operand|br|int|1|0|/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu|66|7|2
27,operand,sub,int,32,0,_Z11jacobi_stepPfPKfS_,/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu,67,54,1,_Z11jacobi_stepPfPKfS_|operand|sub|int|32|0|/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu|67|54|1
28,operand,mul,int,32,0,_Z11jacobi_stepPfPKfS_,/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu,67,54,4,_Z11jacobi_stepPfPKfS_|operand|mul|int|32|0|/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu|67|54|4
29,operand,add,int,32,0,_Z11jacobi_stepPfPKfS_,/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu,67,54,6,_Z11jacobi_stepPfPKfS_|operand|add|int|32|0|/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu|67|54|6
