nvidia_site_id,sycl_site_id,match_tier,opcode,type_kind,bitwidth,operand_index
1,6,exact,store,ptr,64,0
2,5,exact,store,ptr,64,1
3,7,exact,store,ptr,64,1
4,10,exact,store,ptr,64,1
5,9,exact,load,ptr,64,0
6,12,exact,load,ptr,64,0
7,34,exact,load,ptr,64,0
8,15,exact,store,ptr,64,1
9,43,exact,load,ptr,64,0
10,46,exact,load,ptr,64,0
11,30,exact,store,ptr,64,1
12,48,exact,load,ptr,64,0
13,33,exact,store,ptr,64,1
14,50,exact,load,ptr,64,0
15,51,exact,load,ptr,64,0
16,53,exact,load,ptr,64,0
17,55,exact,load,ptr,64,0
18,41,exact,store,ptr,64,1
19,56,exact,load,ptr,64,0
20,59,exact,load,ptr,64,0
21,60,exact,load,ptr,64,0
22,62,exact,load,ptr,64,0
23,8,exact,getelementptr,ptr,64,0
24,64,exact,load,ptr,64,0
25,42,exact,store,ptr,64,1
26,65,exact,load,ptr,64,0
27,66,exact,load,ptr,64,0
28,67,exact,load,ptr,64,0
29,70,exact,load,ptr,64,0
30,71,exact,load,ptr,64,0
31,11,exact,getelementptr,ptr,64,0
32,73,exact,load,ptr,64,0
33,74,exact,load,ptr,64,0
34,76,exact,load,ptr,64,0
35,79,exact,load,ptr,64,0
36,80,exact,load,ptr,64,0
37,54,exact,getelementptr,ptr,64,0
38,49,exact,store,ptr,64,1
39,81,exact,load,ptr,64,0
40,83,exact,load,ptr,64,0
41,84,exact,load,ptr,64,0
42,86,exact,load,ptr,64,0
43,88,exact,load,ptr,64,0
44,58,exact,getelementptr,ptr,64,0
45,89,exact,load,ptr,64,0
46,91,exact,load,ptr,64,0
47,92,exact,load,ptr,64,0
48,96,exact,load,ptr,64,0
49,97,exact,load,ptr,64,0
50,99,exact,load,ptr,64,0
51,69,exact,getelementptr,ptr,64,0
52,52,exact,store,ptr,64,1
53,100,exact,load,ptr,64,0
54,101,exact,load,ptr,64,0
55,103,exact,load,ptr,64,0
56,105,exact,load,ptr,64,0
57,72,exact,getelementptr,ptr,64,0
58,106,exact,load,ptr,64,0
59,107,exact,load,ptr,64,0
60,109,exact,load,ptr,64,0
61,110,exact,load,ptr,64,0
62,114,exact,load,ptr,64,0
63,115,exact,load,ptr,64,0
64,75,exact,getelementptr,ptr,64,0
65,57,exact,store,ptr,64,1
66,117,exact,load,ptr,64,0
67,118,exact,load,ptr,64,0
68,120,exact,load,ptr,64,0
69,122,exact,load,ptr,64,0
70,123,exact,load,ptr,64,0
71,78,exact,getelementptr,ptr,64,0
72,61,exact,store,ptr,64,1
73,125,exact,load,ptr,64,0
74,63,exact,store,ptr,64,1
