site_id,site_class,opcode,type_kind,bitwidth,operand_index,function,source_file,source_line,source_column,signature_ordinal,semantic_key
1,base,call,int,32,-1,_Z11dense_esuhmIfEvPKT_S2_PS0_iPKi,/soft/compilers/llvm/release-17.0.6/lib/clang/17/include/__clang_cuda_builtin_vars.h,66,3,1,_Z11dense_esuhmIfEvPKT_S2_PS0_iPKi|base|call|int|32|-1|/soft/compilers/llvm/release-17.0.6/lib/clang/17/include/__clang_cuda_builtin_vars.h|66|3|1
2,base,call,int,32,-1,_Z11dense_esuhmIfEvPKT_S2_PS0_iPKi,/soft/compilers/llvm/release-17.0.6/lib/clang/17/include/__clang_cuda_builtin_vars.h,79,3,2,_Z11dense_esuhmIfEvPKT_S2_PS0_iPKi|base|call|int|32|-1|/soft/compilers/llvm/release-17.0.6/lib/clang/17/include/__clang_cuda_builtin_vars.h|79|3|2
3,base,call,int,32,-1,_Z11dense_esuhmIfEvPKT_S2_PS0_iPKi,/soft/compilers/llvm/release-17.0.6/lib/clang/17/include/__clang_cuda_builtin_vars.h,53,3,3,_Z11dense_esuhmIfEvPKT_S2_PS0_iPKi|base|call|int|32|-1|/soft/compilers/llvm/release-17.0.6/lib/clang/17/include/__clang_cuda_builtin_vars.h|53|3|3
4,base,load,int,32,-1,_Z11dense_esuhmIfEvPKT_S2_PS0_iPKi,/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-cuda/main.cu,40,28,1,_Z11dense_esuhmIfEvPKT_S2_PS0_iPKi|base|load|int|32|-1|/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-cuda/main.cu|40|28|1
5,base,add,int,32,-1,_Z11dense_esuhmIfEvPKT_S2_PS0_iPKi,/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-cuda/main.cu,40,38,1,_Z11dense_esuhmIfEvPKT_S2_PS0_iPKi|base|add|int|32|-1|/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-cuda/main.cu|40|38|1
6,base,sext,int,64,-1,_Z11dense_esuhmIfEvPKT_S2_PS0_iPKi,/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-cuda/main.cu,40,21,1,_Z11dense_esuhmIfEvPKT_S2_PS0_iPKi|base|sext|int|64|-1|/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-cuda/main.cu|40|21|1
7,base,load,int,32,-1,_Z11dense_esuhmIfEvPKT_S2_PS0_iPKi,/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-cuda/main.cu,40,21,2,_Z11dense_esuhmIfEvPKT_S2_PS0_iPKi|base|load|int|32|-1|/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-cuda/main.cu|40|21|2
8,base,load,int,32,-1,_Z11dense_esuhmIfEvPKT_S2_PS0_iPKi,/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-cuda/main.cu,40,52,3,_Z11dense_esuhmIfEvPKT_S2_PS0_iPKi|base|load|int|32|-1|/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-cuda/main.cu|40|52|3
9,base,sext,int,64,-1,_Z11dense_esuhmIfEvPKT_S2_PS0_iPKi,/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-cuda/main.cu,40,45,2,_Z11dense_esuhmIfEvPKT_S2_PS0_iPKi|base|sext|int|64|-1|/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-cuda/main.cu|40|45|2
10,base,load,int,32,-1,_Z11dense_esuhmIfEvPKT_S2_PS0_iPKi,/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-cuda/main.cu,40,45,4,_Z11dense_esuhmIfEvPKT_S2_PS0_iPKi|base|load|int|32|-1|/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-cuda/main.cu|40|45|4
