comparison,bench,bit_index,match_tier,nvidia_site_id,amd_site_id,intel_site_id,nvidia_result,amd_result,intel_result,nvidia_opcode,amd_opcode,intel_opcode,nvidia_site_class,amd_site_class,intel_site_class
nvidia_intel,matrix-rotate,14,source_context_type_family,18,144,20,SDC,,DUE,icmp,icmp,icmp,result,result,base
nvidia_intel,matrix-rotate,17,source_text_type_family,9,124,11,MASKED,,SDC,icmp,icmp,icmp,result,result,base
nvidia_intel,matrix-rotate,31,source_text_type_family,9,124,11,SDC,,DUE,icmp,icmp,icmp,result,result,base
nvidia_intel,matrix-rotate,4,source_text_type_family,9,124,11,MASKED,,SDC,icmp,icmp,icmp,result,result,base
nvidia_intel,matrix-rotate,1,source_text_type_family,9,124,11,MASKED,,SDC,icmp,icmp,icmp,result,result,base
nvidia_intel,matrix-rotate,9,source_text_type_family,9,124,11,MASKED,,SDC,icmp,icmp,icmp,result,result,base
nvidia_intel,matrix-rotate,13,source_text_type_family,9,124,11,MASKED,,SDC,icmp,icmp,icmp,result,result,base
nvidia_intel,matrix-rotate,30,source_text_type_family,9,124,11,MASKED,,SDC,icmp,icmp,icmp,result,result,base
nvidia_intel,matrix-rotate,5,source_text_type_family,9,124,11,MASKED,,SDC,icmp,icmp,icmp,result,result,base
nvidia_intel,matrix-rotate,0,source_text_type_family,9,124,11,MASKED,,SDC,icmp,icmp,icmp,result,result,base
nvidia_intel,matrix-rotate,8,source_text_type_family,9,124,11,MASKED,,SDC,icmp,icmp,icmp,result,result,base
nvidia_intel,matrix-rotate,18,source_text_type_family,9,124,11,MASKED,,SDC,icmp,icmp,icmp,result,result,base
nvidia_intel,matrix-rotate,2,source_text_type_family,9,124,11,MASKED,,SDC,icmp,icmp,icmp,result,result,base
nvidia_intel,matrix-rotate,21,source_text_type_family,9,124,11,MASKED,,SDC,icmp,icmp,icmp,result,result,base
nvidia_intel,matrix-rotate,26,source_text_type_family,9,124,11,MASKED,,SDC,icmp,icmp,icmp,result,result,base
nvidia_intel,matrix-rotate,29,source_text_type_family,9,124,11,MASKED,,SDC,icmp,icmp,icmp,result,result,base
nvidia_intel,matrix-rotate,6,source_text_type_family,9,124,11,MASKED,,SDC,icmp,icmp,icmp,result,result,base
nvidia_intel,matrix-rotate,10,source_text_type_family,9,124,11,MASKED,,SDC,icmp,icmp,icmp,result,result,base
nvidia_intel,matrix-rotate,24,source_text_type_family,9,124,11,MASKED,,SDC,icmp,icmp,icmp,result,result,base
nvidia_intel,matrix-rotate,20,source_text_type_family,9,124,11,MASKED,,SDC,icmp,icmp,icmp,result,result,base
nvidia_intel,matrix-rotate,28,source_text_type_family,9,124,11,MASKED,,SDC,icmp,icmp,icmp,result,result,base
nvidia_intel,matrix-rotate,16,source_text_type_family,9,124,11,MASKED,,SDC,icmp,icmp,icmp,result,result,base
nvidia_intel,matrix-rotate,22,source_text_type_family,9,124,11,MASKED,,SDC,icmp,icmp,icmp,result,result,base
nvidia_intel,matrix-rotate,14,source_text_type_family,9,124,11,MASKED,,SDC,icmp,icmp,icmp,result,result,base
nvidia_intel,matrix-rotate,25,source_text_type_family,9,124,11,MASKED,,SDC,icmp,icmp,icmp,result,result,base
nvidia_intel,matrix-rotate,3,source_text_type_family,8,122,10,MASKED,,SDC,sdiv,sdiv,sdiv,result,result,base
nvidia_intel,matrix-rotate,31,source_text_type_family,8,122,10,SDC,,DUE,sdiv,sdiv,sdiv,result,result,base
nvidia_intel,matrix-rotate,4,source_text_type_family,8,122,10,MASKED,,SDC,sdiv,sdiv,sdiv,result,result,base
nvidia_intel,matrix-rotate,7,source_text_type_family,8,122,10,MASKED,,SDC,sdiv,sdiv,sdiv,result,result,base
nvidia_intel,matrix-rotate,1,source_text_type_family,8,122,10,MASKED,,SDC,sdiv,sdiv,sdiv,result,result,base
nvidia_intel,matrix-rotate,27,source_text_type_family,8,122,10,MASKED,,SDC,sdiv,sdiv,sdiv,result,result,base
nvidia_intel,matrix-rotate,9,source_text_type_family,8,122,10,MASKED,,SDC,sdiv,sdiv,sdiv,result,result,base
nvidia_intel,matrix-rotate,5,source_text_type_family,8,122,10,MASKED,,SDC,sdiv,sdiv,sdiv,result,result,base
nvidia_intel,matrix-rotate,0,source_text_type_family,8,122,10,MASKED,,SDC,sdiv,sdiv,sdiv,result,result,base
nvidia_intel,matrix-rotate,8,source_text_type_family,8,122,10,MASKED,,SDC,sdiv,sdiv,sdiv,result,result,base
nvidia_intel,matrix-rotate,2,source_text_type_family,8,122,10,MASKED,,SDC,sdiv,sdiv,sdiv,result,result,base
nvidia_intel,matrix-rotate,23,source_text_type_family,8,122,10,MASKED,,SDC,sdiv,sdiv,sdiv,result,result,base
nvidia_intel,matrix-rotate,6,source_text_type_family,8,122,10,MASKED,,SDC,sdiv,sdiv,sdiv,result,result,base
nvidia_intel,matrix-rotate,10,source_text_type_family,8,122,10,MASKED,,SDC,sdiv,sdiv,sdiv,result,result,base
nvidia_intel,matrix-rotate,15,source_text_type_family,8,122,10,MASKED,,SDC,sdiv,sdiv,sdiv,result,result,base
nvidia_intel,matrix-rotate,11,source_text_type_family,8,122,10,MASKED,,SDC,sdiv,sdiv,sdiv,result,result,base
nvidia_intel,matrix-rotate,19,source_text_type_family,8,122,10,MASKED,,SDC,sdiv,sdiv,sdiv,result,result,base
nvidia_intel,matrix-rotate,3,source_text_type_family,21,151,23,DUE,,SDC,sub,sub,sub,result,result,base
nvidia_intel,matrix-rotate,4,source_text_type_family,21,151,23,DUE,,SDC,sub,sub,sub,result,result,base
nvidia_intel,matrix-rotate,7,source_text_type_family,21,151,23,DUE,,SDC,sub,sub,sub,result,result,base
nvidia_intel,matrix-rotate,9,source_text_type_family,21,151,23,DUE,,SDC,sub,sub,sub,result,result,base
nvidia_intel,matrix-rotate,13,source_text_type_family,21,151,23,DUE,,SDC,sub,sub,sub,result,result,base
nvidia_intel,matrix-rotate,5,source_text_type_family,21,151,23,DUE,,SDC,sub,sub,sub,result,result,base
nvidia_intel,matrix-rotate,8,source_text_type_family,21,151,23,DUE,,SDC,sub,sub,sub,result,result,base
nvidia_intel,matrix-rotate,2,source_text_type_family,21,151,23,DUE,,SDC,sub,sub,sub,result,result,base
nvidia_intel,matrix-rotate,21,source_text_type_family,21,151,23,SDC,,DUE,sub,sub,sub,result,result,base
nvidia_intel,matrix-rotate,23,source_text_type_family,21,151,23,SDC,,DUE,sub,sub,sub,result,result,base
nvidia_intel,matrix-rotate,12,source_text_type_family,21,151,23,DUE,,SDC,sub,sub,sub,result,result,base
nvidia_intel,matrix-rotate,6,source_text_type_family,21,151,23,DUE,,SDC,sub,sub,sub,result,result,base
nvidia_intel,matrix-rotate,10,source_text_type_family,21,151,23,DUE,,SDC,sub,sub,sub,result,result,base
nvidia_intel,matrix-rotate,24,source_text_type_family,21,151,23,SDC,,DUE,sub,sub,sub,result,result,base
nvidia_intel,matrix-rotate,20,source_text_type_family,21,151,23,SDC,,DUE,sub,sub,sub,result,result,base
nvidia_intel,matrix-rotate,22,source_text_type_family,21,151,23,SDC,,DUE,sub,sub,sub,result,result,base
nvidia_intel,matrix-rotate,11,source_text_type_family,21,151,23,DUE,,SDC,sub,sub,sub,result,result,base
nvidia_intel,matrix-rotate,14,source_text_type_family,21,151,23,DUE,,SDC,sub,sub,sub,result,result,base
nvidia_intel,matrix-rotate,25,source_text_type_family,21,151,23,SDC,,DUE,sub,sub,sub,result,result,base
nvidia_intel,matrix-rotate,19,source_text_type_family,21,151,23,SDC,,DUE,sub,sub,sub,result,result,base
nvidia_intel,jacobi,17,source_text_type_family,152,450,183,MASKED,,SDC,fmul,fmul,fmul,result,result,base
nvidia_intel,jacobi,13,source_text_type_family,152,450,183,MASKED,,SDC,fmul,fmul,fmul,result,result,base
nvidia_intel,jacobi,18,source_text_type_family,152,450,183,SDC,,MASKED,fmul,fmul,fmul,result,result,base
nvidia_intel,layout,17,family_full,31,174,58,SDC,,MASKED,load,load,load,result,result,base
nvidia_intel,layout,13,family_full,31,174,58,SDC,,MASKED,load,load,load,result,result,base
nvidia_intel,layout,18,family_full,31,174,58,SDC,,MASKED,load,load,load,result,result,base
nvidia_intel,layout,12,family_full,31,174,58,SDC,,MASKED,load,load,load,result,result,base
nvidia_intel,layout,15,family_full,31,174,58,SDC,,MASKED,load,load,load,result,result,base
nvidia_intel,layout,16,family_full,31,174,58,SDC,,MASKED,load,load,load,result,result,base
nvidia_intel,layout,14,family_full,31,174,58,SDC,,MASKED,load,load,load,result,result,base
nvidia_intel,layout,19,family_full,31,174,58,SDC,,MASKED,load,load,load,result,result,base
nvidia_intel,layout,3,family_full,30,172,61,SDC,,MASKED,zext,zext,zext,result,result,base
nvidia_intel,layout,17,family_full,30,172,61,SDC,,MASKED,zext,zext,zext,result,result,base
nvidia_intel,layout,4,family_full,30,172,61,SDC,,MASKED,zext,zext,zext,result,result,base
nvidia_intel,layout,7,family_full,30,172,61,SDC,,MASKED,zext,zext,zext,result,result,base
nvidia_intel,layout,1,family_full,30,172,61,SDC,,MASKED,zext,zext,zext,result,result,base
nvidia_intel,layout,13,family_full,30,172,61,SDC,,MASKED,zext,zext,zext,result,result,base
nvidia_intel,layout,5,family_full,30,172,61,SDC,,MASKED,zext,zext,zext,result,result,base
nvidia_intel,layout,0,family_full,30,172,61,SDC,,MASKED,zext,zext,zext,result,result,base
nvidia_intel,layout,18,family_full,30,172,61,SDC,,MASKED,zext,zext,zext,result,result,base
nvidia_intel,layout,2,family_full,30,172,61,SDC,,MASKED,zext,zext,zext,result,result,base
nvidia_intel,layout,21,family_full,30,172,61,SDC,,MASKED,zext,zext,zext,result,result,base
nvidia_intel,layout,23,family_full,30,172,61,SDC,,MASKED,zext,zext,zext,result,result,base
nvidia_intel,layout,26,family_full,30,172,61,SDC,,MASKED,zext,zext,zext,result,result,base
nvidia_intel,layout,12,family_full,30,172,61,SDC,,MASKED,zext,zext,zext,result,result,base
nvidia_intel,layout,6,family_full,30,172,61,SDC,,MASKED,zext,zext,zext,result,result,base
nvidia_intel,layout,24,family_full,30,172,61,SDC,,MASKED,zext,zext,zext,result,result,base
nvidia_intel,layout,20,family_full,30,172,61,SDC,,MASKED,zext,zext,zext,result,result,base
nvidia_intel,layout,15,family_full,30,172,61,SDC,,MASKED,zext,zext,zext,result,result,base
nvidia_intel,layout,16,family_full,30,172,61,SDC,,MASKED,zext,zext,zext,result,result,base
nvidia_intel,layout,22,family_full,30,172,61,SDC,,MASKED,zext,zext,zext,result,result,base
nvidia_intel,layout,14,family_full,30,172,61,SDC,,MASKED,zext,zext,zext,result,result,base
nvidia_intel,layout,25,family_full,30,172,61,SDC,,MASKED,zext,zext,zext,result,result,base
nvidia_intel,layout,19,family_full,30,172,61,SDC,,MASKED,zext,zext,zext,result,result,base
nvidia_intel,layout,42,family_full,12,130,10,MASKED,,SDC,load,load,load,result,result,base
nvidia_intel,layout,31,family_full,12,130,10,MASKED,,SDC,load,load,load,result,result,base
nvidia_intel,layout,41,family_full,12,130,10,MASKED,,SDC,load,load,load,result,result,base
nvidia_intel,layout,35,family_full,12,130,10,MASKED,,SDC,load,load,load,result,result,base
nvidia_intel,layout,61,family_full,12,130,10,MASKED,,SDC,load,load,load,result,result,base
nvidia_intel,layout,49,family_full,12,130,10,MASKED,,SDC,load,load,load,result,result,base
nvidia_intel,layout,27,family_full,12,130,10,MASKED,,SDC,load,load,load,result,result,base
nvidia_intel,layout,38,family_full,12,130,10,MASKED,,SDC,load,load,load,result,result,base
nvidia_intel,layout,53,family_full,12,130,10,MASKED,,SDC,load,load,load,result,result,base
nvidia_intel,layout,54,family_full,12,130,10,MASKED,,SDC,load,load,load,result,result,base
nvidia_intel,layout,50,family_full,12,130,10,MASKED,,SDC,load,load,load,result,result,base
nvidia_intel,layout,46,family_full,12,130,10,MASKED,,SDC,load,load,load,result,result,base
nvidia_intel,layout,62,family_full,12,130,10,MASKED,,SDC,load,load,load,result,result,base
nvidia_intel,layout,52,family_full,12,130,10,MASKED,,SDC,load,load,load,result,result,base
nvidia_intel,layout,59,family_full,12,130,10,MASKED,,SDC,load,load,load,result,result,base
nvidia_intel,layout,30,family_full,12,130,10,MASKED,,SDC,load,load,load,result,result,base
nvidia_intel,layout,37,family_full,12,130,10,MASKED,,SDC,load,load,load,result,result,base
nvidia_intel,layout,36,family_full,12,130,10,MASKED,,SDC,load,load,load,result,result,base
nvidia_intel,layout,44,family_full,12,130,10,MASKED,,SDC,load,load,load,result,result,base
nvidia_intel,layout,45,family_full,12,130,10,MASKED,,SDC,load,load,load,result,result,base
nvidia_intel,layout,29,family_full,12,130,10,MASKED,,SDC,load,load,load,result,result,base
nvidia_intel,layout,56,family_full,12,130,10,MASKED,,SDC,load,load,load,result,result,base
nvidia_intel,layout,39,family_full,12,130,10,MASKED,,SDC,load,load,load,result,result,base
