25,100,0,0
26,102,1,0
27,102,2,0
28,117,0,0
29,19,0,0
30,16,0,0
31,16,1,0
32,18,7,0
33,18,8,0
34,22,0,0
35,22,1,0
36,20,0,0
37,20,1,0
38,71,0,0
39,68,0,0
40,68,1,0
41,70,63,0
42,73,0,0
43,73,1,0
44,69,0,0
45,69,1,0
46,74,0,0
47,74,1,0
48,14,0,0
