index,site_id,bit_index,bitwidth,type_kind,opcode,site_class,operand_index
1,8,32,64,ptr,addrspacecast,pointer,0
2,8,33,64,ptr,addrspacecast,pointer,0
3,8,34,64,ptr,addrspacecast,pointer,0
4,8,35,64,ptr,addrspacecast,pointer,0
5,8,36,64,ptr,addrspacecast,pointer,0
6,8,37,64,ptr,addrspacecast,pointer,0
7,8,38,64,ptr,addrspacecast,pointer,0
8,8,39,64,ptr,addrspacecast,pointer,0
9,8,40,64,ptr,addrspacecast,pointer,0
10,8,41,64,ptr,addrspacecast,pointer,0
11,8,42,64,ptr,addrspacecast,pointer,0
12,8,43,64,ptr,addrspacecast,pointer,0
13,8,44,64,ptr,addrspacecast,pointer,0
14,8,45,64,ptr,addrspacecast,pointer,0
15,8,46,64,ptr,addrspacecast,pointer,0
16,8,47,64,ptr,addrspacecast,pointer,0
17,8,48,64,ptr,addrspacecast,pointer,0
18,8,49,64,ptr,addrspacecast,pointer,0
19,8,50,64,ptr,addrspacecast,pointer,0
20,8,51,64,ptr,addrspacecast,pointer,0
21,8,52,64,ptr,addrspacecast,pointer,0
22,8,53,64,ptr,addrspacecast,pointer,0
23,8,54,64,ptr,addrspacecast,pointer,0
24,8,55,64,ptr,addrspacecast,pointer,0
25,8,56,64,ptr,addrspacecast,pointer,0
26,8,57,64,ptr,addrspacecast,pointer,0
27,8,58,64,ptr,addrspacecast,pointer,0
28,8,59,64,ptr,addrspacecast,pointer,0
29,8,60,64,ptr,addrspacecast,pointer,0
30,8,61,64,ptr,addrspacecast,pointer,0
31,8,62,64,ptr,addrspacecast,pointer,0
32,8,63,64,ptr,addrspacecast,pointer,0
33,12,32,64,ptr,addrspacecast,pointer,0
34,12,33,64,ptr,addrspacecast,pointer,0
35,12,34,64,ptr,addrspacecast,pointer,0
36,12,35,64,ptr,addrspacecast,pointer,0
37,12,36,64,ptr,addrspacecast,pointer,0
38,12,37,64,ptr,addrspacecast,pointer,0
39,12,38,64,ptr,addrspacecast,pointer,0
40,12,39,64,ptr,addrspacecast,pointer,0
41,12,40,64,ptr,addrspacecast,pointer,0
42,12,41,64,ptr,addrspacecast,pointer,0
43,12,42,64,ptr,addrspacecast,pointer,0
44,12,43,64,ptr,addrspacecast,pointer,0
45,12,44,64,ptr,addrspacecast,pointer,0
46,12,45,64,ptr,addrspacecast,pointer,0
47,12,46,64,ptr,addrspacecast,pointer,0
48,12,47,64,ptr,addrspacecast,pointer,0
49,12,48,64,ptr,addrspacecast,pointer,0
50,12,49,64,ptr,addrspacecast,pointer,0
51,12,50,64,ptr,addrspacecast,pointer,0
52,12,51,64,ptr,addrspacecast,pointer,0
53,12,52,64,ptr,addrspacecast,pointer,0
54,12,53,64,ptr,addrspacecast,pointer,0
55,12,54,64,ptr,addrspacecast,pointer,0
56,12,55,64,ptr,addrspacecast,pointer,0
57,12,56,64,ptr,addrspacecast,pointer,0
58,12,57,64,ptr,addrspacecast,pointer,0
59,12,58,64,ptr,addrspacecast,pointer,0
60,12,59,64,ptr,addrspacecast,pointer,0
61,12,60,64,ptr,addrspacecast,pointer,0
62,12,61,64,ptr,addrspacecast,pointer,0
63,12,62,64,ptr,addrspacecast,pointer,0
64,12,63,64,ptr,addrspacecast,pointer,0
65,14,32,64,ptr,getelementptr,pointer,0
66,14,33,64,ptr,getelementptr,pointer,0
67,14,34,64,ptr,getelementptr,pointer,0
68,14,35,64,ptr,getelementptr,pointer,0
69,14,36,64,ptr,getelementptr,pointer,0
70,14,37,64,ptr,getelementptr,pointer,0
71,14,38,64,ptr,getelementptr,pointer,0
72,14,39,64,ptr,getelementptr,pointer,0
73,14,40,64,ptr,getelementptr,pointer,0
74,14,41,64,ptr,getelementptr,pointer,0
75,14,42,64,ptr,getelementptr,pointer,0
76,14,43,64,ptr,getelementptr,pointer,0
77,14,44,64,ptr,getelementptr,pointer,0
78,14,45,64,ptr,getelementptr,pointer,0
79,14,46,64,ptr,getelementptr,pointer,0
80,14,47,64,ptr,getelementptr,pointer,0
81,14,48,64,ptr,getelementptr,pointer,0
