site_id,bit_index,raw_result,normalized_result,has_out,has_err
111,40,SDC:flagged-for-fail,SDC_FLAGGED,1,1
111,41,SDC:flagged-for-fail,SDC_FLAGGED,1,1
111,42,SDC:flagged-for-fail,SDC_FLAGGED,1,1
111,43,SDC:flagged-for-fail,SDC_FLAGGED,1,1
111,44,SDC:flagged-for-fail,SDC_FLAGGED,1,1
111,45,SDC:flagged-for-fail,SDC_FLAGGED,1,1
111,46,SDC:flagged-for-fail,SDC_FLAGGED,1,1
111,47,SDC:flagged-for-fail,SDC_FLAGGED,1,1
111,48,SDC:flagged-for-fail,SDC_FLAGGED,1,1
111,49,SDC:flagged-for-fail,SDC_FLAGGED,1,1
111,5,SDC:flagged-for-fail,SDC_FLAGGED,1,1
111,50,SDC:flagged-for-fail,SDC_FLAGGED,1,1
111,51,SDC:flagged-for-fail,SDC_FLAGGED,1,1
111,52,SDC:flagged-for-fail,SDC_FLAGGED,1,1
111,53,SDC:flagged-for-fail,SDC_FLAGGED,1,1
111,54,SDC:flagged-for-fail,SDC_FLAGGED,1,1
111,55,SDC:flagged-for-fail,SDC_FLAGGED,1,1
111,56,SDC:flagged-for-fail,SDC_FLAGGED,1,1
111,57,SDC:flagged-for-fail,SDC_FLAGGED,1,1
111,58,SDC:flagged-for-fail,SDC_FLAGGED,1,1
111,59,SDC:flagged-for-fail,SDC_FLAGGED,1,1
111,6,SDC:flagged-for-fail,SDC_FLAGGED,1,1
111,60,SDC:flagged-for-fail,SDC_FLAGGED,1,1
111,61,SDC:flagged-for-fail,SDC_FLAGGED,1,1
111,62,SDC:flagged-for-fail,SDC_FLAGGED,1,1
111,63,SDC:flagged-for-fail,SDC_FLAGGED,1,1
111,7,SDC:flagged-for-fail,SDC_FLAGGED,1,1
111,8,SDC:flagged-for-fail,SDC_FLAGGED,1,1
111,9,SDC:flagged-for-fail,SDC_FLAGGED,1,1
113,0,MASKED:no-flag,MASKED_UNFLAGGED,1,1
113,1,MASKED:no-flag,MASKED_UNFLAGGED,1,1
113,10,MASKED:no-flag,MASKED_UNFLAGGED,1,1
113,11,MASKED:no-flag,MASKED_UNFLAGGED,1,1
113,12,MASKED:no-flag,MASKED_UNFLAGGED,1,1
113,13,MASKED:no-flag,MASKED_UNFLAGGED,1,1
113,14,MASKED:no-flag,MASKED_UNFLAGGED,1,1
113,15,MASKED:no-flag,MASKED_UNFLAGGED,1,1
113,16,MASKED:no-flag,MASKED_UNFLAGGED,1,1
113,17,MASKED:no-flag,MASKED_UNFLAGGED,1,1
113,18,MASKED:no-flag,MASKED_UNFLAGGED,1,1
113,19,MASKED:no-flag,MASKED_UNFLAGGED,1,1
113,2,MASKED:no-flag,MASKED_UNFLAGGED,1,1
113,20,MASKED:no-flag,MASKED_UNFLAGGED,1,1
113,21,MASKED:no-flag,MASKED_UNFLAGGED,1,1
113,22,MASKED:no-flag,MASKED_UNFLAGGED,1,1
113,23,MASKED:no-flag,MASKED_UNFLAGGED,1,1
113,24,MASKED:no-flag,MASKED_UNFLAGGED,1,1
113,25,MASKED:no-flag,MASKED_UNFLAGGED,1,1
113,26,MASKED:no-flag,MASKED_UNFLAGGED,1,1
113,27,MASKED:no-flag,MASKED_UNFLAGGED,1,1
113,28,MASKED:no-flag,MASKED_UNFLAGGED,1,1
113,29,MASKED:no-flag,MASKED_UNFLAGGED,1,1
113,3,MASKED:no-flag,MASKED_UNFLAGGED,1,1
113,30,MASKED:no-flag,MASKED_UNFLAGGED,1,1
113,31,MASKED:no-flag,MASKED_UNFLAGGED,1,1
113,32,MASKED:no-flag,MASKED_UNFLAGGED,1,1
113,33,MASKED:no-flag,MASKED_UNFLAGGED,1,1
113,34,MASKED:no-flag,MASKED_UNFLAGGED,1,1
113,35,MASKED:no-flag,MASKED_UNFLAGGED,1,1
113,36,MASKED:no-flag,MASKED_UNFLAGGED,1,1
113,37,MASKED:no-flag,MASKED_UNFLAGGED,1,1
113,38,MASKED:no-flag,MASKED_UNFLAGGED,1,1
113,39,MASKED:no-flag,MASKED_UNFLAGGED,1,1
113,4,MASKED:no-flag,MASKED_UNFLAGGED,1,1
113,40,MASKED:no-flag,MASKED_UNFLAGGED,1,1
113,41,MASKED:no-flag,MASKED_UNFLAGGED,1,1
113,42,MASKED:no-flag,MASKED_UNFLAGGED,1,1
113,43,MASKED:no-flag,MASKED_UNFLAGGED,1,1
113,44,MASKED:no-flag,MASKED_UNFLAGGED,1,1
113,45,MASKED:no-flag,MASKED_UNFLAGGED,1,1
113,46,MASKED:no-flag,MASKED_UNFLAGGED,1,1
113,47,MASKED:no-flag,MASKED_UNFLAGGED,1,1
113,48,MASKED:no-flag,MASKED_UNFLAGGED,1,1
113,49,MASKED:no-flag,MASKED_UNFLAGGED,1,1
113,5,MASKED:no-flag,MASKED_UNFLAGGED,1,1
113,50,MASKED:no-flag,MASKED_UNFLAGGED,1,1
113,51,MASKED:no-flag,MASKED_UNFLAGGED,1,1
113,52,MASKED:no-flag,MASKED_UNFLAGGED,1,1
113,53,MASKED:no-flag,MASKED_UNFLAGGED,1,1
113,54,MASKED:no-flag,MASKED_UNFLAGGED,1,1
113,55,MASKED:no-flag,MASKED_UNFLAGGED,1,1
113,56,MASKED:no-flag,MASKED_UNFLAGGED,1,1
113,57,MASKED:no-flag,MASKED_UNFLAGGED,1,1
113,58,MASKED:no-flag,MASKED_UNFLAGGED,1,1
113,59,MASKED:no-flag,MASKED_UNFLAGGED,1,1
113,6,MASKED:no-flag,MASKED_UNFLAGGED,1,1
113,60,MASKED:no-flag,MASKED_UNFLAGGED,1,1
113,61,MASKED:no-flag,MASKED_UNFLAGGED,1,1
113,62,MASKED:no-flag,MASKED_UNFLAGGED,1,1
113,63,MASKED:no-flag,MASKED_UNFLAGGED,1,1
113,7,MASKED:no-flag,MASKED_UNFLAGGED,1,1
113,8,MASKED:no-flag,MASKED_UNFLAGGED,1,1
113,9,MASKED:no-flag,MASKED_UNFLAGGED,1,1
115,0,SDC:flagged-for-fail,SDC_FLAGGED,1,1
115,1,SDC:flagged-for-fail,SDC_FLAGGED,1,1
115,10,SDC:flagged-for-fail,SDC_FLAGGED,1,1
115,11,SDC:flagged-for-fail,SDC_FLAGGED,1,1
115,12,SDC:flagged-for-fail,SDC_FLAGGED,1,1
115,13,SDC:flagged-for-fail,SDC_FLAGGED,1,1
115,14,SDC:flagged-for-fail,SDC_FLAGGED,1,1
115,15,SDC:flagged-for-fail,SDC_FLAGGED,1,1
115,16,SDC:flagged-for-fail,SDC_FLAGGED,1,1
115,17,SDC:flagged-for-fail,SDC_FLAGGED,1,1
115,18,SDC:flagged-for-fail,SDC_FLAGGED,1,1
115,19,SDC:flagged-for-fail,SDC_FLAGGED,1,1
115,2,SDC:flagged-for-fail,SDC_FLAGGED,1,1
115,20,SDC:flagged-for-fail,SDC_FLAGGED,1,1
115,21,SDC:flagged-for-fail,SDC_FLAGGED,1,1
115,22,SDC:flagged-for-fail,SDC_FLAGGED,1,1
115,23,SDC:flagged-for-fail,SDC_FLAGGED,1,1
115,24,SDC:flagged-for-fail,SDC_FLAGGED,1,1
115,25,SDC:flagged-for-fail,SDC_FLAGGED,1,1
115,26,SDC:flagged-for-fail,SDC_FLAGGED,1,1
115,27,SDC:flagged-for-fail,SDC_FLAGGED,1,1
115,28,SDC:flagged-for-fail,SDC_FLAGGED,1,1
115,29,SDC:flagged-for-fail,SDC_FLAGGED,1,1
115,3,SDC:flagged-for-fail,SDC_FLAGGED,1,1
115,30,SDC:flagged-for-fail,SDC_FLAGGED,1,1
115,31,SDC:flagged-for-fail,SDC_FLAGGED,1,1
115,32,SDC:flagged-for-fail,SDC_FLAGGED,1,1
115,33,SDC:flagged-for-fail,SDC_FLAGGED,1,1
115,34,SDC:flagged-for-fail,SDC_FLAGGED,1,1
115,35,SDC:flagged-for-fail,SDC_FLAGGED,1,1
115,36,SDC:flagged-for-fail,SDC_FLAGGED,1,1
115,37,SDC:flagged-for-fail,SDC_FLAGGED,1,1
115,38,SDC:flagged-for-fail,SDC_FLAGGED,1,1
115,39,SDC:flagged-for-fail,SDC_FLAGGED,1,1
115,4,SDC:flagged-for-fail,SDC_FLAGGED,1,1
115,40,SDC:flagged-for-fail,SDC_FLAGGED,1,1
115,41,SDC:flagged-for-fail,SDC_FLAGGED,1,1
115,42,SDC:flagged-for-fail,SDC_FLAGGED,1,1
115,43,SDC:flagged-for-fail,SDC_FLAGGED,1,1
115,44,SDC:flagged-for-fail,SDC_FLAGGED,1,1
115,45,SDC:flagged-for-fail,SDC_FLAGGED,1,1
115,46,SDC:flagged-for-fail,SDC_FLAGGED,1,1
115,47,SDC:flagged-for-fail,SDC_FLAGGED,1,1
115,48,SDC:flagged-for-fail,SDC_FLAGGED,1,1
115,49,SDC:flagged-for-fail,SDC_FLAGGED,1,1
115,5,SDC:flagged-for-fail,SDC_FLAGGED,1,1
115,50,SDC:flagged-for-fail,SDC_FLAGGED,1,1
115,51,SDC:flagged-for-fail,SDC_FLAGGED,1,1
115,52,SDC:flagged-for-fail,SDC_FLAGGED,1,1
115,53,SDC:flagged-for-fail,SDC_FLAGGED,1,1
115,54,SDC:flagged-for-fail,SDC_FLAGGED,1,1
115,55,SDC:flagged-for-fail,SDC_FLAGGED,1,1
115,56,SDC:flagged-for-fail,SDC_FLAGGED,1,1
115,57,SDC:flagged-for-fail,SDC_FLAGGED,1,1
115,58,SDC:flagged-for-fail,SDC_FLAGGED,1,1
115,59,SDC:flagged-for-fail,SDC_FLAGGED,1,1
115,6,SDC:flagged-for-fail,SDC_FLAGGED,1,1
115,60,SDC:flagged-for-fail,SDC_FLAGGED,1,1
115,61,SDC:flagged-for-fail,SDC_FLAGGED,1,1
115,62,SDC:flagged-for-fail,SDC_FLAGGED,1,1
115,63,SDC:flagged-for-fail,SDC_FLAGGED,1,1
115,7,SDC:flagged-for-fail,SDC_FLAGGED,1,1
115,8,SDC:flagged-for-fail,SDC_FLAGGED,1,1
115,9,SDC:flagged-for-fail,SDC_FLAGGED,1,1
117,0,SDC:flagged-for-fail,SDC_FLAGGED,1,1
117,1,SDC:flagged-for-fail,SDC_FLAGGED,1,1
117,10,SDC:flagged-for-fail,SDC_FLAGGED,1,1
117,11,SDC:flagged-for-fail,SDC_FLAGGED,1,1
117,12,SDC:flagged-for-fail,SDC_FLAGGED,1,1
117,13,SDC:flagged-for-fail,SDC_FLAGGED,1,1
117,14,SDC:flagged-for-fail,SDC_FLAGGED,1,1
117,15,SDC:flagged-for-fail,SDC_FLAGGED,1,1
117,16,SDC:flagged-for-fail,SDC_FLAGGED,1,1
117,17,SDC:flagged-for-fail,SDC_FLAGGED,1,1
117,18,SDC:flagged-for-fail,SDC_FLAGGED,1,1
117,19,SDC:flagged-for-fail,SDC_FLAGGED,1,1
117,2,SDC:flagged-for-fail,SDC_FLAGGED,1,1
117,20,SDC:flagged-for-fail,SDC_FLAGGED,1,1
117,21,SDC:flagged-for-fail,SDC_FLAGGED,1,1
117,22,SDC:flagged-for-fail,SDC_FLAGGED,1,1
117,23,SDC:flagged-for-fail,SDC_FLAGGED,1,1
117,24,SDC:flagged-for-fail,SDC_FLAGGED,1,1
117,25,SDC:flagged-for-fail,SDC_FLAGGED,1,1
117,26,SDC:flagged-for-fail,SDC_FLAGGED,1,1
117,27,SDC:flagged-for-fail,SDC_FLAGGED,1,1
117,28,SDC:flagged-for-fail,SDC_FLAGGED,1,1
117,29,SDC:flagged-for-fail,SDC_FLAGGED,1,1
117,3,SDC:flagged-for-fail,SDC_FLAGGED,1,1
117,30,SDC:flagged-for-fail,SDC_FLAGGED,1,1
117,31,SDC:flagged-for-fail,SDC_FLAGGED,1,1
117,32,SDC:flagged-for-fail,SDC_FLAGGED,1,1
117,33,SDC:flagged-for-fail,SDC_FLAGGED,1,1
117,34,SDC:flagged-for-fail,SDC_FLAGGED,1,1
117,35,SDC:flagged-for-fail,SDC_FLAGGED,1,1
117,36,SDC:flagged-for-fail,SDC_FLAGGED,1,1
117,37,SDC:flagged-for-fail,SDC_FLAGGED,1,1
117,38,SDC:flagged-for-fail,SDC_FLAGGED,1,1
117,39,SDC:flagged-for-fail,SDC_FLAGGED,1,1
117,4,SDC:flagged-for-fail,SDC_FLAGGED,1,1
117,40,SDC:flagged-for-fail,SDC_FLAGGED,1,1
117,41,SDC:flagged-for-fail,SDC_FLAGGED,1,1
117,42,SDC:flagged-for-fail,SDC_FLAGGED,1,1
117,43,SDC:flagged-for-fail,SDC_FLAGGED,1,1
117,44,SDC:flagged-for-fail,SDC_FLAGGED,1,1
117,45,SDC:flagged-for-fail,SDC_FLAGGED,1,1
117,46,SDC:flagged-for-fail,SDC_FLAGGED,1,1
117,47,SDC:flagged-for-fail,SDC_FLAGGED,1,1
117,48,SDC:flagged-for-fail,SDC_FLAGGED,1,1
117,49,SDC:flagged-for-fail,SDC_FLAGGED,1,1
117,5,SDC:flagged-for-fail,SDC_FLAGGED,1,1
117,50,SDC:flagged-for-fail,SDC_FLAGGED,1,1
117,51,SDC:flagged-for-fail,SDC_FLAGGED,1,1
117,52,SDC:flagged-for-fail,SDC_FLAGGED,1,1
117,53,SDC:flagged-for-fail,SDC_FLAGGED,1,1
117,54,SDC:flagged-for-fail,SDC_FLAGGED,1,1
117,55,SDC:flagged-for-fail,SDC_FLAGGED,1,1
117,56,SDC:flagged-for-fail,SDC_FLAGGED,1,1
117,57,SDC:flagged-for-fail,SDC_FLAGGED,1,1
117,58,SDC:flagged-for-fail,SDC_FLAGGED,1,1
117,59,SDC:flagged-for-fail,SDC_FLAGGED,1,1
117,6,SDC:flagged-for-fail,SDC_FLAGGED,1,1
117,60,SDC:flagged-for-fail,SDC_FLAGGED,1,1
117,61,SDC:flagged-for-fail,SDC_FLAGGED,1,1
117,62,SDC:flagged-for-fail,SDC_FLAGGED,1,1
