site_id,opcode,site_class,type_kind,bitwidth,operand_index
849,store,pointer,pointer,64,1
850,cmpxchg,pointer,pointer,64,0
851,cmpxchg,operand,int,64,1
852,cmpxchg,operand,int,64,2
853,extractvalue,int,int,1,-1
854,br,operand,int,1,0
855,getelementptr,pointer,pointer,64,-1
856,getelementptr,pointer,pointer,64,0
857,getelementptr,operand,int,64,1
858,load,int,int,64,-1
859,load,pointer,pointer,64,0
860,call,operand,int,64,0
861,call,operand,int,64,1
862,call,operand,int,32,2
863,call,pointer,pointer,64,3
864,getelementptr,pointer,pointer,64,-1
865,getelementptr,pointer,pointer,64,0
866,getelementptr,operand,int,64,1
867,br,operand,int,1,0
868,load,int,int,32,-1
869,load,pointer,pointer,64,0
870,and,int,int,32,-1
871,and,operand,int,32,0
872,and,operand,int,32,1
873,phi,int,int,32,-1
874,phi,operand,int,32,0
875,phi,operand,int,32,1
876,call,int,int,32,-1
877,call,operand,int,32,0
878,call,pointer,pointer,64,1
879,icmp,int,int,1,-1
880,icmp,operand,int,32,0
881,icmp,operand,int,32,1
882,br,operand,int,1,0
883,call,operand,int,32,0
884,call,pointer,pointer,64,1
885,load,int,int,64,-1
886,load,pointer,pointer,64,0
887,load,int,int,64,-1
888,load,pointer,pointer,64,0
889,br,operand,int,1,0
890,load,int,int,64,-1
891,load,pointer,pointer,64,0
892,add,int,int,64,-1
893,add,operand,int,64,0
894,add,operand,int,64,1
895,add,int,int,64,-1
896,add,operand,int,64,0
897,add,operand,int,64,1
898,icmp,int,int,1,-1
899,icmp,operand,int,64,0
900,icmp,operand,int,64,1
901,select,int,int,64,-1
902,select,operand,int,1,0
903,select,operand,int,64,1
904,select,operand,int,64,2
905,getelementptr,pointer,pointer,64,-1
906,getelementptr,pointer,pointer,64,0
907,getelementptr,operand,int,64,1
908,load,int,int,64,-1
909,load,pointer,pointer,64,0
910,load,pointer,pointer,64,-1
911,load,pointer,pointer,64,0
912,and,int,int,64,-1
913,and,operand,int,64,0
914,and,operand,int,64,1
915,getelementptr,pointer,pointer,64,-1
916,getelementptr,pointer,pointer,64,0
917,getelementptr,operand,int,64,1
918,store,operand,int,64,0
919,store,pointer,pointer,64,1
920,cmpxchg,pointer,pointer,64,0
921,cmpxchg,operand,int,64,1
922,cmpxchg,operand,int,64,2
923,extractvalue,int,int,1,-1
924,br,operand,int,1,0
925,extractvalue,int,int,64,-1
926,call,operand,int,32,0
927,call,pointer,pointer,64,1
928,store,operand,int,64,0
929,store,pointer,pointer,64,1
930,cmpxchg,pointer,pointer,64,0
931,cmpxchg,operand,int,64,1
932,cmpxchg,operand,int,64,2
933,extractvalue,int,int,1,-1
934,br,operand,int,1,0
935,insertelement,operand,int,64,1
936,insertelement,operand,int,64,2
937,insertelement,operand,int,64,1
938,insertelement,operand,int,64,2
939,inttoptr,pointer,pointer,64,-1
940,inttoptr,operand,int,64,0
941,getelementptr,pointer,pointer,64,-1
942,getelementptr,pointer,pointer,64,0
943,getelementptr,operand,int,64,1
944,switch,operand,int,32,0
945,switch,operand,int,32,2
946,switch,operand,int,32,4
947,switch,operand,int,32,6
948,switch,operand,int,32,8
949,switch,operand,int,32,10
950,atomicrmw,int,int,64,-1
951,atomicrmw,pointer,pointer,64,0
952,atomicrmw,operand,int,64,1
953,atomicrmw,int,int,64,-1
954,atomicrmw,pointer,pointer,64,0
955,atomicrmw,operand,int,64,1
956,atomicrmw,int,int,64,-1
957,atomicrmw,pointer,pointer,64,0
958,atomicrmw,operand,int,64,1
959,atomicrmw,int,int,64,-1
960,atomicrmw,pointer,pointer,64,0
961,atomicrmw,operand,int,64,1
962,atomicrmw,int,int,64,-1
963,atomicrmw,pointer,pointer,64,0
964,atomicrmw,operand,int,64,1
965,getelementptr,pointer,pointer,64,-1
966,getelementptr,pointer,pointer,64,0
967,getelementptr,operand,int,64,1
968,load,int,int,64,-1
969,load,pointer,pointer,64,0
970,icmp,int,int,1,-1
971,icmp,operand,int,64,0
972,icmp,operand,int,64,1
973,br,operand,int,1,0
974,inttoptr,pointer,pointer,64,-1
975,inttoptr,operand,int,64,0
976,getelementptr,pointer,pointer,64,-1
977,getelementptr,pointer,pointer,64,0
978,getelementptr,operand,int,64,1
979,load,int,int,32,-1
980,load,pointer,pointer,64,0
981,zext,int,int,64,-1
982,zext,operand,int,32,0
983,store,operand,int,64,0
984,store,pointer,pointer,64,1
985,load,int,int,32,-1
986,load,pointer,pointer,64,0
987,icmp,int,int,1,-1
988,icmp,operand,int,32,0
989,icmp,operand,int,32,1
990,icmp,int,int,1,-1
991,icmp,operand,int,32,0
992,icmp,operand,int,32,1
993,icmp,int,int,1,-1
994,icmp,operand,int,32,0
995,icmp,operand,int,32,1
996,select,int,int,32,-1
997,select,operand,int,1,0
998,select,operand,int,32,1
999,select,operand,int,32,2
1000,select,int,int,32,-1
1001,select,operand,int,1,0
1002,select,operand,int,32,1
1003,select,operand,int,32,2
1004,select,int,int,32,-1
1005,select,operand,int,1,0
1006,select,operand,int,32,1
1007,select,operand,int,32,2
1008,and,int,int,32,-1
1009,and,operand,int,32,0
1010,and,operand,int,32,1
1011,call,int,int,32,-1
1012,call,operand,int,32,0
1013,call,pointer,pointer,64,1
1014,call,operand,int,32,0
1015,call,operand,int,32,1
1016,call,pointer,pointer,64,2
1017,icmp,int,int,1,-1
1018,icmp,operand,int,32,0
1019,icmp,operand,int,32,1
1020,or,int,int,64,-1
1021,or,operand,int,64,0
1022,or,operand,int,64,1
1023,select,int,int,64,-1
1024,select,operand,int,1,0
1025,select,operand,int,64,1
1026,select,operand,int,64,2
1027,and,int,int,64,-1
1028,and,operand,int,64,0
1029,and,operand,int,64,1
1030,zext,int,int,64,-1
1031,zext,operand,int,32,0
1032,shl,int,int,64,-1
1033,shl,operand,int,64,0
1034,shl,operand,int,64,1
1035,or,int,int,64,-1
1036,or,operand,int,64,0
1037,or,operand,int,64,1
1038,call,operand,int,32,0
1039,call,operand,int,64,1
1040,call,operand,int,64,2
1041,call,operand,int,64,3
1042,call,operand,int,64,4
1043,call,operand,int,64,5
1044,call,operand,int,64,6
1045,call,operand,int,64,7
1046,call,operand,int,64,8
1047,call,pointer,pointer,64,9
1048,extractelement,int,int,64,-1
1049,extractelement,operand,int,64,1
1050,ret,operand,int,64,0
1051,icmp,int,int,1,-1
1052,icmp,operand,int,32,0
1053,icmp,operand,int,32,1
1054,or,int,int,64,-1
1055,or,operand,int,64,0
1056,or,operand,int,64,1
1057,select,int,int,64,-1
1058,select,operand,int,1,0
1059,select,operand,int,64,1
1060,select,operand,int,64,2
1061,icmp,int,int,1,-1
1062,icmp,pointer,pointer,64,0
1063,icmp,pointer,pointer,64,1
1064,br,operand,int,1,0
1065,and,int,int,64,-1
1066,and,operand,int,64,0
1067,and,operand,int,64,1
1068,or,int,int,64,-1
1069,or,operand,int,64,0
1070,or,operand,int,64,1
1071,call,operand,int,32,0
1072,call,operand,int,64,1
1073,call,operand,int,64,2
1074,call,operand,int,64,3
1075,call,operand,int,64,4
1076,call,operand,int,64,5
1077,call,operand,int,64,6
1078,call,operand,int,64,7
1079,call,operand,int,64,8
1080,call,pointer,pointer,64,9
1081,and,int,int,64,-1
1082,and,operand,int,64,0
1083,and,operand,int,64,1
1084,and,int,int,64,-1
1085,and,operand,int,64,0
1086,and,operand,int,64,1
1087,insertelement,operand,int,64,1
1088,insertelement,operand,int,64,2
1089,phi,int,int,64,-1
1090,phi,operand,int,64,0
1091,phi,operand,int,64,1
1092,phi,pointer,pointer,64,-1
1093,phi,pointer,pointer,64,0
1094,phi,pointer,pointer,64,1
1095,icmp,int,int,1,-1
1096,icmp,operand,int,64,0
1097,icmp,operand,int,64,1
1098,extractelement,int,int,64,-1
1099,extractelement,operand,int,64,1
1100,or,int,int,64,-1
1101,or,operand,int,64,0
1102,or,operand,int,64,1
1103,insertelement,operand,int,64,1
1104,insertelement,operand,int,64,2
1105,select,operand,int,1,0
1106,call,int,int,64,-1
1107,call,operand,int,64,0
1108,call,operand,int,64,1
1109,call,pointer,pointer,64,2
1110,trunc,int,int,32,-1
1111,trunc,operand,int,64,0
1112,extractelement,int,int,64,-1
1113,extractelement,operand,int,64,1
1114,icmp,int,int,1,-1
1115,icmp,operand,int,64,0
1116,icmp,operand,int,64,1
1117,br,operand,int,1,0
1118,icmp,int,int,1,-1
1119,icmp,operand,int,64,0
1120,icmp,operand,int,64,1
1121,br,operand,int,1,0
1122,load,int,int,8,-1
1123,load,pointer,pointer,64,0
1124,zext,int,int,64,-1
1125,zext,operand,int,8,0
1126,getelementptr,pointer,pointer,64,-1
1127,getelementptr,pointer,pointer,64,0
1128,getelementptr,operand,int,64,1
1129,load,int,int,8,-1
1130,load,pointer,pointer,64,0
1131,zext,int,int,64,-1
1132,zext,operand,int,8,0
1133,shl,int,int,64,-1
1134,shl,operand,int,64,0
1135,shl,operand,int,64,1
1136,or,int,int,64,-1
1137,or,operand,int,64,0
1138,or,operand,int,64,1
1139,getelementptr,pointer,pointer,64,-1
1140,getelementptr,pointer,pointer,64,0
1141,getelementptr,operand,int,64,1
1142,load,int,int,8,-1
1143,load,pointer,pointer,64,0
1144,zext,int,int,64,-1
1145,zext,operand,int,8,0
1146,shl,int,int,64,-1
1147,shl,operand,int,64,0
1148,shl,operand,int,64,1
1149,or,int,int,64,-1
1150,or,operand,int,64,0
1151,or,operand,int,64,1
1152,getelementptr,pointer,pointer,64,-1
1153,getelementptr,pointer,pointer,64,0
1154,getelementptr,operand,int,64,1
1155,load,int,int,8,-1
1156,load,pointer,pointer,64,0
1157,zext,int,int,64,-1
1158,zext,operand,int,8,0
1159,shl,int,int,64,-1
1160,shl,operand,int,64,0
1161,shl,operand,int,64,1
1162,or,int,int,64,-1
1163,or,operand,int,64,0
1164,or,operand,int,64,1
1165,getelementptr,pointer,pointer,64,-1
1166,getelementptr,pointer,pointer,64,0
1167,getelementptr,operand,int,64,1
1168,load,int,int,8,-1
1169,load,pointer,pointer,64,0
1170,zext,int,int,64,-1
1171,zext,operand,int,8,0
1172,shl,int,int,64,-1
1173,shl,operand,int,64,0
1174,shl,operand,int,64,1
1175,or,int,int,64,-1
1176,or,operand,int,64,0
1177,or,operand,int,64,1
1178,getelementptr,pointer,pointer,64,-1
1179,getelementptr,pointer,pointer,64,0
1180,getelementptr,operand,int,64,1
1181,load,int,int,8,-1
1182,load,pointer,pointer,64,0
1183,zext,int,int,64,-1
1184,zext,operand,int,8,0
1185,shl,int,int,64,-1
1186,shl,operand,int,64,0
1187,shl,operand,int,64,1
1188,or,int,int,64,-1
1189,or,operand,int,64,0
1190,or,operand,int,64,1
1191,getelementptr,pointer,pointer,64,-1
1192,getelementptr,pointer,pointer,64,0
1193,getelementptr,operand,int,64,1
1194,load,int,int,8,-1
1195,load,pointer,pointer,64,0
1196,zext,int,int,64,-1
1197,zext,operand,int,8,0
1198,shl,int,int,64,-1
1199,shl,operand,int,64,0
1200,shl,operand,int,64,1
1201,or,int,int,64,-1
1202,or,operand,int,64,0
1203,or,operand,int,64,1
1204,getelementptr,pointer,pointer,64,-1
1205,getelementptr,pointer,pointer,64,0
1206,getelementptr,operand,int,64,1
1207,load,int,int,8,-1
1208,load,pointer,pointer,64,0
1209,zext,int,int,64,-1
1210,zext,operand,int,8,0
1211,shl,int,int,64,-1
1212,shl,operand,int,64,0
1213,shl,operand,int,64,1
1214,or,int,int,64,-1
1215,or,operand,int,64,0
1216,or,operand,int,64,1
1217,add,int,int,32,-1
1218,add,operand,int,32,0
1219,add,operand,int,32,1
1220,getelementptr,pointer,pointer,64,-1
1221,getelementptr,pointer,pointer,64,0
1222,getelementptr,operand,int,64,1
1223,phi,int,int,32,-1
1224,phi,operand,int,32,0
1225,phi,operand,int,32,1
1226,phi,int,int,64,-1
1227,phi,operand,int,64,0
1228,phi,operand,int,64,1
1229,zext,int,int,64,-1
1230,zext,operand,int,32,0
1231,getelementptr,pointer,pointer,64,-1
1232,getelementptr,pointer,pointer,64,0
1233,getelementptr,operand,int,64,1
1234,load,int,int,8,-1
1235,load,pointer,pointer,64,0
1236,zext,int,int,64,-1
1237,zext,operand,int,8,0
1238,shl,int,int,32,-1
1239,shl,operand,int,32,0
1240,shl,operand,int,32,1
1241,zext,int,int,64,-1
1242,zext,operand,int,32,0
1243,shl,int,int,64,-1
1244,shl,operand,int,64,0
1245,shl,operand,int,64,1
1246,or,int,int,64,-1
1247,or,operand,int,64,0
1248,or,operand,int,64,1
1249,add,int,int,32,-1
1250,add,operand,int,32,0
1251,add,operand,int,32,1
1252,icmp,int,int,1,-1
1253,icmp,operand,int,32,0
1254,icmp,operand,int,32,1
1255,br,operand,int,1,0
1256,phi,pointer,pointer,64,-1
1257,phi,pointer,pointer,64,0
1258,phi,pointer,pointer,64,1
1259,phi,pointer,pointer,64,2
1260,phi,int,int,32,-1
1261,phi,operand,int,32,0
1262,phi,operand,int,32,1
1263,phi,operand,int,32,2
1264,phi,int,int,64,-1
1265,phi,operand,int,64,0
1266,phi,operand,int,64,1
1267,phi,operand,int,64,2
1268,icmp,int,int,1,-1
1269,icmp,operand,int,32,0
1270,icmp,operand,int,32,1
1271,br,operand,int,1,0
1272,icmp,int,int,1,-1
1273,icmp,operand,int,32,0
1274,icmp,operand,int,32,1
1275,br,operand,int,1,0
1276,load,int,int,8,-1
1277,load,pointer,pointer,64,0
1278,zext,int,int,64,-1
1279,zext,operand,int,8,0
1280,getelementptr,pointer,pointer,64,-1
1281,getelementptr,pointer,pointer,64,0
1282,getelementptr,operand,int,64,1
1283,load,int,int,8,-1
1284,load,pointer,pointer,64,0
1285,zext,int,int,64,-1
1286,zext,operand,int,8,0
1287,shl,int,int,64,-1
1288,shl,operand,int,64,0
1289,shl,operand,int,64,1
1290,or,int,int,64,-1
1291,or,operand,int,64,0
1292,or,operand,int,64,1
1293,getelementptr,pointer,pointer,64,-1
1294,getelementptr,pointer,pointer,64,0
1295,getelementptr,operand,int,64,1
1296,load,int,int,8,-1
1297,load,pointer,pointer,64,0
1298,zext,int,int,64,-1
1299,zext,operand,int,8,0
1300,shl,int,int,64,-1
1301,shl,operand,int,64,0
1302,shl,operand,int,64,1
1303,or,int,int,64,-1
1304,or,operand,int,64,0
1305,or,operand,int,64,1
1306,getelementptr,pointer,pointer,64,-1
1307,getelementptr,pointer,pointer,64,0
1308,getelementptr,operand,int,64,1
1309,load,int,int,8,-1
1310,load,pointer,pointer,64,0
1311,zext,int,int,64,-1
1312,zext,operand,int,8,0
1313,shl,int,int,64,-1
1314,shl,operand,int,64,0
1315,shl,operand,int,64,1
1316,or,int,int,64,-1
1317,or,operand,int,64,0
1318,or,operand,int,64,1
1319,getelementptr,pointer,pointer,64,-1
1320,getelementptr,pointer,pointer,64,0
1321,getelementptr,operand,int,64,1
1322,load,int,int,8,-1
1323,load,pointer,pointer,64,0
1324,zext,int,int,64,-1
1325,zext,operand,int,8,0
1326,shl,int,int,64,-1
1327,shl,operand,int,64,0
1328,shl,operand,int,64,1
1329,or,int,int,64,-1
1330,or,operand,int,64,0
1331,or,operand,int,64,1
1332,getelementptr,pointer,pointer,64,-1
1333,getelementptr,pointer,pointer,64,0
1334,getelementptr,operand,int,64,1
1335,load,int,int,8,-1
1336,load,pointer,pointer,64,0
1337,zext,int,int,64,-1
1338,zext,operand,int,8,0
1339,shl,int,int,64,-1
1340,shl,operand,int,64,0
1341,shl,operand,int,64,1
1342,or,int,int,64,-1
1343,or,operand,int,64,0
1344,or,operand,int,64,1
1345,getelementptr,pointer,pointer,64,-1
1346,getelementptr,pointer,pointer,64,0
1347,getelementptr,operand,int,64,1
1348,load,int,int,8,-1
1349,load,pointer,pointer,64,0
1350,zext,int,int,64,-1
1351,zext,operand,int,8,0
1352,shl,int,int,64,-1
1353,shl,operand,int,64,0
1354,shl,operand,int,64,1
1355,or,int,int,64,-1
1356,or,operand,int,64,0
1357,or,operand,int,64,1
1358,getelementptr,pointer,pointer,64,-1
1359,getelementptr,pointer,pointer,64,0
1360,getelementptr,operand,int,64,1
1361,load,int,int,8,-1
1362,load,pointer,pointer,64,0
1363,zext,int,int,64,-1
1364,zext,operand,int,8,0
1365,shl,int,int,64,-1
1366,shl,operand,int,64,0
1367,shl,operand,int,64,1
1368,or,int,int,64,-1
1369,or,operand,int,64,0
1370,or,operand,int,64,1
1371,add,int,int,32,-1
1372,add,operand,int,32,0
1373,add,operand,int,32,1
1374,getelementptr,pointer,pointer,64,-1
1375,getelementptr,pointer,pointer,64,0
1376,getelementptr,operand,int,64,1
1377,phi,int,int,32,-1
1378,phi,operand,int,32,0
1379,phi,operand,int,32,1
1380,phi,int,int,64,-1
1381,phi,operand,int,64,0
1382,phi,operand,int,64,1
1383,zext,int,int,64,-1
1384,zext,operand,int,32,0
1385,getelementptr,pointer,pointer,64,-1
1386,getelementptr,pointer,pointer,64,0
1387,getelementptr,operand,int,64,1
1388,load,int,int,8,-1
1389,load,pointer,pointer,64,0
1390,zext,int,int,64,-1
1391,zext,operand,int,8,0
1392,shl,int,int,32,-1
1393,shl,operand,int,32,0
1394,shl,operand,int,32,1
1395,zext,int,int,64,-1
1396,zext,operand,int,32,0
1397,shl,int,int,64,-1
1398,shl,operand,int,64,0
1399,shl,operand,int,64,1
1400,or,int,int,64,-1
1401,or,operand,int,64,0
1402,or,operand,int,64,1
1403,add,int,int,32,-1
1404,add,operand,int,32,0
1405,add,operand,int,32,1
1406,icmp,int,int,1,-1
1407,icmp,operand,int,32,0
1408,icmp,operand,int,32,1
1409,br,operand,int,1,0
1410,phi,pointer,pointer,64,-1
1411,phi,pointer,pointer,64,0
1412,phi,pointer,pointer,64,1
1413,phi,pointer,pointer,64,2
1414,phi,int,int,32,-1
1415,phi,operand,int,32,0
1416,phi,operand,int,32,1
1417,phi,operand,int,32,2
1418,phi,int,int,64,-1
1419,phi,operand,int,64,0
1420,phi,operand,int,64,1
1421,phi,operand,int,64,2
1422,icmp,int,int,1,-1
1423,icmp,operand,int,32,0
1424,icmp,operand,int,32,1
1425,br,operand,int,1,0
1426,icmp,int,int,1,-1
1427,icmp,operand,int,32,0
1428,icmp,operand,int,32,1
1429,br,operand,int,1,0
1430,load,int,int,8,-1
1431,load,pointer,pointer,64,0
1432,zext,int,int,64,-1
1433,zext,operand,int,8,0
1434,getelementptr,pointer,pointer,64,-1
1435,getelementptr,pointer,pointer,64,0
1436,getelementptr,operand,int,64,1
1437,load,int,int,8,-1
1438,load,pointer,pointer,64,0
1439,zext,int,int,64,-1
1440,zext,operand,int,8,0
1441,shl,int,int,64,-1
1442,shl,operand,int,64,0
1443,shl,operand,int,64,1
1444,or,int,int,64,-1
1445,or,operand,int,64,0
1446,or,operand,int,64,1
1447,getelementptr,pointer,pointer,64,-1
1448,getelementptr,pointer,pointer,64,0
1449,getelementptr,operand,int,64,1
1450,load,int,int,8,-1
1451,load,pointer,pointer,64,0
1452,zext,int,int,64,-1
1453,zext,operand,int,8,0
1454,shl,int,int,64,-1
1455,shl,operand,int,64,0
1456,shl,operand,int,64,1
1457,or,int,int,64,-1
1458,or,operand,int,64,0
1459,or,operand,int,64,1
1460,getelementptr,pointer,pointer,64,-1
1461,getelementptr,pointer,pointer,64,0
1462,getelementptr,operand,int,64,1
1463,load,int,int,8,-1
1464,load,pointer,pointer,64,0
1465,zext,int,int,64,-1
1466,zext,operand,int,8,0
1467,shl,int,int,64,-1
1468,shl,operand,int,64,0
1469,shl,operand,int,64,1
1470,or,int,int,64,-1
1471,or,operand,int,64,0
1472,or,operand,int,64,1
1473,getelementptr,pointer,pointer,64,-1
1474,getelementptr,pointer,pointer,64,0
1475,getelementptr,operand,int,64,1
1476,load,int,int,8,-1
1477,load,pointer,pointer,64,0
1478,zext,int,int,64,-1
1479,zext,operand,int,8,0
1480,shl,int,int,64,-1
1481,shl,operand,int,64,0
1482,shl,operand,int,64,1
1483,or,int,int,64,-1
1484,or,operand,int,64,0
1485,or,operand,int,64,1
1486,getelementptr,pointer,pointer,64,-1
1487,getelementptr,pointer,pointer,64,0
1488,getelementptr,operand,int,64,1
1489,load,int,int,8,-1
1490,load,pointer,pointer,64,0
1491,zext,int,int,64,-1
1492,zext,operand,int,8,0
1493,shl,int,int,64,-1
1494,shl,operand,int,64,0
1495,shl,operand,int,64,1
1496,or,int,int,64,-1
1497,or,operand,int,64,0
1498,or,operand,int,64,1
1499,getelementptr,pointer,pointer,64,-1
1500,getelementptr,pointer,pointer,64,0
1501,getelementptr,operand,int,64,1
1502,load,int,int,8,-1
1503,load,pointer,pointer,64,0
1504,zext,int,int,64,-1
1505,zext,operand,int,8,0
1506,shl,int,int,64,-1
1507,shl,operand,int,64,0
1508,shl,operand,int,64,1
1509,or,int,int,64,-1
1510,or,operand,int,64,0
1511,or,operand,int,64,1
1512,getelementptr,pointer,pointer,64,-1
1513,getelementptr,pointer,pointer,64,0
1514,getelementptr,operand,int,64,1
1515,load,int,int,8,-1
1516,load,pointer,pointer,64,0
1517,zext,int,int,64,-1
1518,zext,operand,int,8,0
1519,shl,int,int,64,-1
1520,shl,operand,int,64,0
1521,shl,operand,int,64,1
1522,or,int,int,64,-1
1523,or,operand,int,64,0
1524,or,operand,int,64,1
1525,add,int,int,32,-1
1526,add,operand,int,32,0
1527,add,operand,int,32,1
1528,getelementptr,pointer,pointer,64,-1
1529,getelementptr,pointer,pointer,64,0
1530,getelementptr,operand,int,64,1
1531,phi,int,int,32,-1
1532,phi,operand,int,32,0
1533,phi,operand,int,32,1
1534,phi,int,int,64,-1
1535,phi,operand,int,64,0
1536,phi,operand,int,64,1
1537,zext,int,int,64,-1
1538,zext,operand,int,32,0
1539,getelementptr,pointer,pointer,64,-1
1540,getelementptr,pointer,pointer,64,0
1541,getelementptr,operand,int,64,1
1542,load,int,int,8,-1
1543,load,pointer,pointer,64,0
1544,zext,int,int,64,-1
1545,zext,operand,int,8,0
1546,shl,int,int,32,-1
1547,shl,operand,int,32,0
1548,shl,operand,int,32,1
1549,zext,int,int,64,-1
1550,zext,operand,int,32,0
1551,shl,int,int,64,-1
1552,shl,operand,int,64,0
1553,shl,operand,int,64,1
1554,or,int,int,64,-1
1555,or,operand,int,64,0
1556,or,operand,int,64,1
1557,add,int,int,32,-1
1558,add,operand,int,32,0
1559,add,operand,int,32,1
1560,icmp,int,int,1,-1
1561,icmp,operand,int,32,0
1562,icmp,operand,int,32,1
1563,br,operand,int,1,0
1564,phi,pointer,pointer,64,-1
1565,phi,pointer,pointer,64,0
1566,phi,pointer,pointer,64,1
1567,phi,pointer,pointer,64,2
1568,phi,int,int,32,-1
1569,phi,operand,int,32,0
1570,phi,operand,int,32,1
1571,phi,operand,int,32,2
1572,phi,int,int,64,-1
1573,phi,operand,int,64,0
1574,phi,operand,int,64,1
1575,phi,operand,int,64,2
1576,icmp,int,int,1,-1
1577,icmp,operand,int,32,0
1578,icmp,operand,int,32,1
1579,br,operand,int,1,0
1580,icmp,int,int,1,-1
1581,icmp,operand,int,32,0
1582,icmp,operand,int,32,1
1583,br,operand,int,1,0
1584,load,int,int,8,-1
1585,load,pointer,pointer,64,0
1586,zext,int,int,64,-1
1587,zext,operand,int,8,0
1588,getelementptr,pointer,pointer,64,-1
1589,getelementptr,pointer,pointer,64,0
1590,getelementptr,operand,int,64,1
1591,load,int,int,8,-1
1592,load,pointer,pointer,64,0
1593,zext,int,int,64,-1
1594,zext,operand,int,8,0
1595,shl,int,int,64,-1
1596,shl,operand,int,64,0
1597,shl,operand,int,64,1
1598,or,int,int,64,-1
1599,or,operand,int,64,0
1600,or,operand,int,64,1
1601,getelementptr,pointer,pointer,64,-1
1602,getelementptr,pointer,pointer,64,0
1603,getelementptr,operand,int,64,1
1604,load,int,int,8,-1
1605,load,pointer,pointer,64,0
1606,zext,int,int,64,-1
1607,zext,operand,int,8,0
1608,shl,int,int,64,-1
1609,shl,operand,int,64,0
1610,shl,operand,int,64,1
1611,or,int,int,64,-1
1612,or,operand,int,64,0
1613,or,operand,int,64,1
1614,getelementptr,pointer,pointer,64,-1
1615,getelementptr,pointer,pointer,64,0
1616,getelementptr,operand,int,64,1
1617,load,int,int,8,-1
1618,load,pointer,pointer,64,0
1619,zext,int,int,64,-1
1620,zext,operand,int,8,0
1621,shl,int,int,64,-1
1622,shl,operand,int,64,0
1623,shl,operand,int,64,1
1624,or,int,int,64,-1
1625,or,operand,int,64,0
1626,or,operand,int,64,1
1627,getelementptr,pointer,pointer,64,-1
1628,getelementptr,pointer,pointer,64,0
1629,getelementptr,operand,int,64,1
1630,load,int,int,8,-1
1631,load,pointer,pointer,64,0
1632,zext,int,int,64,-1
1633,zext,operand,int,8,0
1634,shl,int,int,64,-1
1635,shl,operand,int,64,0
1636,shl,operand,int,64,1
1637,or,int,int,64,-1
1638,or,operand,int,64,0
1639,or,operand,int,64,1
1640,getelementptr,pointer,pointer,64,-1
1641,getelementptr,pointer,pointer,64,0
1642,getelementptr,operand,int,64,1
1643,load,int,int,8,-1
1644,load,pointer,pointer,64,0
1645,zext,int,int,64,-1
1646,zext,operand,int,8,0
1647,shl,int,int,64,-1
1648,shl,operand,int,64,0
1649,shl,operand,int,64,1
1650,or,int,int,64,-1
1651,or,operand,int,64,0
1652,or,operand,int,64,1
1653,getelementptr,pointer,pointer,64,-1
1654,getelementptr,pointer,pointer,64,0
1655,getelementptr,operand,int,64,1
1656,load,int,int,8,-1
1657,load,pointer,pointer,64,0
1658,zext,int,int,64,-1
1659,zext,operand,int,8,0
1660,shl,int,int,64,-1
1661,shl,operand,int,64,0
1662,shl,operand,int,64,1
1663,or,int,int,64,-1
1664,or,operand,int,64,0
1665,or,operand,int,64,1
1666,getelementptr,pointer,pointer,64,-1
1667,getelementptr,pointer,pointer,64,0
1668,getelementptr,operand,int,64,1
1669,load,int,int,8,-1
1670,load,pointer,pointer,64,0
1671,zext,int,int,64,-1
1672,zext,operand,int,8,0
1673,shl,int,int,64,-1
1674,shl,operand,int,64,0
1675,shl,operand,int,64,1
1676,or,int,int,64,-1
1677,or,operand,int,64,0
1678,or,operand,int,64,1
1679,add,int,int,32,-1
1680,add,operand,int,32,0
1681,add,operand,int,32,1
1682,getelementptr,pointer,pointer,64,-1
1683,getelementptr,pointer,pointer,64,0
1684,getelementptr,operand,int,64,1
1685,phi,int,int,32,-1
1686,phi,operand,int,32,0
1687,phi,operand,int,32,1
1688,phi,int,int,64,-1
1689,phi,operand,int,64,0
1690,phi,operand,int,64,1
1691,zext,int,int,64,-1
1692,zext,operand,int,32,0
1693,getelementptr,pointer,pointer,64,-1
1694,getelementptr,pointer,pointer,64,0
1695,getelementptr,operand,int,64,1
1696,load,int,int,8,-1
1697,load,pointer,pointer,64,0
1698,zext,int,int,64,-1
1699,zext,operand,int,8,0
1700,shl,int,int,32,-1
1701,shl,operand,int,32,0
1702,shl,operand,int,32,1
1703,zext,int,int,64,-1
1704,zext,operand,int,32,0
1705,shl,int,int,64,-1
1706,shl,operand,int,64,0
1707,shl,operand,int,64,1
1708,or,int,int,64,-1
1709,or,operand,int,64,0
1710,or,operand,int,64,1
1711,add,int,int,32,-1
1712,add,operand,int,32,0
1713,add,operand,int,32,1
1714,icmp,int,int,1,-1
1715,icmp,operand,int,32,0
1716,icmp,operand,int,32,1
1717,br,operand,int,1,0
1718,phi,pointer,pointer,64,-1
1719,phi,pointer,pointer,64,0
1720,phi,pointer,pointer,64,1
1721,phi,pointer,pointer,64,2
1722,phi,int,int,32,-1
1723,phi,operand,int,32,0
1724,phi,operand,int,32,1
1725,phi,operand,int,32,2
1726,phi,int,int,64,-1
1727,phi,operand,int,64,0
1728,phi,operand,int,64,1
1729,phi,operand,int,64,2
1730,icmp,int,int,1,-1
1731,icmp,operand,int,32,0
1732,icmp,operand,int,32,1
1733,br,operand,int,1,0
