site_id,site_class,opcode,type_kind,bitwidth,operand_index,function,source_file,source_line,source_column,signature_ordinal,semantic_key
98,base,load,float,32,-1,_Z10kernel_BS3IfEvPKT_S2_Pmmm,/home/mdunlavy/GPU_FI/HeCBench/src/bsearch-cuda/main.cu,73,17,2,_Z10kernel_BS3IfEvPKT_S2_Pmmm|base|load|float|32|-1|/home/mdunlavy/GPU_FI/HeCBench/src/bsearch-cuda/main.cu|73|17|2
99,base,load,float,32,-1,_Z10kernel_BS3IfEvPKT_S2_Pmmm,/home/mdunlavy/GPU_FI/HeCBench/src/bsearch-cuda/main.cu,73,29,3,_Z10kernel_BS3IfEvPKT_S2_Pmmm|base|load|float|32|-1|/home/mdunlavy/GPU_FI/HeCBench/src/bsearch-cuda/main.cu|73|29|3
100,base,fcmp,int,1,-1,_Z10kernel_BS3IfEvPKT_S2_Pmmm,/home/mdunlavy/GPU_FI/HeCBench/src/bsearch-cuda/main.cu,73,26,1,_Z10kernel_BS3IfEvPKT_S2_Pmmm|base|fcmp|int|1|-1|/home/mdunlavy/GPU_FI/HeCBench/src/bsearch-cuda/main.cu|73|26|1
101,base,load,int,64,-1,_Z10kernel_BS3IfEvPKT_S2_Pmmm,/home/mdunlavy/GPU_FI/HeCBench/src/bsearch-cuda/main.cu,73,34,6,_Z10kernel_BS3IfEvPKT_S2_Pmmm|base|load|int|64|-1|/home/mdunlavy/GPU_FI/HeCBench/src/bsearch-cuda/main.cu|73|34|6
102,base,phi,int,64,-1,_Z10kernel_BS3IfEvPKT_S2_Pmmm,/home/mdunlavy/GPU_FI/HeCBench/src/bsearch-cuda/main.cu,73,16,1,_Z10kernel_BS3IfEvPKT_S2_Pmmm|base|phi|int|64|-1|/home/mdunlavy/GPU_FI/HeCBench/src/bsearch-cuda/main.cu|73|16|1
103,base,load,int,64,-1,_Z10kernel_BS3IfEvPKT_S2_Pmmm,/home/mdunlavy/GPU_FI/HeCBench/src/bsearch-cuda/main.cu,74,12,7,_Z10kernel_BS3IfEvPKT_S2_Pmmm|base|load|int|64|-1|/home/mdunlavy/GPU_FI/HeCBench/src/bsearch-cuda/main.cu|74|12|7
104,base,lshr,int,64,-1,_Z10kernel_BS3IfEvPKT_S2_Pmmm,/home/mdunlavy/GPU_FI/HeCBench/src/bsearch-cuda/main.cu,74,12,2,_Z10kernel_BS3IfEvPKT_S2_Pmmm|base|lshr|int|64|-1|/home/mdunlavy/GPU_FI/HeCBench/src/bsearch-cuda/main.cu|74|12|2
105,base,icmp,int,1,-1,_Z10kernel_BS3IfEvPKT_S2_Pmmm,/home/mdunlavy/GPU_FI/HeCBench/src/bsearch-cuda/main.cu,74,10,3,_Z10kernel_BS3IfEvPKT_S2_Pmmm|base|icmp|int|1|-1|/home/mdunlavy/GPU_FI/HeCBench/src/bsearch-cuda/main.cu|74|10|3
106,base,load,int,64,-1,_Z10kernel_BS3IfEvPKT_S2_Pmmm,/home/mdunlavy/GPU_FI/HeCBench/src/bsearch-cuda/main.cu,75,16,8,_Z10kernel_BS3IfEvPKT_S2_Pmmm|base|load|int|64|-1|/home/mdunlavy/GPU_FI/HeCBench/src/bsearch-cuda/main.cu|75|16|8
107,base,load,int,64,-1,_Z10kernel_BS3IfEvPKT_S2_Pmmm,/home/mdunlavy/GPU_FI/HeCBench/src/bsearch-cuda/main.cu,75,22,9,_Z10kernel_BS3IfEvPKT_S2_Pmmm|base|load|int|64|-1|/home/mdunlavy/GPU_FI/HeCBench/src/bsearch-cuda/main.cu|75|22|9
108,base,or,int,64,-1,_Z10kernel_BS3IfEvPKT_S2_Pmmm,/home/mdunlavy/GPU_FI/HeCBench/src/bsearch-cuda/main.cu,75,20,1,_Z10kernel_BS3IfEvPKT_S2_Pmmm|base|or|int|64|-1|/home/mdunlavy/GPU_FI/HeCBench/src/bsearch-cuda/main.cu|75|20|1
109,base,load,int,64,-1,_Z10kernel_BS3IfEvPKT_S2_Pmmm,/home/mdunlavy/GPU_FI/HeCBench/src/bsearch-cuda/main.cu,76,16,10,_Z10kernel_BS3IfEvPKT_S2_Pmmm|base|load|int|64|-1|/home/mdunlavy/GPU_FI/HeCBench/src/bsearch-cuda/main.cu|76|16|10
110,base,load,int,64,-1,_Z10kernel_BS3IfEvPKT_S2_Pmmm,/home/mdunlavy/GPU_FI/HeCBench/src/bsearch-cuda/main.cu,76,20,11,_Z10kernel_BS3IfEvPKT_S2_Pmmm|base|load|int|64|-1|/home/mdunlavy/GPU_FI/HeCBench/src/bsearch-cuda/main.cu|76|20|11
111,base,icmp,int,1,-1,_Z10kernel_BS3IfEvPKT_S2_Pmmm,/home/mdunlavy/GPU_FI/HeCBench/src/bsearch-cuda/main.cu,76,18,4,_Z10kernel_BS3IfEvPKT_S2_Pmmm|base|icmp|int|1|-1|/home/mdunlavy/GPU_FI/HeCBench/src/bsearch-cuda/main.cu|76|18|4
112,base,load,int,64,-1,_Z10kernel_BS3IfEvPKT_S2_Pmmm,/home/mdunlavy/GPU_FI/HeCBench/src/bsearch-cuda/main.cu,76,24,12,_Z10kernel_BS3IfEvPKT_S2_Pmmm|base|load|int|64|-1|/home/mdunlavy/GPU_FI/HeCBench/src/bsearch-cuda/main.cu|76|24|12
113,base,load,int,64,-1,_Z10kernel_BS3IfEvPKT_S2_Pmmm,/home/mdunlavy/GPU_FI/HeCBench/src/bsearch-cuda/main.cu,76,28,13,_Z10kernel_BS3IfEvPKT_S2_Pmmm|base|load|int|64|-1|/home/mdunlavy/GPU_FI/HeCBench/src/bsearch-cuda/main.cu|76|28|13
114,base,phi,int,64,-1,_Z10kernel_BS3IfEvPKT_S2_Pmmm,/home/mdunlavy/GPU_FI/HeCBench/src/bsearch-cuda/main.cu,76,16,2,_Z10kernel_BS3IfEvPKT_S2_Pmmm|base|phi|int|64|-1|/home/mdunlavy/GPU_FI/HeCBench/src/bsearch-cuda/main.cu|76|16|2
