site_id,opcode,type_kind,bitwidth,operand_index,function
1,store,int,64,0,_Z9kernel_BSIfEvPKT_S2_Pmmm
2,store,int,64,0,_Z9kernel_BSIfEvPKT_S2_Pmmm
3,mul,int,32,0,_Z9kernel_BSIfEvPKT_S2_Pmmm
4,mul,int,32,1,_Z9kernel_BSIfEvPKT_S2_Pmmm
5,add,int,32,0,_Z9kernel_BSIfEvPKT_S2_Pmmm
6,add,int,32,1,_Z9kernel_BSIfEvPKT_S2_Pmmm
7,zext,int,32,0,_Z9kernel_BSIfEvPKT_S2_Pmmm
8,store,int,64,0,_Z9kernel_BSIfEvPKT_S2_Pmmm
9,icmp,int,64,0,_Z9kernel_BSIfEvPKT_S2_Pmmm
10,icmp,int,64,1,_Z9kernel_BSIfEvPKT_S2_Pmmm
11,br,int,1,0,_Z9kernel_BSIfEvPKT_S2_Pmmm
12,getelementptr,int,64,1,_Z9kernel_BSIfEvPKT_S2_Pmmm
13,store,float,32,0,_Z9kernel_BSIfEvPKT_S2_Pmmm
14,store,int,64,0,_Z9kernel_BSIfEvPKT_S2_Pmmm
15,sub,int,64,0,_Z9kernel_BSIfEvPKT_S2_Pmmm
16,sub,int,64,1,_Z9kernel_BSIfEvPKT_S2_Pmmm
17,icmp,int,64,0,_Z9kernel_BSIfEvPKT_S2_Pmmm
18,br,int,1,0,_Z9kernel_BSIfEvPKT_S2_Pmmm
19,sub,int,64,0,_Z9kernel_BSIfEvPKT_S2_Pmmm
20,sub,int,64,1,_Z9kernel_BSIfEvPKT_S2_Pmmm
21,udiv,int,64,0,_Z9kernel_BSIfEvPKT_S2_Pmmm
22,add,int,64,0,_Z9kernel_BSIfEvPKT_S2_Pmmm
23,add,int,64,1,_Z9kernel_BSIfEvPKT_S2_Pmmm
24,store,int,64,0,_Z9kernel_BSIfEvPKT_S2_Pmmm
25,getelementptr,int,64,1,_Z9kernel_BSIfEvPKT_S2_Pmmm
26,fcmp,float,32,0,_Z9kernel_BSIfEvPKT_S2_Pmmm
27,fcmp,float,32,1,_Z9kernel_BSIfEvPKT_S2_Pmmm
28,br,int,1,0,_Z9kernel_BSIfEvPKT_S2_Pmmm
29,store,int,64,0,_Z9kernel_BSIfEvPKT_S2_Pmmm
30,store,int,64,0,_Z9kernel_BSIfEvPKT_S2_Pmmm
31,getelementptr,int,64,1,_Z9kernel_BSIfEvPKT_S2_Pmmm
32,store,int,64,0,_Z9kernel_BSIfEvPKT_S2_Pmmm
33,store,int,64,0,_Z10kernel_BS2IfEvPKT_S2_Pmmm
34,store,int,64,0,_Z10kernel_BS2IfEvPKT_S2_Pmmm
35,mul,int,32,0,_Z10kernel_BS2IfEvPKT_S2_Pmmm
36,mul,int,32,1,_Z10kernel_BS2IfEvPKT_S2_Pmmm
37,add,int,32,0,_Z10kernel_BS2IfEvPKT_S2_Pmmm
38,add,int,32,1,_Z10kernel_BS2IfEvPKT_S2_Pmmm
39,zext,int,32,0,_Z10kernel_BS2IfEvPKT_S2_Pmmm
40,store,int,64,0,_Z10kernel_BS2IfEvPKT_S2_Pmmm
41,icmp,int,64,0,_Z10kernel_BS2IfEvPKT_S2_Pmmm
42,icmp,int,64,1,_Z10kernel_BS2IfEvPKT_S2_Pmmm
43,br,int,1,0,_Z10kernel_BS2IfEvPKT_S2_Pmmm
44,zext,int,32,0,_Z10kernel_BS2IfEvPKT_S2_Pmmm
45,lshr,int,64,0,_Z10kernel_BS2IfEvPKT_S2_Pmmm
46,lshr,int,64,1,_Z10kernel_BS2IfEvPKT_S2_Pmmm
47,icmp,int,64,0,_Z10kernel_BS2IfEvPKT_S2_Pmmm
48,br,int,1,0,_Z10kernel_BS2IfEvPKT_S2_Pmmm
49,add,int,32,0,_Z10kernel_BS2IfEvPKT_S2_Pmmm
50,store,int,32,0,_Z10kernel_BS2IfEvPKT_S2_Pmmm
51,sub,int,32,0,_Z10kernel_BS2IfEvPKT_S2_Pmmm
52,zext,int,32,0,_Z10kernel_BS2IfEvPKT_S2_Pmmm
53,shl,int,64,1,_Z10kernel_BS2IfEvPKT_S2_Pmmm
54,store,int,64,0,_Z10kernel_BS2IfEvPKT_S2_Pmmm
55,getelementptr,int,64,1,_Z10kernel_BS2IfEvPKT_S2_Pmmm
56,store,float,32,0,_Z10kernel_BS2IfEvPKT_S2_Pmmm
57,getelementptr,int,64,1,_Z10kernel_BS2IfEvPKT_S2_Pmmm
58,fcmp,float,32,0,_Z10kernel_BS2IfEvPKT_S2_Pmmm
59,fcmp,float,32,1,_Z10kernel_BS2IfEvPKT_S2_Pmmm
60,br,int,1,0,_Z10kernel_BS2IfEvPKT_S2_Pmmm
61,store,int,64,0,_Z10kernel_BS2IfEvPKT_S2_Pmmm
62,lshr,int,64,0,_Z10kernel_BS2IfEvPKT_S2_Pmmm
63,store,int,64,0,_Z10kernel_BS2IfEvPKT_S2_Pmmm
64,icmp,int,64,0,_Z10kernel_BS2IfEvPKT_S2_Pmmm
65,br,int,1,0,_Z10kernel_BS2IfEvPKT_S2_Pmmm
66,or,int,64,0,_Z10kernel_BS2IfEvPKT_S2_Pmmm
67,or,int,64,1,_Z10kernel_BS2IfEvPKT_S2_Pmmm
68,store,int,64,0,_Z10kernel_BS2IfEvPKT_S2_Pmmm
69,icmp,int,64,0,_Z10kernel_BS2IfEvPKT_S2_Pmmm
70,icmp,int,64,1,_Z10kernel_BS2IfEvPKT_S2_Pmmm
71,br,int,1,0,_Z10kernel_BS2IfEvPKT_S2_Pmmm
72,getelementptr,int,64,1,_Z10kernel_BS2IfEvPKT_S2_Pmmm
73,fcmp,float,32,0,_Z10kernel_BS2IfEvPKT_S2_Pmmm
74,fcmp,float,32,1,_Z10kernel_BS2IfEvPKT_S2_Pmmm
75,br,int,1,0,_Z10kernel_BS2IfEvPKT_S2_Pmmm
76,store,int,64,0,_Z10kernel_BS2IfEvPKT_S2_Pmmm
77,getelementptr,int,64,1,_Z10kernel_BS2IfEvPKT_S2_Pmmm
78,store,int,64,0,_Z10kernel_BS2IfEvPKT_S2_Pmmm
79,store,int,64,0,_Z10kernel_BS3IfEvPKT_S2_Pmmm
80,store,int,64,0,_Z10kernel_BS3IfEvPKT_S2_Pmmm
81,mul,int,32,0,_Z10kernel_BS3IfEvPKT_S2_Pmmm
82,mul,int,32,1,_Z10kernel_BS3IfEvPKT_S2_Pmmm
83,add,int,32,0,_Z10kernel_BS3IfEvPKT_S2_Pmmm
84,add,int,32,1,_Z10kernel_BS3IfEvPKT_S2_Pmmm
85,zext,int,32,0,_Z10kernel_BS3IfEvPKT_S2_Pmmm
86,store,int,64,0,_Z10kernel_BS3IfEvPKT_S2_Pmmm
87,icmp,int,64,0,_Z10kernel_BS3IfEvPKT_S2_Pmmm
88,icmp,int,64,1,_Z10kernel_BS3IfEvPKT_S2_Pmmm
89,br,int,1,0,_Z10kernel_BS3IfEvPKT_S2_Pmmm
90,zext,int,32,0,_Z10kernel_BS3IfEvPKT_S2_Pmmm
91,lshr,int,64,0,_Z10kernel_BS3IfEvPKT_S2_Pmmm
92,lshr,int,64,1,_Z10kernel_BS3IfEvPKT_S2_Pmmm
93,icmp,int,64,0,_Z10kernel_BS3IfEvPKT_S2_Pmmm
94,br,int,1,0,_Z10kernel_BS3IfEvPKT_S2_Pmmm
95,add,int,32,0,_Z10kernel_BS3IfEvPKT_S2_Pmmm
96,store,int,32,0,_Z10kernel_BS3IfEvPKT_S2_Pmmm
97,sub,int,32,0,_Z10kernel_BS3IfEvPKT_S2_Pmmm
98,zext,int,32,0,_Z10kernel_BS3IfEvPKT_S2_Pmmm
99,shl,int,64,1,_Z10kernel_BS3IfEvPKT_S2_Pmmm
100,store,int,64,0,_Z10kernel_BS3IfEvPKT_S2_Pmmm
101,getelementptr,int,64,1,_Z10kernel_BS3IfEvPKT_S2_Pmmm
102,store,float,32,0,_Z10kernel_BS3IfEvPKT_S2_Pmmm
103,getelementptr,int,64,1,_Z10kernel_BS3IfEvPKT_S2_Pmmm
104,fcmp,float,32,0,_Z10kernel_BS3IfEvPKT_S2_Pmmm
105,fcmp,float,32,1,_Z10kernel_BS3IfEvPKT_S2_Pmmm
106,br,int,1,0,_Z10kernel_BS3IfEvPKT_S2_Pmmm
107,store,int,64,0,_Z10kernel_BS3IfEvPKT_S2_Pmmm
108,lshr,int,64,0,_Z10kernel_BS3IfEvPKT_S2_Pmmm
109,store,int,64,0,_Z10kernel_BS3IfEvPKT_S2_Pmmm
110,icmp,int,64,0,_Z10kernel_BS3IfEvPKT_S2_Pmmm
111,br,int,1,0,_Z10kernel_BS3IfEvPKT_S2_Pmmm
112,or,int,64,0,_Z10kernel_BS3IfEvPKT_S2_Pmmm
113,or,int,64,1,_Z10kernel_BS3IfEvPKT_S2_Pmmm
114,store,int,64,0,_Z10kernel_BS3IfEvPKT_S2_Pmmm
115,icmp,int,64,0,_Z10kernel_BS3IfEvPKT_S2_Pmmm
116,icmp,int,64,1,_Z10kernel_BS3IfEvPKT_S2_Pmmm
117,br,int,1,0,_Z10kernel_BS3IfEvPKT_S2_Pmmm
118,store,int,64,0,_Z10kernel_BS3IfEvPKT_S2_Pmmm
119,getelementptr,int,64,1,_Z10kernel_BS3IfEvPKT_S2_Pmmm
120,fcmp,float,32,0,_Z10kernel_BS3IfEvPKT_S2_Pmmm
121,fcmp,float,32,1,_Z10kernel_BS3IfEvPKT_S2_Pmmm
122,br,int,1,0,_Z10kernel_BS3IfEvPKT_S2_Pmmm
123,store,int,64,0,_Z10kernel_BS3IfEvPKT_S2_Pmmm
124,getelementptr,int,64,1,_Z10kernel_BS3IfEvPKT_S2_Pmmm
125,store,int,64,0,_Z10kernel_BS3IfEvPKT_S2_Pmmm
126,store,int,64,0,_Z10kernel_BS4IfEvPKT_S2_Pmmm
127,store,int,64,0,_Z10kernel_BS4IfEvPKT_S2_Pmmm
128,mul,int,32,0,_Z10kernel_BS4IfEvPKT_S2_Pmmm
129,mul,int,32,1,_Z10kernel_BS4IfEvPKT_S2_Pmmm
130,add,int,32,0,_Z10kernel_BS4IfEvPKT_S2_Pmmm
131,add,int,32,1,_Z10kernel_BS4IfEvPKT_S2_Pmmm
132,zext,int,32,0,_Z10kernel_BS4IfEvPKT_S2_Pmmm
133,store,int,64,0,_Z10kernel_BS4IfEvPKT_S2_Pmmm
134,icmp,int,64,0,_Z10kernel_BS4IfEvPKT_S2_Pmmm
135,icmp,int,64,1,_Z10kernel_BS4IfEvPKT_S2_Pmmm
136,br,int,1,0,_Z10kernel_BS4IfEvPKT_S2_Pmmm
137,zext,int,32,0,_Z10kernel_BS4IfEvPKT_S2_Pmmm
138,store,int,64,0,_Z10kernel_BS4IfEvPKT_S2_Pmmm
139,icmp,int,64,0,_Z10kernel_BS4IfEvPKT_S2_Pmmm
140,br,int,1,0,_Z10kernel_BS4IfEvPKT_S2_Pmmm
141,zext,int,32,0,_Z10kernel_BS4IfEvPKT_S2_Pmmm
142,lshr,int,64,0,_Z10kernel_BS4IfEvPKT_S2_Pmmm
143,lshr,int,64,1,_Z10kernel_BS4IfEvPKT_S2_Pmmm
144,icmp,int,64,0,_Z10kernel_BS4IfEvPKT_S2_Pmmm
145,br,int,1,0,_Z10kernel_BS4IfEvPKT_S2_Pmmm
146,add,int,32,0,_Z10kernel_BS4IfEvPKT_S2_Pmmm
147,store,int,32,0,_Z10kernel_BS4IfEvPKT_S2_Pmmm
148,sub,int,32,0,_Z10kernel_BS4IfEvPKT_S2_Pmmm
149,zext,int,32,0,_Z10kernel_BS4IfEvPKT_S2_Pmmm
150,shl,int,64,1,_Z10kernel_BS4IfEvPKT_S2_Pmmm
151,store,int,64,0,_Z10kernel_BS4IfEvPKT_S2_Pmmm
152,store,int,64,0,_Z10kernel_BS4IfEvPKT_S2_Pmmm
153,getelementptr,int,64,1,_Z10kernel_BS4IfEvPKT_S2_Pmmm
154,store,float,32,0,_Z10kernel_BS4IfEvPKT_S2_Pmmm
155,getelementptr,int,64,1,_Z10kernel_BS4IfEvPKT_S2_Pmmm
156,fcmp,float,32,0,_Z10kernel_BS4IfEvPKT_S2_Pmmm
157,fcmp,float,32,1,_Z10kernel_BS4IfEvPKT_S2_Pmmm
158,br,int,1,0,_Z10kernel_BS4IfEvPKT_S2_Pmmm
159,store,int,64,0,_Z10kernel_BS4IfEvPKT_S2_Pmmm
160,lshr,int,64,0,_Z10kernel_BS4IfEvPKT_S2_Pmmm
161,store,int,64,0,_Z10kernel_BS4IfEvPKT_S2_Pmmm
162,icmp,int,64,0,_Z10kernel_BS4IfEvPKT_S2_Pmmm
163,br,int,1,0,_Z10kernel_BS4IfEvPKT_S2_Pmmm
164,or,int,64,0,_Z10kernel_BS4IfEvPKT_S2_Pmmm
165,or,int,64,1,_Z10kernel_BS4IfEvPKT_S2_Pmmm
166,store,int,64,0,_Z10kernel_BS4IfEvPKT_S2_Pmmm
167,icmp,int,64,0,_Z10kernel_BS4IfEvPKT_S2_Pmmm
168,icmp,int,64,1,_Z10kernel_BS4IfEvPKT_S2_Pmmm
169,br,int,1,0,_Z10kernel_BS4IfEvPKT_S2_Pmmm
170,store,int,64,0,_Z10kernel_BS4IfEvPKT_S2_Pmmm
171,getelementptr,int,64,1,_Z10kernel_BS4IfEvPKT_S2_Pmmm
172,fcmp,float,32,0,_Z10kernel_BS4IfEvPKT_S2_Pmmm
173,fcmp,float,32,1,_Z10kernel_BS4IfEvPKT_S2_Pmmm
174,br,int,1,0,_Z10kernel_BS4IfEvPKT_S2_Pmmm
175,store,int,64,0,_Z10kernel_BS4IfEvPKT_S2_Pmmm
176,getelementptr,int,64,1,_Z10kernel_BS4IfEvPKT_S2_Pmmm
177,store,int,64,0,_Z10kernel_BS4IfEvPKT_S2_Pmmm
