nvidia_site_id,sycl_site_id,match_tier,opcode,type_kind,bitwidth,operand_index
1,8,exact,store,ptr,64,0
2,9,exact,store,ptr,64,1
3,10,exact,store,ptr,64,1
4,11,exact,store,ptr,64,1
5,12,exact,store,ptr,64,1
6,13,exact,store,ptr,64,1
7,15,exact,load,ptr,64,0
8,20,exact,load,ptr,64,0
9,23,exact,load,ptr,64,0
10,14,exact,getelementptr,ptr,64,0
11,19,exact,getelementptr,ptr,64,0
12,18,exact,store,ptr,64,1
13,26,exact,load,ptr,64,0
14,29,exact,load,ptr,64,0
15,43,exact,load,ptr,64,0
16,22,exact,getelementptr,ptr,64,0
17,25,exact,getelementptr,ptr,64,0
18,21,exact,store,ptr,64,1
19,45,exact,load,ptr,64,0
20,47,exact,load,ptr,64,0
21,49,exact,load,ptr,64,0
22,28,exact,getelementptr,ptr,64,0
23,44,exact,getelementptr,ptr,64,0
24,24,exact,store,ptr,64,1
25,27,exact,store,ptr,64,1
26,30,exact,store,ptr,64,1
27,17,exact,store,ptr,64,0
28,39,exact,store,ptr,64,1
29,42,exact,store,ptr,64,1
30,68,exact,store,ptr,64,1
31,51,exact,load,ptr,64,0
32,46,exact,getelementptr,ptr,64,0
33,53,exact,load,ptr,64,0
34,112,exact,load,ptr,64,0
35,105,exact,store,ptr,64,1
36,31,exact,call,ptr,64,0
37,121,exact,load,ptr,64,0
38,107,exact,store,ptr,64,1
39,108,exact,store,ptr,64,1
40,124,exact,load,ptr,64,0
41,48,exact,getelementptr,ptr,64,0
42,126,exact,load,ptr,64,0
43,128,exact,load,ptr,64,0
44,109,exact,store,ptr,64,1
45,34,exact,call,ptr,64,0
46,129,exact,load,ptr,64,0
47,110,exact,store,ptr,64,1
48,111,exact,store,ptr,64,1
49,131,exact,load,ptr,64,0
50,50,exact,getelementptr,ptr,64,0
51,140,exact,load,ptr,64,0
52,143,exact,load,ptr,64,0
53,119,exact,store,ptr,64,1
54,54,exact,call,ptr,64,0
55,145,exact,load,ptr,64,0
56,120,exact,store,ptr,64,1
57,127,exact,store,ptr,64,1
58,147,exact,load,ptr,64,0
59,52,exact,getelementptr,ptr,64,0
60,148,exact,load,ptr,64,0
61,150,exact,load,ptr,64,0
62,130,exact,store,ptr,64,1
63,69,exact,call,ptr,64,0
64,151,exact,load,ptr,64,0
65,138,exact,store,ptr,64,1
66,139,exact,store,ptr,64,1
67,152,exact,load,ptr,64,0
68,178,exact,getelementptr,ptr,64,0
69,153,exact,load,ptr,64,0
70,154,exact,load,ptr,64,0
71,146,exact,store,ptr,64,1
72,70,exact,call,ptr,64,0
73,155,exact,load,ptr,64,0
74,149,exact,store,ptr,64,1
75,158,exact,store,ptr,64,1
