sycl_site_id,old_nvidia_site_id,new_nvidia_site_id,stage,changed,reintroduced,site_class,opcode,type_kind,bitwidth,operand_index,function,source_file,source_line,source_column,signature_ordinal,semantic_key
8,194,194,exact,0,0,operand,call,int,32,3,_Z16__shfl_down_syncjfji,/soft/compilers/llvm/release-17.0.6/lib/clang/17/include/__clang_cuda_intrinsics.h,179,1,1,_Z16__shfl_down_syncjfji|operand|call|int|32|3|/soft/compilers/llvm/release-17.0.6/lib/clang/17/include/__clang_cuda_intrinsics.h|179|1|1
12,5,5,exact,0,0,operand,store,int,32,0,_Z11jacobi_stepPfPKfS_,/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu,52,7,1,_Z11jacobi_stepPfPKfS_|operand|store|int|32|0|/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu|52|7|1
13,10,10,exact,0,0,operand,store,int,32,0,_Z11jacobi_stepPfPKfS_,/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu,53,7,2,_Z11jacobi_stepPfPKfS_|operand|store|int|32|0|/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu|53|7|2
14,14,14,exact,0,0,operand,sext,int,32,0,_Z11jacobi_stepPfPKfS_,/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu,58,46,1,_Z11jacobi_stepPfPKfS_|operand|sext|int|32|0|/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu|58|46|1
15,18,18,exact,0,0,operand,getelementptr,int,64,2,_Z11jacobi_stepPfPKfS_,/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu,58,3,1,_Z11jacobi_stepPfPKfS_|operand|getelementptr|int|64|2|/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu|58|3|1
28,161,161,exact,0,0,operand,store,int,32,0,_Z11jacobi_stepPfPKfS_,/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu,99,43,3,_Z11jacobi_stepPfPKfS_|operand|store|int|32|0|/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu|99|43|3
34,180,180,exact,0,0,operand,store,int,32,0,_Z11jacobi_stepPfPKfS_,/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu,119,45,4,_Z11jacobi_stepPfPKfS_|operand|store|int|32|0|/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu|119|45|4
40,184,184,exact,0,0,operand,store,int,32,0,_Z16__shfl_down_syncjfji,/soft/compilers/llvm/release-17.0.6/lib/clang/17/include/__clang_cuda_intrinsics.h,0,0,1,_Z16__shfl_down_syncjfji|operand|store|int|32|0|/soft/compilers/llvm/release-17.0.6/lib/clang/17/include/__clang_cuda_intrinsics.h|0|0|1
46,186,186,exact,0,0,operand,store,int,32,0,_Z16__shfl_down_syncjfji,/soft/compilers/llvm/release-17.0.6/lib/clang/17/include/__clang_cuda_intrinsics.h,0,0,2,_Z16__shfl_down_syncjfji|operand|store|int|32|0|/soft/compilers/llvm/release-17.0.6/lib/clang/17/include/__clang_cuda_intrinsics.h|0|0|2
47,1,1,exact,0,0,operand,mul,int,32,0,_Z11jacobi_stepPfPKfS_,/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu,52,36,1,_Z11jacobi_stepPfPKfS_|operand|mul|int|32|0|/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu|52|36|1
