nvidia_site_id,sycl_site_id,match_tier,opcode,type_kind,bitwidth,operand_index
1,47,exact,mul,int,32,0
2,64,no_operand,mul,int,32,1
3,48,exact,add,int,32,0
4,49,exact,add,int,32,1
5,12,exact,store,int,32,0
6,81,exact,mul,int,32,0
7,98,no_operand,mul,int,32,1
8,52,exact,add,int,32,0
9,66,exact,add,int,32,1
10,13,exact,store,int,32,0
11,115,exact,mul,int,32,0
12,55,exact,add,int,32,0
13,83,exact,add,int,32,1
14,14,exact,sext,int,32,0
15,51,exact,getelementptr,int,64,1
16,65,exact,add,int,32,0
18,15,exact,getelementptr,int,64,2
19,69,exact,add,int,32,0
21,57,exact,getelementptr,int,64,2
22,58,exact,store,float,32,0
23,59,exact,icmp,int,32,0
24,60,exact,br,int,1,0
25,61,exact,icmp,int,32,0
26,62,exact,br,int,1,0
27,63,exact,sub,int,32,0
28,166,exact,mul,int,32,0
29,72,exact,add,int,32,0
30,100,exact,add,int,32,1
31,50,exact,sext,int,32,0
32,54,exact,getelementptr,int,64,1
33,80,exact,add,int,32,0
35,74,exact,getelementptr,int,64,2
36,82,exact,add,int,32,0
38,91,exact,getelementptr,int,64,2
39,75,exact,store,float,32,0
40,76,exact,icmp,int,32,0
41,77,exact,br,int,1,0
42,78,exact,icmp,int,32,0
43,79,exact,br,int,1,0
44,86,exact,add,int,32,0
45,172,exact,mul,int,32,0
46,89,exact,add,int,32,0
47,117,exact,add,int,32,1
48,53,exact,sext,int,32,0
49,68,exact,getelementptr,int,64,1
50,99,exact,add,int,32,0
52,108,exact,getelementptr,int,64,2
53,103,exact,add,int,32,0
55,125,exact,getelementptr,int,64,2
56,92,exact,store,float,32,0
57,93,exact,icmp,int,32,0
58,94,exact,br,int,1,0
59,95,exact,icmp,int,32,0
60,96,exact,br,int,1,0
61,97,exact,sub,int,32,0
63,106,exact,add,int,32,0
64,168,exact,add,int,32,1
65,56,exact,sext,int,32,0
66,71,exact,getelementptr,int,64,1
67,114,exact,add,int,32,0
69,140,exact,getelementptr,int,64,2
70,116,exact,add,int,32,0
72,146,exact,getelementptr,int,64,2
73,109,exact,store,float,32,0
74,110,exact,icmp,int,32,0
75,111,exact,br,int,1,0
76,112,exact,icmp,int,32,0
77,113,exact,br,int,1,0
78,120,exact,add,int,32,0
80,123,exact,add,int,32,0
81,174,exact,add,int,32,1
82,67,exact,sext,int,32,0
83,85,exact,getelementptr,int,64,1
84,135,exact,add,int,32,0
86,154,exact,getelementptr,int,64,2
87,138,exact,add,int,32,0
89,162,exact,getelementptr,int,64,2
90,126,exact,store,float,32,0
91,127,exact,icmp,int,32,0
92,128,exact,br,int,1,0
93,129,exact,icmp,int,32,0
94,130,exact,br,int,1,0
95,131,exact,icmp,int,32,0
96,132,exact,br,int,1,0
97,133,exact,icmp,int,32,0
98,134,exact,br,int,1,0
99,141,exact,add,int,32,0
101,182,exact,getelementptr,int,64,2
102,144,exact,add,int,32,0
104,239,exact,getelementptr,int,64,2
105,149,exact,add,int,32,0
107,88,no_operand,getelementptr,int,64,2
108,152,exact,add,int,32,0
110,102,no_operand,getelementptr,int,64,2
111,147,exact,fadd,float,32,0
112,148,exact,fadd,float,32,1
113,157,exact,add,int,32,0
115,105,no_operand,getelementptr,int,64,2
116,160,exact,add,int,32,0
118,119,no_operand,getelementptr,int,64,2
119,155,exact,fadd,float,32,0
120,156,exact,fadd,float,32,1
121,167,exact,add,int,32,0
123,122,no_operand,getelementptr,int,64,2
124,173,exact,add,int,32,0
126,137,no_operand,getelementptr,int,64,2
127,163,exact,fadd,float,32,0
128,164,exact,fadd,float,32,1
129,165,exact,fmul,float,32,1
131,177,exact,add,int,32,0
132,180,no_operand,add,int,32,1
133,70,exact,sext,int,32,0
134,143,exact,getelementptr,int,64,1
135,171,exact,store,float,32,0
139,73,exact,sext,int,32,0
140,151,exact,getelementptr,int,64,1
143,159,no_operand,getelementptr,int,64,2
146,170,no_operand,getelementptr,int,64,2
147,183,exact,fsub,float,32,0
148,184,exact,fsub,float,32,1
149,185,exact,store,float,32,0
150,186,exact,fmul,float,32,0
151,187,exact,fmul,float,32,1
152,188,exact,store,float,32,0
153,189,exact,icmp,int,32,0
154,190,exact,br,int,1,0
156,192,exact,call,int,32,2
157,193,exact,fadd,float,32,0
158,194,exact,fadd,float,32,1
159,195,exact,store,float,32,0
160,196,exact,sdiv,int,32,0
161,28,exact,store,int,32,0
162,198,exact,icmp,int,32,0
163,199,exact,br,int,1,0
165,176,no_operand,getelementptr,int,64,2
166,202,exact,store,float,32,0
167,203,exact,icmp,int,32,0
168,204,exact,br,int,1,0
170,179,no_operand,getelementptr,int,64,2
171,207,exact,store,float,32,0
172,208,exact,icmp,int,32,0
173,209,exact,br,int,1,0
175,211,exact,call,int,32,2
176,212,exact,fadd,float,32,0
177,213,exact,fadd,float,32,1
178,214,exact,store,float,32,0
179,215,exact,sdiv,int,32,0
180,34,exact,store,int,32,0
181,217,exact,icmp,int,32,0
182,218,exact,br,int,1,0
183,219,exact,call,float,32,1
184,40,exact,store,int,32,0
185,224,exact,store,float,32,0
186,46,exact,store,int,32,0
187,197,exact,store,int,32,0
191,221,exact,call,int,32,0
193,223,exact,call,int,32,2
194,8,no_operand,call,int,32,3
195,228,exact,ret,float,32,0
196,229,exact,store,float,32,0
197,271,exact,store,float,32,0
199,235,exact,ret,float,32,0
