screen_id,bench,original_site_id,site_id,site_class,opcode,type_kind,bitwidth,operand_index,function,source_file,source_line,source_column,signature_ordinal,semantic_key
DUE001,colorwheel,26,26,result,add,int,32,-1,_Z12computeColorffPh,/home/mdunlavy/GPU_FI_semantic_crosswalk/HeCBench/src/colorwheel-cuda/main.cu,43,71,3,_Z12computeColorffPh|result|add|int|32|-1|/home/mdunlavy/GPU_FI_semantic_crosswalk/HeCBench/src/colorwheel-cuda/main.cu|43|71|3
DUE002,colorwheel,150,150,result,load,int,32,-1,_Z12computeColorffPh,/home/mdunlavy/GPU_FI_semantic_crosswalk/HeCBench/src/colorwheel-cuda/main.cu,56,21,28,_Z12computeColorffPh|result|load|int|32|-1|/home/mdunlavy/GPU_FI_semantic_crosswalk/HeCBench/src/colorwheel-cuda/main.cu|56|21|28
DUE003,colorwheel,7,7,result,load,int,32,-1,_Z7setcolsPA3_iiiii,/home/mdunlavy/GPU_FI_semantic_crosswalk/HeCBench/src/colorwheel-cuda/main.cu,28,14,5,_Z7setcolsPA3_iiiii|result|load|int|32|-1|/home/mdunlavy/GPU_FI_semantic_crosswalk/HeCBench/src/colorwheel-cuda/main.cu|28|14|5
DUE004,colorwheel,233,233,result,load,int,32,-1,_Z5colorPhiiff,/home/mdunlavy/GPU_FI_semantic_crosswalk/HeCBench/src/colorwheel-cuda/main.cu,77,30,15,_Z5colorPhiiff|result|load|int|32|-1|/home/mdunlavy/GPU_FI_semantic_crosswalk/HeCBench/src/colorwheel-cuda/main.cu|77|30|15
DUE005,colorwheel,238,238,result,load,float,32,-1,_Z5colorPhiiff,/home/mdunlavy/GPU_FI_semantic_crosswalk/HeCBench/src/colorwheel-cuda/main.cu,78,21,6,_Z5colorPhiiff|result|load|float|32|-1|/home/mdunlavy/GPU_FI_semantic_crosswalk/HeCBench/src/colorwheel-cuda/main.cu|78|21|6
DUE006,colorwheel,1,1,result,load,int,32,-1,_Z7setcolsPA3_iiiii,/home/mdunlavy/GPU_FI_semantic_crosswalk/HeCBench/src/colorwheel-cuda/main.cu,26,14,1,_Z7setcolsPA3_iiiii|result|load|int|32|-1|/home/mdunlavy/GPU_FI_semantic_crosswalk/HeCBench/src/colorwheel-cuda/main.cu|26|14|1
DUE007,colorwheel,160,160,result,sext,int,64,-1,_Z12computeColorffPh,/home/mdunlavy/GPU_FI_semantic_crosswalk/HeCBench/src/colorwheel-cuda/main.cu,57,18,4,_Z12computeColorffPh|result|sext|int|64|-1|/home/mdunlavy/GPU_FI_semantic_crosswalk/HeCBench/src/colorwheel-cuda/main.cu|57|18|4
DUE008,colorwheel,17,17,result,load,int,32,-1,_Z12computeColorffPh,/home/mdunlavy/GPU_FI_semantic_crosswalk/HeCBench/src/colorwheel-cuda/main.cu,42,24,4,_Z12computeColorffPh|result|load|int|32|-1|/home/mdunlavy/GPU_FI_semantic_crosswalk/HeCBench/src/colorwheel-cuda/main.cu|42|24|4
DUE009,colorwheel,183,183,result,fptosi,int,32,-1,_Z12computeColorffPh,/home/mdunlavy/GPU_FI_semantic_crosswalk/HeCBench/src/colorwheel-cuda/main.cu,63,23,2,_Z12computeColorffPh|result|fptosi|int|32|-1|/home/mdunlavy/GPU_FI_semantic_crosswalk/HeCBench/src/colorwheel-cuda/main.cu|63|23|2
DUE010,colorwheel,181,181,result,load,float,32,-1,_Z12computeColorffPh,/home/mdunlavy/GPU_FI_semantic_crosswalk/HeCBench/src/colorwheel-cuda/main.cu,63,32,21,_Z12computeColorffPh|result|load|float|32|-1|/home/mdunlavy/GPU_FI_semantic_crosswalk/HeCBench/src/colorwheel-cuda/main.cu|63|32|21
DUE011,randomAccess,117,117,result,add,int,64,-1,_Z6updatePyy,/home/mdunlavy/GPU_FI_semantic_crosswalk/HeCBench/src/randomAccess-cuda/main.cu,69,36,1,_Z6updatePyy|result|add|int|64|-1|/home/mdunlavy/GPU_FI_semantic_crosswalk/HeCBench/src/randomAccess-cuda/main.cu|69|36|1
DUE012,randomAccess,102,102,result,icmp,int,1,-1,_Z6updatePyy,/home/mdunlavy/GPU_FI_semantic_crosswalk/HeCBench/src/randomAccess-cuda/main.cu,69,21,1,_Z6updatePyy|result|icmp|int|1|-1|/home/mdunlavy/GPU_FI_semantic_crosswalk/HeCBench/src/randomAccess-cuda/main.cu|69|21|1
