benchmark,backend,machine,site_id,bit_index,fault_class,site_class,opcode,type_kind,bitwidth,function,source_file,source_line,source_column,signature_ordinal,semantic_key,compile_mode,runtime_exit_code,runtime_signal,timed_out,first_hip_hsa_boundary,hip_error_name,error_after_sync_only,output_exists,comparator_ran,comparator_result,final_result_raw,final_classification,dump_path,run_stdout,run_stderr,compare_stdout,compare_stderr,compile_stdout,compile_stderr
entropy,amd,Frontier,472,16,result-value,base,mul,int,32,_Z7entropyPfPKcii,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/src/entropy-hip/main.cu,15,42,2,_Z7entropyPfPKcii|base|mul|int|32|-1|/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/src/entropy-hip/main.cu|15|42|2,text,0,,0,,,0,0,1,compare_ok,BASELINE,BASELINE,,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/debug_trace_top10/amd/entropy/float/baseline.out,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/debug_trace_top10/amd/entropy/float/baseline.err,,,/ccs/home/mdunlavy/GPU_Fault_Injection/HeCBench/results/debug_trace_top10/amd/entropy/float/trace_baseline/build_amd_binary.cmd,
entropy,amd,Frontier,472,16,result-value,base,mul,int,32,_Z7entropyPfPKcii,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/src/entropy-hip/main.cu,15,42,2,_Z7entropyPfPKcii|base|mul|int|32|-1|/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/src/entropy-hip/main.cu|15|42|2,text,0,,0,,,0,0,1,compare_ok,MASKED,MASKED,,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/debug_trace_top10/amd/entropy/float/site472_bit16.out,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/debug_trace_top10/amd/entropy/float/site472_bit16.err,,,/ccs/home/mdunlavy/GPU_Fault_Injection/HeCBench/results/debug_trace_top10/amd/entropy/float/trace_site472_bit16/build_amd_binary.cmd,
entropy,amd,Frontier,472,16,result-value,base,mul,int,32,_Z7entropyPfPKcii,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/src/entropy-hip/main.cu,15,42,2,_Z7entropyPfPKcii|base|mul|int|32|-1|/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/src/entropy-hip/main.cu|15|42|2,text,0,,0,,,0,0,1,compare_ok,MASKED,MASKED,,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/debug_trace_top10/amd/entropy/float/site472_bit16_trial2.out,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/debug_trace_top10/amd/entropy/float/site472_bit16_trial2.err,,,/ccs/home/mdunlavy/GPU_Fault_Injection/HeCBench/results/debug_trace_top10/amd/entropy/float/trace_site472_bit16_trial2/build_amd_binary.cmd,
entropy,amd,Frontier,472,3,result-value,base,mul,int,32,_Z7entropyPfPKcii,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/src/entropy-hip/main.cu,15,42,2,_Z7entropyPfPKcii|base|mul|int|32|-1|/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/src/entropy-hip/main.cu|15|42|2,text,0,,0,,,0,0,1,compare_ok,MASKED,MASKED,,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/debug_trace_top10/amd/entropy/float/site472_bit3.out,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/debug_trace_top10/amd/entropy/float/site472_bit3.err,,,/ccs/home/mdunlavy/GPU_Fault_Injection/HeCBench/results/debug_trace_top10/amd/entropy/float/trace_site472_bit3/build_amd_binary.cmd,
entropy,amd,Frontier,472,3,result-value,base,mul,int,32,_Z7entropyPfPKcii,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/src/entropy-hip/main.cu,15,42,2,_Z7entropyPfPKcii|base|mul|int|32|-1|/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/src/entropy-hip/main.cu|15|42|2,text,0,,0,,,0,0,1,compare_ok,MASKED,MASKED,,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/debug_trace_top10/amd/entropy/float/site472_bit3_trial2.out,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/debug_trace_top10/amd/entropy/float/site472_bit3_trial2.err,,,/ccs/home/mdunlavy/GPU_Fault_Injection/HeCBench/results/debug_trace_top10/amd/entropy/float/trace_site472_bit3_trial2/build_amd_binary.cmd,
