site_id,bit_index,raw_result,normalized_result,exit_code,dump_present,failure_kind,failure_signal,site_class,operand_index,opcode,type_kind,bitwidth,function,source_file,source_line,source_column,signature_ordinal,semantic_key,phase,has_out,has_err,metric_abs_max,metric_mean_abs,metric_rmse,metric_max_rel,metric_mean_rel,metric_p95_abs,metric_p99_abs,metric_num_bad,metric_frac_bad,metric_max_ulp,metric_mean_ulp,metric_size_bytes
1000,36,MASKED:no-flag,MASKED_UNFLAGGED,0,1,,,pointer,0,load,ptr,64,_Z12dense_esuhm2IfEvRN4sycl3_V17nd_itemILi1EEEPKT_S7_PS5_iPKi,/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-sycl/main.cpp,66,63,39,_Z12dense_esuhm2IfEvRN4sycl3_V17nd_itemILi1EEEPKT_S7_PS5_iPKi|pointer|load|ptr|64|0|/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-sycl/main.cpp|66|63|39,dense-embedding-sycl,1,1,,,,,,,,,,,,
1000,37,MASKED:no-flag,MASKED_UNFLAGGED,0,1,,,pointer,0,load,ptr,64,_Z12dense_esuhm2IfEvRN4sycl3_V17nd_itemILi1EEEPKT_S7_PS5_iPKi,/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-sycl/main.cpp,66,63,39,_Z12dense_esuhm2IfEvRN4sycl3_V17nd_itemILi1EEEPKT_S7_PS5_iPKi|pointer|load|ptr|64|0|/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-sycl/main.cpp|66|63|39,dense-embedding-sycl,1,1,,,,,,,,,,,,
1000,38,MASKED:no-flag,MASKED_UNFLAGGED,0,1,,,pointer,0,load,ptr,64,_Z12dense_esuhm2IfEvRN4sycl3_V17nd_itemILi1EEEPKT_S7_PS5_iPKi,/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-sycl/main.cpp,66,63,39,_Z12dense_esuhm2IfEvRN4sycl3_V17nd_itemILi1EEEPKT_S7_PS5_iPKi|pointer|load|ptr|64|0|/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-sycl/main.cpp|66|63|39,dense-embedding-sycl,1,1,,,,,,,,,,,,
1000,39,MASKED:no-flag,MASKED_UNFLAGGED,0,1,,,pointer,0,load,ptr,64,_Z12dense_esuhm2IfEvRN4sycl3_V17nd_itemILi1EEEPKT_S7_PS5_iPKi,/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-sycl/main.cpp,66,63,39,_Z12dense_esuhm2IfEvRN4sycl3_V17nd_itemILi1EEEPKT_S7_PS5_iPKi|pointer|load|ptr|64|0|/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-sycl/main.cpp|66|63|39,dense-embedding-sycl,1,1,,,,,,,,,,,,
1000,4,FAILURE:NONHANG,FAILURE_NONHANG,,0,other,no_result_marker,pointer,0,load,ptr,64,_Z12dense_esuhm2IfEvRN4sycl3_V17nd_itemILi1EEEPKT_S7_PS5_iPKi,/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-sycl/main.cpp,66,63,39,_Z12dense_esuhm2IfEvRN4sycl3_V17nd_itemILi1EEEPKT_S7_PS5_iPKi|pointer|load|ptr|64|0|/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-sycl/main.cpp|66|63|39,dense-embedding-sycl,1,1,,,,,,,,,,,,
1000,40,MASKED:no-flag,MASKED_UNFLAGGED,0,1,,,pointer,0,load,ptr,64,_Z12dense_esuhm2IfEvRN4sycl3_V17nd_itemILi1EEEPKT_S7_PS5_iPKi,/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-sycl/main.cpp,66,63,39,_Z12dense_esuhm2IfEvRN4sycl3_V17nd_itemILi1EEEPKT_S7_PS5_iPKi|pointer|load|ptr|64|0|/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-sycl/main.cpp|66|63|39,dense-embedding-sycl,1,1,,,,,,,,,,,,
1000,41,MASKED:no-flag,MASKED_UNFLAGGED,0,1,,,pointer,0,load,ptr,64,_Z12dense_esuhm2IfEvRN4sycl3_V17nd_itemILi1EEEPKT_S7_PS5_iPKi,/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-sycl/main.cpp,66,63,39,_Z12dense_esuhm2IfEvRN4sycl3_V17nd_itemILi1EEEPKT_S7_PS5_iPKi|pointer|load|ptr|64|0|/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-sycl/main.cpp|66|63|39,dense-embedding-sycl,1,1,,,,,,,,,,,,
1000,42,MASKED:no-flag,MASKED_UNFLAGGED,0,1,,,pointer,0,load,ptr,64,_Z12dense_esuhm2IfEvRN4sycl3_V17nd_itemILi1EEEPKT_S7_PS5_iPKi,/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-sycl/main.cpp,66,63,39,_Z12dense_esuhm2IfEvRN4sycl3_V17nd_itemILi1EEEPKT_S7_PS5_iPKi|pointer|load|ptr|64|0|/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-sycl/main.cpp|66|63|39,dense-embedding-sycl,1,1,,,,,,,,,,,,
1000,43,MASKED:no-flag,MASKED_UNFLAGGED,0,1,,,pointer,0,load,ptr,64,_Z12dense_esuhm2IfEvRN4sycl3_V17nd_itemILi1EEEPKT_S7_PS5_iPKi,/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-sycl/main.cpp,66,63,39,_Z12dense_esuhm2IfEvRN4sycl3_V17nd_itemILi1EEEPKT_S7_PS5_iPKi|pointer|load|ptr|64|0|/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-sycl/main.cpp|66|63|39,dense-embedding-sycl,1,1,,,,,,,,,,,,
1000,44,MASKED:no-flag,MASKED_UNFLAGGED,0,1,,,pointer,0,load,ptr,64,_Z12dense_esuhm2IfEvRN4sycl3_V17nd_itemILi1EEEPKT_S7_PS5_iPKi,/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-sycl/main.cpp,66,63,39,_Z12dense_esuhm2IfEvRN4sycl3_V17nd_itemILi1EEEPKT_S7_PS5_iPKi|pointer|load|ptr|64|0|/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-sycl/main.cpp|66|63|39,dense-embedding-sycl,1,1,,,,,,,,,,,,
