site_id,bit_index,raw_result,normalized_result,exit_code,dump_present,failure_kind,failure_signal,site_class,operand_index,opcode,type_kind,bitwidth,function,source_file,source_line,source_column,signature_ordinal,semantic_key,phase,has_out,has_err,metric_abs_max,metric_mean_abs,metric_rmse,metric_max_rel,metric_mean_rel,metric_p95_abs,metric_p99_abs,metric_num_bad,metric_frac_bad,metric_max_ulp,metric_mean_ulp,metric_size_bytes
101,0,MASKED:no-flag,MASKED_UNFLAGGED,0,1,,,pointer,0,addrspacecast,ptr,64,_Z9AoSKernelPK9AppleTreePiiRN4sycl3_V17nd_itemILi1EEE,/home/mdunlavy/GPU_FI/HeCBench/src/layout-sycl/main.cpp,0,0,4,_Z9AoSKernelPK9AppleTreePiiRN4sycl3_V17nd_itemILi1EEE|pointer|addrspacecast|ptr|64|0|/home/mdunlavy/GPU_FI/HeCBench/src/layout-sycl/main.cpp|0|0|4,layout-sycl-debugscale-r1,1,1,,,,,,,,,,,,
101,1,MASKED:no-flag,MASKED_UNFLAGGED,0,1,,,pointer,0,addrspacecast,ptr,64,_Z9AoSKernelPK9AppleTreePiiRN4sycl3_V17nd_itemILi1EEE,/home/mdunlavy/GPU_FI/HeCBench/src/layout-sycl/main.cpp,0,0,4,_Z9AoSKernelPK9AppleTreePiiRN4sycl3_V17nd_itemILi1EEE|pointer|addrspacecast|ptr|64|0|/home/mdunlavy/GPU_FI/HeCBench/src/layout-sycl/main.cpp|0|0|4,layout-sycl-debugscale-r1,1,1,,,,,,,,,,,,
101,10,MASKED:no-flag,MASKED_UNFLAGGED,0,1,,,pointer,0,addrspacecast,ptr,64,_Z9AoSKernelPK9AppleTreePiiRN4sycl3_V17nd_itemILi1EEE,/home/mdunlavy/GPU_FI/HeCBench/src/layout-sycl/main.cpp,0,0,4,_Z9AoSKernelPK9AppleTreePiiRN4sycl3_V17nd_itemILi1EEE|pointer|addrspacecast|ptr|64|0|/home/mdunlavy/GPU_FI/HeCBench/src/layout-sycl/main.cpp|0|0|4,layout-sycl-debugscale-r1,1,1,,,,,,,,,,,,
101,11,MASKED:no-flag,MASKED_UNFLAGGED,0,1,,,pointer,0,addrspacecast,ptr,64,_Z9AoSKernelPK9AppleTreePiiRN4sycl3_V17nd_itemILi1EEE,/home/mdunlavy/GPU_FI/HeCBench/src/layout-sycl/main.cpp,0,0,4,_Z9AoSKernelPK9AppleTreePiiRN4sycl3_V17nd_itemILi1EEE|pointer|addrspacecast|ptr|64|0|/home/mdunlavy/GPU_FI/HeCBench/src/layout-sycl/main.cpp|0|0|4,layout-sycl-debugscale-r1,1,1,,,,,,,,,,,,
101,12,MASKED:no-flag,MASKED_UNFLAGGED,0,1,,,pointer,0,addrspacecast,ptr,64,_Z9AoSKernelPK9AppleTreePiiRN4sycl3_V17nd_itemILi1EEE,/home/mdunlavy/GPU_FI/HeCBench/src/layout-sycl/main.cpp,0,0,4,_Z9AoSKernelPK9AppleTreePiiRN4sycl3_V17nd_itemILi1EEE|pointer|addrspacecast|ptr|64|0|/home/mdunlavy/GPU_FI/HeCBench/src/layout-sycl/main.cpp|0|0|4,layout-sycl-debugscale-r1,1,1,,,,,,,,,,,,
101,13,MASKED:no-flag,MASKED_UNFLAGGED,0,1,,,pointer,0,addrspacecast,ptr,64,_Z9AoSKernelPK9AppleTreePiiRN4sycl3_V17nd_itemILi1EEE,/home/mdunlavy/GPU_FI/HeCBench/src/layout-sycl/main.cpp,0,0,4,_Z9AoSKernelPK9AppleTreePiiRN4sycl3_V17nd_itemILi1EEE|pointer|addrspacecast|ptr|64|0|/home/mdunlavy/GPU_FI/HeCBench/src/layout-sycl/main.cpp|0|0|4,layout-sycl-debugscale-r1,1,1,,,,,,,,,,,,
101,14,MASKED:no-flag,MASKED_UNFLAGGED,0,1,,,pointer,0,addrspacecast,ptr,64,_Z9AoSKernelPK9AppleTreePiiRN4sycl3_V17nd_itemILi1EEE,/home/mdunlavy/GPU_FI/HeCBench/src/layout-sycl/main.cpp,0,0,4,_Z9AoSKernelPK9AppleTreePiiRN4sycl3_V17nd_itemILi1EEE|pointer|addrspacecast|ptr|64|0|/home/mdunlavy/GPU_FI/HeCBench/src/layout-sycl/main.cpp|0|0|4,layout-sycl-debugscale-r1,1,1,,,,,,,,,,,,
101,15,MASKED:no-flag,MASKED_UNFLAGGED,0,1,,,pointer,0,addrspacecast,ptr,64,_Z9AoSKernelPK9AppleTreePiiRN4sycl3_V17nd_itemILi1EEE,/home/mdunlavy/GPU_FI/HeCBench/src/layout-sycl/main.cpp,0,0,4,_Z9AoSKernelPK9AppleTreePiiRN4sycl3_V17nd_itemILi1EEE|pointer|addrspacecast|ptr|64|0|/home/mdunlavy/GPU_FI/HeCBench/src/layout-sycl/main.cpp|0|0|4,layout-sycl-debugscale-r1,1,1,,,,,,,,,,,,
101,16,MASKED:no-flag,MASKED_UNFLAGGED,0,1,,,pointer,0,addrspacecast,ptr,64,_Z9AoSKernelPK9AppleTreePiiRN4sycl3_V17nd_itemILi1EEE,/home/mdunlavy/GPU_FI/HeCBench/src/layout-sycl/main.cpp,0,0,4,_Z9AoSKernelPK9AppleTreePiiRN4sycl3_V17nd_itemILi1EEE|pointer|addrspacecast|ptr|64|0|/home/mdunlavy/GPU_FI/HeCBench/src/layout-sycl/main.cpp|0|0|4,layout-sycl-debugscale-r1,1,1,,,,,,,,,,,,
101,17,MASKED:no-flag,MASKED_UNFLAGGED,0,1,,,pointer,0,addrspacecast,ptr,64,_Z9AoSKernelPK9AppleTreePiiRN4sycl3_V17nd_itemILi1EEE,/home/mdunlavy/GPU_FI/HeCBench/src/layout-sycl/main.cpp,0,0,4,_Z9AoSKernelPK9AppleTreePiiRN4sycl3_V17nd_itemILi1EEE|pointer|addrspacecast|ptr|64|0|/home/mdunlavy/GPU_FI/HeCBench/src/layout-sycl/main.cpp|0|0|4,layout-sycl-debugscale-r1,1,1,,,,,,,,,,,,
