site_id,site_class,opcode,type_kind,bitwidth,operand_index,function,source_file,source_line,source_column,signature_ordinal,semantic_key
1,base,call,int,32,-1,_Z10pathfinderPKiS0_PiS1_iiiii,/soft/compilers/llvm/release-17.0.6/lib/clang/17/include/__clang_cuda_builtin_vars.h,79,3,1,_Z10pathfinderPKiS0_PiS1_iiiii|base|call|int|32|-1|/soft/compilers/llvm/release-17.0.6/lib/clang/17/include/__clang_cuda_builtin_vars.h|79|3|1
2,base,call,int,32,-1,_Z10pathfinderPKiS0_PiS1_iiiii,/soft/compilers/llvm/release-17.0.6/lib/clang/17/include/__clang_cuda_builtin_vars.h,66,3,2,_Z10pathfinderPKiS0_PiS1_iiiii|base|call|int|32|-1|/soft/compilers/llvm/release-17.0.6/lib/clang/17/include/__clang_cuda_builtin_vars.h|66|3|2
3,base,call,int,32,-1,_Z10pathfinderPKiS0_PiS1_iiiii,/soft/compilers/llvm/release-17.0.6/lib/clang/17/include/__clang_cuda_builtin_vars.h,53,3,3,_Z10pathfinderPKiS0_PiS1_iiiii|base|call|int|32|-1|/soft/compilers/llvm/release-17.0.6/lib/clang/17/include/__clang_cuda_builtin_vars.h|53|3|3
4,base,load,int,32,-1,_Z10pathfinderPKiS0_PiS1_iiiii,/home/mdunlavy/GPU_FI/HeCBench/src/pathfinder-cuda/main.cu,66,26,1,_Z10pathfinderPKiS0_PiS1_iiiii|base|load|int|32|-1|/home/mdunlavy/GPU_FI/HeCBench/src/pathfinder-cuda/main.cu|66|26|1
5,base,load,int,32,-1,_Z10pathfinderPKiS0_PiS1_iiiii,/home/mdunlavy/GPU_FI/HeCBench/src/pathfinder-cuda/main.cu,66,40,2,_Z10pathfinderPKiS0_PiS1_iiiii|base|load|int|32|-1|/home/mdunlavy/GPU_FI/HeCBench/src/pathfinder-cuda/main.cu|66|40|2
6,base,load,int,32,-1,_Z10pathfinderPKiS0_PiS1_iiiii,/home/mdunlavy/GPU_FI/HeCBench/src/pathfinder-cuda/main.cu,66,50,3,_Z10pathfinderPKiS0_PiS1_iiiii|base|load|int|32|-1|/home/mdunlavy/GPU_FI/HeCBench/src/pathfinder-cuda/main.cu|66|50|3
7,base,mul,int,32,-1,_Z10pathfinderPKiS0_PiS1_iiiii,/home/mdunlavy/GPU_FI/HeCBench/src/pathfinder-cuda/main.cu,66,49,1,_Z10pathfinderPKiS0_PiS1_iiiii|base|mul|int|32|-1|/home/mdunlavy/GPU_FI/HeCBench/src/pathfinder-cuda/main.cu|66|49|1
8,base,mul,int,32,-1,_Z10pathfinderPKiS0_PiS1_iiiii,/home/mdunlavy/GPU_FI/HeCBench/src/pathfinder-cuda/main.cu,66,57,2,_Z10pathfinderPKiS0_PiS1_iiiii|base|mul|int|32|-1|/home/mdunlavy/GPU_FI/HeCBench/src/pathfinder-cuda/main.cu|66|57|2
9,base,sub,int,32,-1,_Z10pathfinderPKiS0_PiS1_iiiii,/home/mdunlavy/GPU_FI/HeCBench/src/pathfinder-cuda/main.cu,66,37,1,_Z10pathfinderPKiS0_PiS1_iiiii|base|sub|int|32|-1|/home/mdunlavy/GPU_FI/HeCBench/src/pathfinder-cuda/main.cu|66|37|1
10,base,load,int,32,-1,_Z10pathfinderPKiS0_PiS1_iiiii,/home/mdunlavy/GPU_FI/HeCBench/src/pathfinder-cuda/main.cu,70,15,4,_Z10pathfinderPKiS0_PiS1_iiiii|base|load|int|32|-1|/home/mdunlavy/GPU_FI/HeCBench/src/pathfinder-cuda/main.cu|70|15|4
