site_id,bit_index,result,taxonomy,exit_code,failure_kind,failure_signal,stdout,stderr,dump,metric_abs_max,metric_mean_abs,metric_rmse,metric_max_rel,metric_mean_rel,metric_p95_abs,metric_p99_abs,metric_num_bad,metric_frac_bad,metric_max_ulp,metric_mean_ulp,metric_ham_bits,metric_ham_bytes,metric_size_bytes
1,0,SDC,SDC_NOTFLAGGED,,,,HeCBench/results/llvm17_inject/pathfinder/operand/site1_bit0.out,,,,,,,,,,,,,,4110,1399,4004
1,1,SDC,SDC_NOTFLAGGED,,,,HeCBench/results/llvm17_inject/pathfinder/operand/site1_bit1.out,,,,,,,,,,,,,,4282,1413,4004
1,2,SDC,SDC_NOTFLAGGED,,,,HeCBench/results/llvm17_inject/pathfinder/operand/site1_bit2.out,,,,,,,,,,,,,,3824,1092,4004
1,3,SDC,SDC_NOTFLAGGED,,,,HeCBench/results/llvm17_inject/pathfinder/operand/site1_bit3.out,,,,,,,,,,,,,,5056,1436,4004
1,4,SDC,SDC_NOTFLAGGED,,,,HeCBench/results/llvm17_inject/pathfinder/operand/site1_bit4.out,,,,,,,,,,,,,,5183,1516,4004
1,5,SDC,SDC_NOTFLAGGED,,,,HeCBench/results/llvm17_inject/pathfinder/operand/site1_bit5.out,,,,,,,,,,,,,,6947,2000,4004
1,6,SDC,SDC_NOTFLAGGED,,,,HeCBench/results/llvm17_inject/pathfinder/operand/site1_bit6.out,,,,,,,,,,,,,,5403,2000,4004
1,7,SDC,SDC_NOTFLAGGED,,,,HeCBench/results/llvm17_inject/pathfinder/operand/site1_bit7.out,,,,,,,,,,,,,,5554,2000,4004
1,8,SDC,SDC_NOTFLAGGED,,,,HeCBench/results/llvm17_inject/pathfinder/operand/site1_bit8.out,,,,,,,,,,,,,,5554,2000,4004
1,9,SDC,SDC_NOTFLAGGED,,,,HeCBench/results/llvm17_inject/pathfinder/operand/site1_bit9.out,,,,,,,,,,,,,,5554,2000,4004
1,10,SDC,SDC_NOTFLAGGED,,,,HeCBench/results/llvm17_inject/pathfinder/operand/site1_bit10.out,,,,,,,,,,,,,,5554,2000,4004
1,11,SDC,SDC_NOTFLAGGED,,,,HeCBench/results/llvm17_inject/pathfinder/operand/site1_bit11.out,,,,,,,,,,,,,,5554,2000,4004
1,12,SDC,SDC_NOTFLAGGED,,,,HeCBench/results/llvm17_inject/pathfinder/operand/site1_bit12.out,,,,,,,,,,,,,,5554,2000,4004
1,13,SDC,SDC_NOTFLAGGED,,,,HeCBench/results/llvm17_inject/pathfinder/operand/site1_bit13.out,,,,,,,,,,,,,,5554,2000,4004
1,14,SDC,SDC_NOTFLAGGED,,,,HeCBench/results/llvm17_inject/pathfinder/operand/site1_bit14.out,,,,,,,,,,,,,,5554,2000,4004
1,15,SDC,SDC_NOTFLAGGED,,,,HeCBench/results/llvm17_inject/pathfinder/operand/site1_bit15.out,,,,,,,,,,,,,,5554,2000,4004
1,16,SDC,SDC_NOTFLAGGED,,,,HeCBench/results/llvm17_inject/pathfinder/operand/site1_bit16.out,,,,,,,,,,,,,,5554,2000,4004
1,17,SDC,SDC_NOTFLAGGED,,,,HeCBench/results/llvm17_inject/pathfinder/operand/site1_bit17.out,,,,,,,,,,,,,,5554,2000,4004
1,18,SDC,SDC_NOTFLAGGED,,,,HeCBench/results/llvm17_inject/pathfinder/operand/site1_bit18.out,,,,,,,,,,,,,,5554,2000,4004
1,19,SDC,SDC_NOTFLAGGED,,,,HeCBench/results/llvm17_inject/pathfinder/operand/site1_bit19.out,,,,,,,,,,,,,,5554,2000,4004
1,20,SDC,SDC_NOTFLAGGED,,,,HeCBench/results/llvm17_inject/pathfinder/operand/site1_bit20.out,,,,,,,,,,,,,,5554,2000,4004
1,21,SDC,SDC_NOTFLAGGED,,,,HeCBench/results/llvm17_inject/pathfinder/operand/site1_bit21.out,,,,,,,,,,,,,,5554,2000,4004
1,22,SDC,SDC_NOTFLAGGED,,,,HeCBench/results/llvm17_inject/pathfinder/operand/site1_bit22.out,,,,,,,,,,,,,,5554,2000,4004
1,23,SDC,SDC_NOTFLAGGED,,,,HeCBench/results/llvm17_inject/pathfinder/operand/site1_bit23.out,,,,,,,,,,,,,,5554,2000,4004
1,24,SDC,SDC_NOTFLAGGED,,,,HeCBench/results/llvm17_inject/pathfinder/operand/site1_bit24.out,,,,,,,,,,,,,,5554,2000,4004
1,25,SDC,SDC_NOTFLAGGED,,,,HeCBench/results/llvm17_inject/pathfinder/operand/site1_bit25.out,,,,,,,,,,,,,,5554,2000,4004
1,26,SDC,SDC_NOTFLAGGED,,,,HeCBench/results/llvm17_inject/pathfinder/operand/site1_bit26.out,,,,,,,,,,,,,,5554,2000,4004
1,27,DUE,FAILURE_NONHANG,empty_out,,,HeCBench/results/llvm17_inject/pathfinder/operand/site1_bit27.out,,,,,,,,,,,,,,,,
1,28,DUE,FAILURE_NONHANG,empty_out,,,HeCBench/results/llvm17_inject/pathfinder/operand/site1_bit28.out,,,,,,,,,,,,,,,,
1,29,SDC,SDC_NOTFLAGGED,,,,HeCBench/results/llvm17_inject/pathfinder/operand/site1_bit29.out,,,,,,,,,,,,,,5561,2000,4004
1,30,SDC,SDC_NOTFLAGGED,,,,HeCBench/results/llvm17_inject/pathfinder/operand/site1_bit30.out,,,,,,,,,,,,,,5561,2000,4004
1,31,SDC,SDC_NOTFLAGGED,,,,HeCBench/results/llvm17_inject/pathfinder/operand/site1_bit31.out,,,,,,,,,,,,,,5554,2000,4004
2,0,SDC,SDC_NOTFLAGGED,,,,HeCBench/results/llvm17_inject/pathfinder/operand/site2_bit0.out,,,,,,,,,,,,,,5764,2000,4004
2,1,SDC,SDC_NOTFLAGGED,,,,HeCBench/results/llvm17_inject/pathfinder/operand/site2_bit1.out,,,,,,,,,,,,,,5612,2000,4004
2,2,SDC,SDC_NOTFLAGGED,,,,HeCBench/results/llvm17_inject/pathfinder/operand/site2_bit2.out,,,,,,,,,,,,,,5612,2000,4004
2,3,SDC,SDC_NOTFLAGGED,,,,HeCBench/results/llvm17_inject/pathfinder/operand/site2_bit3.out,,,,,,,,,,,,,,5612,2000,4004
2,4,SDC,SDC_NOTFLAGGED,,,,HeCBench/results/llvm17_inject/pathfinder/operand/site2_bit4.out,,,,,,,,,,,,,,5612,2000,4004
