site_id,opcode,site_class,type_kind,bitwidth,operand_index
2538,zext,operand,int,8,0
2539,shl,int,int,32,-1
2540,shl,operand,int,32,0
2541,shl,operand,int,32,1
2542,zext,int,int,64,-1
2543,zext,operand,int,32,0
2544,shl,int,int,64,-1
2545,shl,operand,int,64,0
2546,shl,operand,int,64,1
2547,or,int,int,64,-1
2548,or,operand,int,64,0
2549,or,operand,int,64,1
2550,add,int,int,32,-1
2551,add,operand,int,32,0
2552,add,operand,int,32,1
2553,icmp,int,int,1,-1
2554,icmp,operand,int,32,0
2555,icmp,operand,int,32,1
2556,br,operand,int,1,0
2557,phi,pointer,pointer,64,-1
2558,phi,pointer,pointer,64,0
2559,phi,pointer,pointer,64,1
2560,phi,pointer,pointer,64,2
2561,phi,int,int,32,-1
2562,phi,operand,int,32,0
2563,phi,operand,int,32,1
2564,phi,operand,int,32,2
2565,phi,int,int,64,-1
2566,phi,operand,int,64,0
2567,phi,operand,int,64,1
2568,phi,operand,int,64,2
2569,icmp,int,int,1,-1
2570,icmp,operand,int,32,0
2571,icmp,operand,int,32,1
2572,br,operand,int,1,0
2573,icmp,int,int,1,-1
2574,icmp,operand,int,32,0
2575,icmp,operand,int,32,1
2576,br,operand,int,1,0
2577,load,int,int,8,-1
2578,load,pointer,pointer,64,0
2579,zext,int,int,64,-1
2580,zext,operand,int,8,0
2581,getelementptr,pointer,pointer,64,-1
2582,getelementptr,pointer,pointer,64,0
2583,getelementptr,operand,int,64,1
2584,load,int,int,8,-1
2585,load,pointer,pointer,64,0
2586,zext,int,int,64,-1
2587,zext,operand,int,8,0
2588,shl,int,int,64,-1
2589,shl,operand,int,64,0
2590,shl,operand,int,64,1
2591,or,int,int,64,-1
2592,or,operand,int,64,0
2593,or,operand,int,64,1
2594,getelementptr,pointer,pointer,64,-1
2595,getelementptr,pointer,pointer,64,0
2596,getelementptr,operand,int,64,1
2597,load,int,int,8,-1
2598,load,pointer,pointer,64,0
2599,zext,int,int,64,-1
2600,zext,operand,int,8,0
2601,shl,int,int,64,-1
2602,shl,operand,int,64,0
2603,shl,operand,int,64,1
2604,or,int,int,64,-1
2605,or,operand,int,64,0
2606,or,operand,int,64,1
2607,getelementptr,pointer,pointer,64,-1
2608,getelementptr,pointer,pointer,64,0
2609,getelementptr,operand,int,64,1
2610,load,int,int,8,-1
2611,load,pointer,pointer,64,0
2612,zext,int,int,64,-1
2613,zext,operand,int,8,0
2614,shl,int,int,64,-1
2615,shl,operand,int,64,0
2616,shl,operand,int,64,1
2617,or,int,int,64,-1
2618,or,operand,int,64,0
2619,or,operand,int,64,1
2620,getelementptr,pointer,pointer,64,-1
2621,getelementptr,pointer,pointer,64,0
2622,getelementptr,operand,int,64,1
2623,load,int,int,8,-1
2624,load,pointer,pointer,64,0
2625,zext,int,int,64,-1
2626,zext,operand,int,8,0
2627,shl,int,int,64,-1
2628,shl,operand,int,64,0
2629,shl,operand,int,64,1
2630,or,int,int,64,-1
2631,or,operand,int,64,0
2632,or,operand,int,64,1
2633,getelementptr,pointer,pointer,64,-1
2634,getelementptr,pointer,pointer,64,0
2635,getelementptr,operand,int,64,1
2636,load,int,int,8,-1
2637,load,pointer,pointer,64,0
2638,zext,int,int,64,-1
2639,zext,operand,int,8,0
2640,shl,int,int,64,-1
2641,shl,operand,int,64,0
2642,shl,operand,int,64,1
2643,or,int,int,64,-1
2644,or,operand,int,64,0
2645,or,operand,int,64,1
2646,getelementptr,pointer,pointer,64,-1
2647,getelementptr,pointer,pointer,64,0
2648,getelementptr,operand,int,64,1
2649,load,int,int,8,-1
2650,load,pointer,pointer,64,0
2651,zext,int,int,64,-1
2652,zext,operand,int,8,0
2653,shl,int,int,64,-1
2654,shl,operand,int,64,0
2655,shl,operand,int,64,1
2656,or,int,int,64,-1
2657,or,operand,int,64,0
2658,or,operand,int,64,1
2659,getelementptr,pointer,pointer,64,-1
2660,getelementptr,pointer,pointer,64,0
2661,getelementptr,operand,int,64,1
2662,load,int,int,8,-1
2663,load,pointer,pointer,64,0
2664,zext,int,int,64,-1
2665,zext,operand,int,8,0
2666,shl,int,int,64,-1
2667,shl,operand,int,64,0
2668,shl,operand,int,64,1
2669,or,int,int,64,-1
2670,or,operand,int,64,0
2671,or,operand,int,64,1
2672,add,int,int,32,-1
2673,add,operand,int,32,0
2674,add,operand,int,32,1
2675,getelementptr,pointer,pointer,64,-1
2676,getelementptr,pointer,pointer,64,0
2677,getelementptr,operand,int,64,1
2678,phi,int,int,32,-1
2679,phi,operand,int,32,0
2680,phi,operand,int,32,1
2681,phi,int,int,64,-1
2682,phi,operand,int,64,0
2683,phi,operand,int,64,1
2684,zext,int,int,64,-1
2685,zext,operand,int,32,0
2686,getelementptr,pointer,pointer,64,-1
2687,getelementptr,pointer,pointer,64,0
2688,getelementptr,operand,int,64,1
2689,load,int,int,8,-1
2690,load,pointer,pointer,64,0
2691,zext,int,int,64,-1
2692,zext,operand,int,8,0
2693,shl,int,int,32,-1
2694,shl,operand,int,32,0
2695,shl,operand,int,32,1
2696,zext,int,int,64,-1
2697,zext,operand,int,32,0
2698,shl,int,int,64,-1
2699,shl,operand,int,64,0
2700,shl,operand,int,64,1
2701,or,int,int,64,-1
2702,or,operand,int,64,0
2703,or,operand,int,64,1
2704,add,int,int,32,-1
2705,add,operand,int,32,0
2706,add,operand,int,32,1
2707,icmp,int,int,1,-1
2708,icmp,operand,int,32,0
2709,icmp,operand,int,32,1
2710,br,operand,int,1,0
2711,phi,pointer,pointer,64,-1
2712,phi,pointer,pointer,64,0
2713,phi,pointer,pointer,64,1
2714,phi,pointer,pointer,64,2
2715,phi,int,int,32,-1
2716,phi,operand,int,32,0
2717,phi,operand,int,32,1
2718,phi,operand,int,32,2
2719,phi,int,int,64,-1
2720,phi,operand,int,64,0
2721,phi,operand,int,64,1
2722,phi,operand,int,64,2
2723,icmp,int,int,1,-1
2724,icmp,operand,int,32,0
2725,icmp,operand,int,32,1
2726,br,operand,int,1,0
2727,icmp,int,int,1,-1
2728,icmp,operand,int,32,0
2729,icmp,operand,int,32,1
2730,br,operand,int,1,0
2731,load,int,int,8,-1
2732,load,pointer,pointer,64,0
2733,zext,int,int,64,-1
2734,zext,operand,int,8,0
2735,getelementptr,pointer,pointer,64,-1
2736,getelementptr,pointer,pointer,64,0
2737,getelementptr,operand,int,64,1
2738,load,int,int,8,-1
2739,load,pointer,pointer,64,0
2740,zext,int,int,64,-1
2741,zext,operand,int,8,0
2742,shl,int,int,64,-1
2743,shl,operand,int,64,0
2744,shl,operand,int,64,1
2745,or,int,int,64,-1
2746,or,operand,int,64,0
2747,or,operand,int,64,1
2748,getelementptr,pointer,pointer,64,-1
2749,getelementptr,pointer,pointer,64,0
2750,getelementptr,operand,int,64,1
2751,load,int,int,8,-1
2752,load,pointer,pointer,64,0
2753,zext,int,int,64,-1
2754,zext,operand,int,8,0
2755,shl,int,int,64,-1
2756,shl,operand,int,64,0
2757,shl,operand,int,64,1
2758,or,int,int,64,-1
2759,or,operand,int,64,0
2760,or,operand,int,64,1
2761,getelementptr,pointer,pointer,64,-1
2762,getelementptr,pointer,pointer,64,0
2763,getelementptr,operand,int,64,1
2764,load,int,int,8,-1
2765,load,pointer,pointer,64,0
2766,zext,int,int,64,-1
2767,zext,operand,int,8,0
2768,shl,int,int,64,-1
2769,shl,operand,int,64,0
2770,shl,operand,int,64,1
2771,or,int,int,64,-1
2772,or,operand,int,64,0
2773,or,operand,int,64,1
2774,getelementptr,pointer,pointer,64,-1
2775,getelementptr,pointer,pointer,64,0
2776,getelementptr,operand,int,64,1
2777,load,int,int,8,-1
2778,load,pointer,pointer,64,0
2779,zext,int,int,64,-1
2780,zext,operand,int,8,0
2781,shl,int,int,64,-1
2782,shl,operand,int,64,0
2783,shl,operand,int,64,1
2784,or,int,int,64,-1
2785,or,operand,int,64,0
2786,or,operand,int,64,1
2787,getelementptr,pointer,pointer,64,-1
2788,getelementptr,pointer,pointer,64,0
2789,getelementptr,operand,int,64,1
2790,load,int,int,8,-1
2791,load,pointer,pointer,64,0
2792,zext,int,int,64,-1
2793,zext,operand,int,8,0
2794,shl,int,int,64,-1
2795,shl,operand,int,64,0
2796,shl,operand,int,64,1
2797,or,int,int,64,-1
2798,or,operand,int,64,0
2799,or,operand,int,64,1
2800,getelementptr,pointer,pointer,64,-1
2801,getelementptr,pointer,pointer,64,0
2802,getelementptr,operand,int,64,1
2803,load,int,int,8,-1
2804,load,pointer,pointer,64,0
2805,zext,int,int,64,-1
2806,zext,operand,int,8,0
2807,shl,int,int,64,-1
2808,shl,operand,int,64,0
2809,shl,operand,int,64,1
2810,or,int,int,64,-1
2811,or,operand,int,64,0
2812,or,operand,int,64,1
2813,getelementptr,pointer,pointer,64,-1
2814,getelementptr,pointer,pointer,64,0
2815,getelementptr,operand,int,64,1
2816,load,int,int,8,-1
2817,load,pointer,pointer,64,0
2818,zext,int,int,64,-1
2819,zext,operand,int,8,0
2820,shl,int,int,64,-1
2821,shl,operand,int,64,0
2822,shl,operand,int,64,1
2823,or,int,int,64,-1
2824,or,operand,int,64,0
2825,or,operand,int,64,1
2826,phi,int,int,32,-1
2827,phi,operand,int,32,0
2828,phi,operand,int,32,1
2829,phi,int,int,64,-1
2830,phi,operand,int,64,0
2831,phi,operand,int,64,1
2832,zext,int,int,64,-1
2833,zext,operand,int,32,0
2834,getelementptr,pointer,pointer,64,-1
2835,getelementptr,pointer,pointer,64,0
2836,getelementptr,operand,int,64,1
2837,load,int,int,8,-1
2838,load,pointer,pointer,64,0
2839,zext,int,int,64,-1
2840,zext,operand,int,8,0
2841,shl,int,int,32,-1
2842,shl,operand,int,32,0
2843,shl,operand,int,32,1
2844,zext,int,int,64,-1
2845,zext,operand,int,32,0
2846,shl,int,int,64,-1
2847,shl,operand,int,64,0
2848,shl,operand,int,64,1
2849,or,int,int,64,-1
2850,or,operand,int,64,0
2851,or,operand,int,64,1
2852,add,int,int,32,-1
2853,add,operand,int,32,0
2854,add,operand,int,32,1
2855,icmp,int,int,1,-1
2856,icmp,operand,int,32,0
2857,icmp,operand,int,32,1
2858,br,operand,int,1,0
2859,phi,int,int,64,-1
2860,phi,operand,int,64,0
2861,phi,operand,int,64,1
2862,phi,operand,int,64,2
2863,shl,int,int,64,-1
2864,shl,operand,int,64,0
2865,shl,operand,int,64,1
2866,add,int,int,64,-1
2867,add,operand,int,64,0
2868,add,operand,int,64,1
2869,and,int,int,64,-1
2870,and,operand,int,64,0
2871,and,operand,int,64,1
2872,and,int,int,64,-1
2873,and,operand,int,64,0
2874,and,operand,int,64,1
2875,or,int,int,64,-1
2876,or,operand,int,64,0
2877,or,operand,int,64,1
2878,call,operand,int,32,0
2879,call,operand,int,64,1
2880,call,operand,int,64,2
2881,call,operand,int,64,3
2882,call,operand,int,64,4
2883,call,operand,int,64,5
2884,call,operand,int,64,6
2885,call,operand,int,64,7
2886,call,operand,int,64,8
2887,call,pointer,pointer,64,9
2888,sub,int,int,64,-1
2889,sub,operand,int,64,0
2890,sub,operand,int,64,1
2891,getelementptr,pointer,pointer,64,-1
2892,getelementptr,pointer,pointer,64,0
2893,getelementptr,operand,int,64,1
2894,icmp,int,int,1,-1
2895,icmp,operand,int,64,0
2896,icmp,operand,int,64,1
2897,br,operand,int,1,0
2898,extractelement,int,int,64,-1
2899,extractelement,operand,int,64,1
2900,ret,operand,int,64,0
2901,switch,operand,int,32,0
2902,switch,operand,int,32,2
2903,switch,operand,int,32,4
2904,switch,operand,int,32,6
2905,load,int,int,32,-1
2906,load,pointer,pointer,64,0
2907,icmp,int,int,1,-1
2908,icmp,operand,int,32,0
2909,icmp,operand,int,32,1
2910,br,operand,int,1,0
2911,call,pointer,pointer,64,-1
2912,call,pointer,pointer,64,0
2913,call,int,int,32,-1
2914,call,pointer,pointer,64,0
2915,getelementptr,pointer,pointer,64,-1
2916,getelementptr,pointer,pointer,64,0
2917,getelementptr,operand,int,64,1
2918,load,int,int,16,-1
2919,load,pointer,pointer,64,0
2920,zext,int,int,32,-1
2921,zext,operand,int,16,0
2922,getelementptr,pointer,pointer,64,-1
2923,getelementptr,pointer,pointer,64,0
2924,getelementptr,operand,int,64,1
2925,load,int,int,32,-1
2926,load,pointer,pointer,64,0
2927,mul,int,int,32,-1
2928,mul,operand,int,32,0
2929,mul,operand,int,32,1
2930,sub,int,int,32,-1
2931,sub,operand,int,32,0
2932,sub,operand,int,32,1
2933,call,int,int,32,-1
2934,call,operand,int,32,0
2935,call,operand,int,32,1
2936,call,pointer,pointer,64,2
2937,zext,int,int,64,-1
2938,zext,operand,int,32,0
2939,call,int,int,32,-1
2940,call,pointer,pointer,64,0
2941,call,pointer,pointer,64,-1
2942,call,pointer,pointer,64,0
2943,load,int,int,32,-1
2944,load,pointer,pointer,64,0
2945,icmp,int,int,1,-1
2946,icmp,operand,int,32,0
2947,icmp,operand,int,32,1
2948,select,int,int,64,-1
2949,select,operand,int,1,0
2950,select,operand,int,64,1
2951,select,operand,int,64,2
2952,getelementptr,pointer,pointer,64,-1
2953,getelementptr,pointer,pointer,64,0
2954,getelementptr,operand,int,64,1
2955,load,int,int,16,-1
2956,load,pointer,pointer,64,0
2957,zext,int,int,64,-1
2958,zext,operand,int,16,0
2959,load,int,int,32,-1
2960,load,pointer,pointer,64,0
2961,icmp,int,int,1,-1
2962,icmp,operand,int,32,0
2963,icmp,operand,int,32,1
2964,br,operand,int,1,0
2965,call,pointer,pointer,64,-1
2966,call,pointer,pointer,64,0
2967,call,int,int,32,-1
2968,call,pointer,pointer,64,0
2969,getelementptr,pointer,pointer,64,-1
2970,getelementptr,pointer,pointer,64,0
2971,getelementptr,operand,int,64,1
2972,load,int,int,16,-1
2973,load,pointer,pointer,64,0
2974,zext,int,int,32,-1
2975,zext,operand,int,16,0
2976,getelementptr,pointer,pointer,64,-1
2977,getelementptr,pointer,pointer,64,0
2978,getelementptr,operand,int,64,1
2979,load,int,int,32,-1
2980,load,pointer,pointer,64,0
2981,mul,int,int,32,-1
2982,mul,operand,int,32,0
2983,mul,operand,int,32,1
2984,sub,int,int,32,-1
2985,sub,operand,int,32,0
2986,sub,operand,int,32,1
2987,call,int,int,32,-1
2988,call,operand,int,32,0
2989,call,operand,int,32,1
2990,call,pointer,pointer,64,2
2991,zext,int,int,64,-1
2992,zext,operand,int,32,0
2993,call,int,int,32,-1
2994,call,pointer,pointer,64,0
2995,call,pointer,pointer,64,-1
2996,call,pointer,pointer,64,0
2997,getelementptr,pointer,pointer,64,-1
2998,getelementptr,pointer,pointer,64,0
2999,getelementptr,operand,int,64,1
3000,load,int,int,32,-1
3001,load,pointer,pointer,64,0
3002,icmp,int,int,1,-1
3003,icmp,operand,int,32,0
3004,icmp,operand,int,32,1
3005,select,int,int,64,-1
3006,select,operand,int,1,0
3007,select,operand,int,64,1
3008,select,operand,int,64,2
3009,getelementptr,pointer,pointer,64,-1
3010,getelementptr,pointer,pointer,64,0
3011,getelementptr,operand,int,64,1
3012,load,int,int,16,-1
3013,load,pointer,pointer,64,0
3014,zext,int,int,64,-1
3015,zext,operand,int,16,0
3016,load,int,int,32,-1
3017,load,pointer,pointer,64,0
3018,icmp,int,int,1,-1
3019,icmp,operand,int,32,0
3020,icmp,operand,int,32,1
3021,br,operand,int,1,0
3022,call,pointer,pointer,64,-1
3023,call,pointer,pointer,64,0
3024,call,int,int,32,-1
3025,call,pointer,pointer,64,0
3026,getelementptr,pointer,pointer,64,-1
3027,getelementptr,pointer,pointer,64,0
3028,getelementptr,operand,int,64,1
3029,load,int,int,16,-1
3030,load,pointer,pointer,64,0
3031,zext,int,int,32,-1
3032,zext,operand,int,16,0
3033,getelementptr,pointer,pointer,64,-1
3034,getelementptr,pointer,pointer,64,0
3035,getelementptr,operand,int,64,1
3036,load,int,int,32,-1
3037,load,pointer,pointer,64,0
3038,mul,int,int,32,-1
3039,mul,operand,int,32,0
3040,mul,operand,int,32,1
3041,sub,int,int,32,-1
3042,sub,operand,int,32,0
3043,sub,operand,int,32,1
3044,call,int,int,32,-1
3045,call,operand,int,32,0
3046,call,operand,int,32,1
3047,call,pointer,pointer,64,2
3048,zext,int,int,64,-1
3049,zext,operand,int,32,0
3050,call,int,int,32,-1
3051,call,pointer,pointer,64,0
3052,call,pointer,pointer,64,-1
3053,call,pointer,pointer,64,0
3054,getelementptr,pointer,pointer,64,-1
3055,getelementptr,pointer,pointer,64,0
3056,getelementptr,operand,int,64,1
3057,load,int,int,32,-1
3058,load,pointer,pointer,64,0
3059,icmp,int,int,1,-1
3060,icmp,operand,int,32,0
3061,icmp,operand,int,32,1
3062,select,int,int,64,-1
3063,select,operand,int,1,0
3064,select,operand,int,64,1
3065,select,operand,int,64,2
3066,getelementptr,pointer,pointer,64,-1
3067,getelementptr,pointer,pointer,64,0
3068,getelementptr,operand,int,64,1
3069,load,int,int,16,-1
3070,load,pointer,pointer,64,0
3071,zext,int,int,64,-1
3072,zext,operand,int,16,0
3073,phi,int,int,64,-1
3074,phi,operand,int,64,0
3075,phi,operand,int,64,1
3076,phi,operand,int,64,2
3077,phi,operand,int,64,3
3078,phi,operand,int,64,4
3079,phi,operand,int,64,5
3080,phi,operand,int,64,6
3081,ret,operand,int,64,0
3082,switch,operand,int,32,0
3083,switch,operand,int,32,2
3084,switch,operand,int,32,4
3085,switch,operand,int,32,6
3086,call,int,int,32,-1
3087,call,pointer,pointer,64,0
3088,call,int,int,32,-1
3089,call,pointer,pointer,64,0
3090,call,int,int,32,-1
3091,call,pointer,pointer,64,0
3092,phi,int,int,32,-1
3093,phi,operand,int,32,0
3094,phi,operand,int,32,1
3095,phi,operand,int,32,2
3096,phi,operand,int,32,3
3097,zext,int,int,64,-1
3098,zext,operand,int,32,0
3099,ret,operand,int,64,0
