bench,category,source_path,copied_path,rows,header,sha256,regenerated
jacobi,normalized_sycl_results,HeCBench/results/llvm17_inject/jacobi-sycl/normalized_results_20260315b.csv,divergence_cases/original_campaign/intel/jacobi/normalized_results_20260315b.csv,65891,"site_id,bit_index,raw_result,normalized_result,exit_code,dump_present,failure_kind,failure_signal,site_class,operand_index,opcode,type_kind,bitwidth,function,source_file,source_line,source_column,signature_ordinal,semantic_key,phase,has_out,has_err,metric_abs_max,metric_mean_abs,metric_rmse,metric_max_rel,metric_mean_rel,metric_p95_abs,metric_p99_abs,metric_num_bad,metric_frac_bad,metric_max_ulp,metric_mean_ulp,metric_size_bytes",31ed7face60c64ceba81f7b88e9ab11d9f3cec5adcc9bac09c4310c178b1571e,false
jacobi,normalized_sycl_results,HeCBench/results/llvm17_inject/jacobi-sycl/normalized_results_20260315c.csv,divergence_cases/original_campaign/intel/jacobi/normalized_results_20260315c.csv,65891,"site_id,bit_index,raw_result,normalized_result,exit_code,dump_present,failure_kind,failure_signal,site_class,operand_index,opcode,type_kind,bitwidth,function,source_file,source_line,source_column,signature_ordinal,semantic_key,phase,has_out,has_err,metric_abs_max,metric_mean_abs,metric_rmse,metric_max_rel,metric_mean_rel,metric_p95_abs,metric_p99_abs,metric_num_bad,metric_frac_bad,metric_max_ulp,metric_mean_ulp,metric_size_bytes",31ed7face60c64ceba81f7b88e9ab11d9f3cec5adcc9bac09c4310c178b1571e,false
jacobi,normalized_sycl_results,HeCBench/results/llvm17_inject/jacobi-sycl/normalized_results_20260316a.csv,divergence_cases/original_campaign/intel/jacobi/normalized_results_20260316a.csv,65891,"site_id,bit_index,raw_result,normalized_result,exit_code,dump_present,failure_kind,failure_signal,site_class,operand_index,opcode,type_kind,bitwidth,function,source_file,source_line,source_column,signature_ordinal,semantic_key,phase,has_out,has_err,metric_abs_max,metric_mean_abs,metric_rmse,metric_max_rel,metric_mean_rel,metric_p95_abs,metric_p99_abs,metric_num_bad,metric_frac_bad,metric_max_ulp,metric_mean_ulp,metric_size_bytes",72d9d2fd1f3237e7fd0cc367bf157aae3888769303316f2308f297e079eb4927,false
jacobi,normalized_sycl_results,HeCBench/results/llvm17_inject/jacobi-sycl/normalized_results_20260330a.csv,divergence_cases/original_campaign/intel/jacobi/normalized_results_20260330a.csv,65891,"site_id,bit_index,raw_result,normalized_result,exit_code,dump_present,failure_kind,failure_signal,site_class,operand_index,opcode,type_kind,bitwidth,function,source_file,source_line,source_column,signature_ordinal,semantic_key,phase,has_out,has_err,metric_abs_max,metric_mean_abs,metric_rmse,metric_max_rel,metric_mean_rel,metric_p95_abs,metric_p99_abs,metric_num_bad,metric_frac_bad,metric_max_ulp,metric_mean_ulp,metric_size_bytes",72d9d2fd1f3237e7fd0cc367bf157aae3888769303316f2308f297e079eb4927,false
jacobi,normalized_sycl_results,HeCBench/results/llvm17_inject/jacobi-sycl/normalized_results_20260330d.csv,divergence_cases/original_campaign/intel/jacobi/normalized_results_20260330d.csv,65891,"site_id,bit_index,raw_result,normalized_result,exit_code,dump_present,failure_kind,failure_signal,site_class,operand_index,opcode,type_kind,bitwidth,function,source_file,source_line,source_column,signature_ordinal,semantic_key,phase,has_out,has_err,metric_abs_max,metric_mean_abs,metric_rmse,metric_max_rel,metric_mean_rel,metric_p95_abs,metric_p99_abs,metric_num_bad,metric_frac_bad,metric_max_ulp,metric_mean_ulp,metric_size_bytes",1d8d1958fdbe181d621b9634f6b8b60c903e1e139b486a66a942c544a5a6ab20,false
jacobi,site_inventory,HeCBench/results/llvm17_inject/jacobi-sycl/sites.csv,divergence_cases/original_campaign/intel/jacobi/sites.csv,308,"site_id,opcode,type_kind,bitwidth,operand_index,function",985226ae95efaf52f57f9401604b4a4c49721d225a89f8215dc79c4585feb877,false
jacobi,site_inventory,HeCBench/results/llvm17_inject/jacobi-sycl/sites_metadata.csv,divergence_cases/original_campaign/intel/jacobi/sites_metadata.csv,308,"site_id,site_class,opcode,type_kind,bitwidth,operand_index,function,source_file,source_line,source_column,signature_ordinal,semantic_key",3b8216a7a961852c5708e5e57db26c3bbf2f22d4776ee091d24906378c0a39d7,false
jacobi,benchmark_local_summary,HeCBench/results/llvm17_inject/jacobi/float/summary.csv,divergence_cases/original_campaign/intel/jacobi/summary_float.csv,5393,"site_id,bit_index,result,taxonomy,exit_code,failure_kind,failure_signal,stdout,stderr,dump,metric_abs_max,metric_mean_abs,metric_rmse,metric_max_rel,metric_mean_rel,metric_p95_abs,metric_p99_abs,metric_num_bad,metric_frac_bad,metric_max_ulp,metric_mean_ulp,metric_ham_bits,metric_ham_bytes,metric_size_bytes",17cd3801a0627fe1ebfbd71264a63e8d7b764639563bdd589acf2f04a4fd7109,false
jacobi,benchmark_local_summary,HeCBench/results/llvm17_inject/jacobi/operand/summary.csv,divergence_cases/original_campaign/intel/jacobi/summary_operand.csv,5585,"site_id,bit_index,result,taxonomy,exit_code,failure_kind,failure_signal,stdout,stderr,dump,metric_abs_max,metric_mean_abs,metric_rmse,metric_max_rel,metric_mean_rel,metric_p95_abs,metric_p99_abs,metric_num_bad,metric_frac_bad,metric_max_ulp,metric_mean_ulp,metric_ham_bits,metric_ham_bytes,metric_size_bytes",abcca389d006fd40a062e3f2806bc745d654660e1b789feb4a9bfd0ddd9b09c2,false
jacobi,benchmark_local_summary,HeCBench/results/llvm17_inject/jacobi/pointer/summary.csv,divergence_cases/original_campaign/intel/jacobi/summary_pointer.csv,7488,"site_id,bit_index,result,taxonomy,exit_code,failure_kind,failure_signal,stdout,stderr,dump,metric_abs_max,metric_mean_abs,metric_rmse,metric_max_rel,metric_mean_rel,metric_p95_abs,metric_p99_abs,metric_num_bad,metric_frac_bad,metric_max_ulp,metric_mean_ulp,metric_ham_bits,metric_ham_bytes,metric_size_bytes",61745a5f238c909fac87d0d62509cbb8504ad975e5ad7ed8afe2f206e859acdb,false
jacobi,worklist,HeCBench/results/llvm17_inject/jacobi-sycl/worklist.csv,divergence_cases/original_campaign/intel/jacobi/worklist.csv,65891,"index,site_id,bit_index,bitwidth,type_kind,opcode,site_class,operand_index",863572980125d2a2e02f8984c927a2f94e257f26a0b610d22a6429a050272226,false
jacobi,worklist,HeCBench/results/llvm17_inject/jacobi-sycl/worklist_missing.csv,divergence_cases/original_campaign/intel/jacobi/worklist_missing.csv,65891,"index,site_id,bit_index,bitwidth,type_kind,opcode,site_class,operand_index",4e47a707066a7a557e58156ffbd777f46d4d87b382edf5994211564b2cafb670,false
layout,site_inventory,HeCBench/results/llvm17_inject/layout-sycl/sites.csv,divergence_cases/original_campaign/intel/layout/sites.csv,69,"site_id,opcode,type_kind,bitwidth,operand_index,function",0b2934029a48fe77b43ed5626372ad3223918a4650073b05a225efacec337e92,false
layout,site_inventory,HeCBench/results/llvm17_inject/layout-sycl/sites_metadata.csv,divergence_cases/original_campaign/intel/layout/sites_metadata.csv,69,"site_id,site_class,opcode,type_kind,bitwidth,operand_index,function,source_file,source_line,source_column,signature_ordinal,semantic_key",f334b32683a78bae27579dc07a549a3ee27c594fe5401bdf76fef24a2050f81f,false
layout,benchmark_local_summary,HeCBench/results/llvm17_inject/layout/float/summary.csv,divergence_cases/original_campaign/intel/layout/summary_float.csv,1410,"site_id,bit_index,result,taxonomy,exit_code,failure_kind,failure_signal,stdout,stderr,dump,metric_abs_max,metric_mean_abs,metric_rmse,metric_max_rel,metric_mean_rel,metric_p95_abs,metric_p99_abs,metric_num_bad,metric_frac_bad,metric_max_ulp,metric_mean_ulp,metric_ham_bits,metric_ham_bytes,metric_size_bytes",c16927275d2bf74226079cf24320edda5a345b4f7aca45f5e3063360edefc9bf,false
layout,benchmark_local_summary,HeCBench/results/llvm17_inject/layout/operand/summary.csv,divergence_cases/original_campaign/intel/layout/summary_operand.csv,1090,"site_id,bit_index,result,taxonomy,exit_code,failure_kind,failure_signal,stdout,stderr,dump,metric_abs_max,metric_mean_abs,metric_rmse,metric_max_rel,metric_mean_rel,metric_p95_abs,metric_p99_abs,metric_num_bad,metric_frac_bad,metric_max_ulp,metric_mean_ulp,metric_ham_bits,metric_ham_bytes,metric_size_bytes",031196191dcb0d2b22cc5a60b43cf3042e6c957c6494d541f8051d65740e9d86,false
layout,benchmark_local_summary,HeCBench/results/llvm17_inject/layout/pointer/summary.csv,divergence_cases/original_campaign/intel/layout/summary_pointer.csv,3072,"site_id,bit_index,result,taxonomy,exit_code,failure_kind,failure_signal,stdout,stderr,dump,metric_abs_max,metric_mean_abs,metric_rmse,metric_max_rel,metric_mean_rel,metric_p95_abs,metric_p99_abs,metric_num_bad,metric_frac_bad,metric_max_ulp,metric_mean_ulp,metric_ham_bits,metric_ham_bytes,metric_size_bytes",062f4ba694b17df78d58e08aa6e23ba4274dc772d2b19efdf06606245d540969,false
layout,worklist,HeCBench/results/llvm17_inject/layout-sycl/worklist.csv,divergence_cases/original_campaign/intel/layout/worklist.csv,18916,"index,site_id,bit_index,bitwidth,type_kind,opcode,site_class,operand_index",ae6cfb2d81625276350fc9bbd8fa578e0bd8f0465e11a7150ec584e99e6131f7,false
layout,worklist,HeCBench/results/llvm17_inject/layout-sycl/worklist_missing.csv,divergence_cases/original_campaign/intel/layout/worklist_missing.csv,1892,"index,site_id,bit_index,bitwidth,type_kind,opcode",2e516864b71434bb5a614d411810cd45c824d441834aa916148af7c74b030270,false
matrix-rotate,normalized_sycl_results,HeCBench/results/llvm17_inject/matrix-rotate-sycl-prod-r1/normalized_results.csv,divergence_cases/original_campaign/intel/matrix-rotate/normalized_results.csv,20450,"site_id,bit_index,raw_result,normalized_result,has_out,has_err",ea3ae07477bca30985c44c2c3150bdb159180d86361113b47e9e38eddd5b5258,false
matrix-rotate,normalized_sycl_results,HeCBench/results/llvm17_inject/matrix-rotate-sycl-prod-r1/normalized_results_20260315a.csv,divergence_cases/original_campaign/intel/matrix-rotate/normalized_results_20260315a.csv,20450,"site_id,bit_index,raw_result,normalized_result,has_out,has_err",ea3ae07477bca30985c44c2c3150bdb159180d86361113b47e9e38eddd5b5258,false
matrix-rotate,normalized_sycl_results,HeCBench/results/llvm17_inject/matrix-rotate-sycl-prod-r1/normalized_results_20260315b.csv,divergence_cases/original_campaign/intel/matrix-rotate/normalized_results_20260315b.csv,20450,"site_id,bit_index,raw_result,normalized_result,exit_code,dump_present,failure_kind,failure_signal,site_class,operand_index,opcode,type_kind,bitwidth,function,source_file,source_line,source_column,signature_ordinal,semantic_key,phase,has_out,has_err,metric_abs_max,metric_mean_abs,metric_rmse,metric_max_rel,metric_mean_rel,metric_p95_abs,metric_p99_abs,metric_num_bad,metric_frac_bad,metric_max_ulp,metric_mean_ulp,metric_size_bytes",75f04327b06592c5a96e7a6d1dbe88ec4ad14faebe21bc0a82100d4d891450a1,false
matrix-rotate,normalized_sycl_results,HeCBench/results/llvm17_inject/matrix-rotate-sycl-prod-r1/normalized_results_20260315c.csv,divergence_cases/original_campaign/intel/matrix-rotate/normalized_results_20260315c.csv,20450,"site_id,bit_index,raw_result,normalized_result,exit_code,dump_present,failure_kind,failure_signal,site_class,operand_index,opcode,type_kind,bitwidth,function,source_file,source_line,source_column,signature_ordinal,semantic_key,phase,has_out,has_err,metric_abs_max,metric_mean_abs,metric_rmse,metric_max_rel,metric_mean_rel,metric_p95_abs,metric_p99_abs,metric_num_bad,metric_frac_bad,metric_max_ulp,metric_mean_ulp,metric_size_bytes",75f04327b06592c5a96e7a6d1dbe88ec4ad14faebe21bc0a82100d4d891450a1,false
matrix-rotate,normalized_sycl_results,HeCBench/results/llvm17_inject/matrix-rotate-sycl-prod-r1/normalized_results_20260315final.csv,divergence_cases/original_campaign/intel/matrix-rotate/normalized_results_20260315final.csv,20450,"site_id,bit_index,raw_result,normalized_result,exit_code,dump_present,failure_kind,failure_signal,site_class,operand_index,opcode,type_kind,bitwidth,function,source_file,source_line,source_column,signature_ordinal,semantic_key,phase,has_out,has_err,metric_abs_max,metric_mean_abs,metric_rmse,metric_max_rel,metric_mean_rel,metric_p95_abs,metric_p99_abs,metric_num_bad,metric_frac_bad,metric_max_ulp,metric_mean_ulp,metric_size_bytes",75f04327b06592c5a96e7a6d1dbe88ec4ad14faebe21bc0a82100d4d891450a1,false
matrix-rotate,normalized_sycl_results,HeCBench/results/llvm17_inject/matrix-rotate-sycl-prod-r1/normalized_results_20260316a.csv,divergence_cases/original_campaign/intel/matrix-rotate/normalized_results_20260316a.csv,20450,"site_id,bit_index,raw_result,normalized_result,exit_code,dump_present,failure_kind,failure_signal,site_class,operand_index,opcode,type_kind,bitwidth,function,source_file,source_line,source_column,signature_ordinal,semantic_key,phase,has_out,has_err,metric_abs_max,metric_mean_abs,metric_rmse,metric_max_rel,metric_mean_rel,metric_p95_abs,metric_p99_abs,metric_num_bad,metric_frac_bad,metric_max_ulp,metric_mean_ulp,metric_size_bytes",cd363d65a47b064f689f7b43ade73c0a37cac2fa56548120c3225c21508af758,false
matrix-rotate,normalized_sycl_results,HeCBench/results/llvm17_inject/matrix-rotate-sycl-prod-r1/normalized_results_20260330a.csv,divergence_cases/original_campaign/intel/matrix-rotate/normalized_results_20260330a.csv,20450,"site_id,bit_index,raw_result,normalized_result,exit_code,dump_present,failure_kind,failure_signal,site_class,operand_index,opcode,type_kind,bitwidth,function,source_file,source_line,source_column,signature_ordinal,semantic_key,phase,has_out,has_err,metric_abs_max,metric_mean_abs,metric_rmse,metric_max_rel,metric_mean_rel,metric_p95_abs,metric_p99_abs,metric_num_bad,metric_frac_bad,metric_max_ulp,metric_mean_ulp,metric_size_bytes",cd363d65a47b064f689f7b43ade73c0a37cac2fa56548120c3225c21508af758,false
matrix-rotate,normalized_sycl_results,HeCBench/results/llvm17_inject/matrix-rotate-sycl-prod-r1/normalized_results_20260330d.csv,divergence_cases/original_campaign/intel/matrix-rotate/normalized_results_20260330d.csv,20450,"site_id,bit_index,raw_result,normalized_result,exit_code,dump_present,failure_kind,failure_signal,site_class,operand_index,opcode,type_kind,bitwidth,function,source_file,source_line,source_column,signature_ordinal,semantic_key,phase,has_out,has_err,metric_abs_max,metric_mean_abs,metric_rmse,metric_max_rel,metric_mean_rel,metric_p95_abs,metric_p99_abs,metric_num_bad,metric_frac_bad,metric_max_ulp,metric_mean_ulp,metric_size_bytes",ffeba79c1db4764ff001ae7c9eab330f01b3ca246d62697ee8bdc2e061b93cef,false
matrix-rotate,worklist,HeCBench/results/llvm17_inject/matrix-rotate-sycl-prod-r1/worklist.csv,divergence_cases/original_campaign/intel/matrix-rotate/prod_r1_worklist.csv,20450,"index,site_id,bit_index,bitwidth,type_kind,opcode,site_class,operand_index",cff502d79f7eca81b9edf22dcb80ae418b4997de12f0ed39e31ee26f3afabcc7,false
matrix-rotate,worklist,HeCBench/results/llvm17_inject/matrix-rotate-sycl-prod-r1/worklist_missing.csv,divergence_cases/original_campaign/intel/matrix-rotate/prod_r1_worklist_missing.csv,20450,"index,site_id,bit_index,bitwidth,type_kind,opcode,site_class,operand_index",afbe18c1bd468ea07c8b1034ba92fdb54b4a65bd8d4c7aa02f188f81c8c88ba5,false
matrix-rotate,site_inventory,HeCBench/results/llvm17_inject/matrix-rotate-sycl/sites.csv,divergence_cases/original_campaign/intel/matrix-rotate/sites.csv,113,"site_id,opcode,type_kind,bitwidth,operand_index,function",5d9b885b3b60cd02f6596b51c2e43476667b84d36b0c8142c8b53f99010bc3ec,false
matrix-rotate,site_inventory,HeCBench/results/llvm17_inject/matrix-rotate-sycl/sites_metadata.csv,divergence_cases/original_campaign/intel/matrix-rotate/sites_metadata.csv,113,"site_id,site_class,opcode,type_kind,bitwidth,operand_index,function,source_file,source_line,source_column,signature_ordinal,semantic_key",7c03451da0e411751f746dc1bf9d70a5e6b11d066a7e7e05fa712ba35cee6133,false
matrix-rotate,benchmark_local_summary,HeCBench/results/llvm17_inject/matrix-rotate-sycl/summary.csv,divergence_cases/original_campaign/intel/matrix-rotate/summary.csv,25,"site_id,bit_index,result,exit_code,stdout,stderr,dump,metric_abs_max,metric_mean_abs,metric_rmse,metric_max_rel,metric_mean_rel,metric_p95_abs,metric_p99_abs,metric_num_bad,metric_frac_bad,metric_max_ulp,metric_mean_ulp,metric_ham_bits,metric_ham_bytes,metric_size_bytes",f0fc004f0ac57ded923ab5236f5973ccb49f0e4375676271f77562e75a2c90fa,false
matrix-rotate,benchmark_local_summary,HeCBench/results/llvm17_inject/matrix-rotate/float/summary.csv,divergence_cases/original_campaign/intel/matrix-rotate/summary_float.csv,2914,"site_id,bit_index,result,taxonomy,exit_code,failure_kind,failure_signal,stdout,stderr,dump,metric_abs_max,metric_mean_abs,metric_rmse,metric_max_rel,metric_mean_rel,metric_p95_abs,metric_p99_abs,metric_num_bad,metric_frac_bad,metric_max_ulp,metric_mean_ulp,metric_ham_bits,metric_ham_bytes,metric_size_bytes",af0cbf69d315cd33c52c82f0716989d36401135481eb0033c98ff65b82955233,false
matrix-rotate,benchmark_local_summary,HeCBench/results/llvm17_inject/matrix-rotate/operand/summary.csv,divergence_cases/original_campaign/intel/matrix-rotate/summary_operand.csv,2786,"site_id,bit_index,result,taxonomy,exit_code,failure_kind,failure_signal,stdout,stderr,dump,metric_abs_max,metric_mean_abs,metric_rmse,metric_max_rel,metric_mean_rel,metric_p95_abs,metric_p99_abs,metric_num_bad,metric_frac_bad,metric_max_ulp,metric_mean_ulp,metric_ham_bits,metric_ham_bytes,metric_size_bytes",5e551c84f529b562af58d85424ff5fbfe8ed082a4dcfda01480e9a423e704962,false
matrix-rotate,benchmark_local_summary,HeCBench/results/llvm17_inject/matrix-rotate/pointer/summary.csv,divergence_cases/original_campaign/intel/matrix-rotate/summary_pointer.csv,4736,"site_id,bit_index,result,taxonomy,exit_code,failure_kind,failure_signal,stdout,stderr,dump,metric_abs_max,metric_mean_abs,metric_rmse,metric_max_rel,metric_mean_rel,metric_p95_abs,metric_p99_abs,metric_num_bad,metric_frac_bad,metric_max_ulp,metric_mean_ulp,metric_ham_bits,metric_ham_bytes,metric_size_bytes",72ae90fbef3ef148574bbb21a5aa29d438e3dc4cd496012ccb0209a7dd1ccb0f,false
matrix-rotate,worklist,HeCBench/results/llvm17_inject/matrix-rotate-sycl/worklist.csv,divergence_cases/original_campaign/intel/matrix-rotate/worklist.csv,21859,"index,site_id,bit_index,bitwidth,type_kind,opcode,site_class,operand_index",c78b289e102ad011d41ddb6cce9a21acd0c4b200aa562d84e8a5aefe04071dc5,false
matrix-rotate,worklist,HeCBench/results/llvm17_inject/matrix-rotate-sycl/worklist_missing.csv,divergence_cases/original_campaign/intel/matrix-rotate/worklist_missing.csv,21835,"index,site_id,bit_index,bitwidth,type_kind,opcode,site_class,operand_index",40f2d45085821840552d10904da404a0628180f169629e16eeb2f5045356c1f4,false
pathfinder,normalized_sycl_results,HeCBench/results/llvm17_inject/pathfinder-sycl/normalized_results.csv,divergence_cases/original_campaign/intel/pathfinder/normalized_results.csv,40464,"site_id,bit_index,raw_result,normalized_result,has_out,has_err",1275b2c2a1415b68636690fec25089bc684c419cd5b1cdaf7a0396567e0785b8,false
pathfinder,normalized_sycl_results,HeCBench/results/llvm17_inject/pathfinder-sycl/normalized_results_20260315a.csv,divergence_cases/original_campaign/intel/pathfinder/normalized_results_20260315a.csv,40464,"site_id,bit_index,raw_result,normalized_result,has_out,has_err",1275b2c2a1415b68636690fec25089bc684c419cd5b1cdaf7a0396567e0785b8,false
pathfinder,normalized_sycl_results,HeCBench/results/llvm17_inject/pathfinder-sycl/normalized_results_20260315b.csv,divergence_cases/original_campaign/intel/pathfinder/normalized_results_20260315b.csv,40464,"site_id,bit_index,raw_result,normalized_result,exit_code,dump_present,failure_kind,failure_signal,site_class,operand_index,opcode,type_kind,bitwidth,function,source_file,source_line,source_column,signature_ordinal,semantic_key,phase,has_out,has_err,metric_abs_max,metric_mean_abs,metric_rmse,metric_max_rel,metric_mean_rel,metric_p95_abs,metric_p99_abs,metric_num_bad,metric_frac_bad,metric_max_ulp,metric_mean_ulp,metric_size_bytes",41325e6572c466e2ce535661a38a58010ffdcc32a72abb1ff869c8e736b04415,false
pathfinder,normalized_sycl_results,HeCBench/results/llvm17_inject/pathfinder-sycl/normalized_results_20260315c.csv,divergence_cases/original_campaign/intel/pathfinder/normalized_results_20260315c.csv,40493,"site_id,bit_index,raw_result,normalized_result,exit_code,dump_present,failure_kind,failure_signal,site_class,operand_index,opcode,type_kind,bitwidth,function,source_file,source_line,source_column,signature_ordinal,semantic_key,phase,has_out,has_err,metric_abs_max,metric_mean_abs,metric_rmse,metric_max_rel,metric_mean_rel,metric_p95_abs,metric_p99_abs,metric_num_bad,metric_frac_bad,metric_max_ulp,metric_mean_ulp,metric_size_bytes",b51e4a5e8a62569acade7a98fb0428b1b7330f99b0aed52308a4df4142966e99,false
pathfinder,normalized_sycl_results,HeCBench/results/llvm17_inject/pathfinder-sycl/normalized_results_20260316a.csv,divergence_cases/original_campaign/intel/pathfinder/normalized_results_20260316a.csv,40493,"site_id,bit_index,raw_result,normalized_result,exit_code,dump_present,failure_kind,failure_signal,site_class,operand_index,opcode,type_kind,bitwidth,function,source_file,source_line,source_column,signature_ordinal,semantic_key,phase,has_out,has_err,metric_abs_max,metric_mean_abs,metric_rmse,metric_max_rel,metric_mean_rel,metric_p95_abs,metric_p99_abs,metric_num_bad,metric_frac_bad,metric_max_ulp,metric_mean_ulp,metric_size_bytes",77f3546c8c676c1ad8e18e59e9a05f4c875311ac7df80052aeca4063c77d0977,false
pathfinder,normalized_sycl_results,HeCBench/results/llvm17_inject/pathfinder-sycl/normalized_results_20260330a.csv,divergence_cases/original_campaign/intel/pathfinder/normalized_results_20260330a.csv,40493,"site_id,bit_index,raw_result,normalized_result,exit_code,dump_present,failure_kind,failure_signal,site_class,operand_index,opcode,type_kind,bitwidth,function,source_file,source_line,source_column,signature_ordinal,semantic_key,phase,has_out,has_err,metric_abs_max,metric_mean_abs,metric_rmse,metric_max_rel,metric_mean_rel,metric_p95_abs,metric_p99_abs,metric_num_bad,metric_frac_bad,metric_max_ulp,metric_mean_ulp,metric_size_bytes",77f3546c8c676c1ad8e18e59e9a05f4c875311ac7df80052aeca4063c77d0977,false
pathfinder,normalized_sycl_results,HeCBench/results/llvm17_inject/pathfinder-sycl/normalized_results_20260330d.csv,divergence_cases/original_campaign/intel/pathfinder/normalized_results_20260330d.csv,40493,"site_id,bit_index,raw_result,normalized_result,exit_code,dump_present,failure_kind,failure_signal,site_class,operand_index,opcode,type_kind,bitwidth,function,source_file,source_line,source_column,signature_ordinal,semantic_key,phase,has_out,has_err,metric_abs_max,metric_mean_abs,metric_rmse,metric_max_rel,metric_mean_rel,metric_p95_abs,metric_p99_abs,metric_num_bad,metric_frac_bad,metric_max_ulp,metric_mean_ulp,metric_size_bytes",5beaecee0ddea0c1da71af5ce90077b87f5394656d4c38a1cb8f61bac68305b9,false
pathfinder,site_inventory,HeCBench/results/llvm17_inject/pathfinder-sycl/sites.csv,divergence_cases/original_campaign/intel/pathfinder/sites.csv,224,"site_id,opcode,type_kind,bitwidth,operand_index,function",ca34e9f7f38f7ad16d2d8160dd835d4d96fde05e534e599c2ea9b9808a07f4b6,false
pathfinder,site_inventory,HeCBench/results/llvm17_inject/pathfinder-sycl/sites_metadata.csv,divergence_cases/original_campaign/intel/pathfinder/sites_metadata.csv,224,"site_id,site_class,opcode,type_kind,bitwidth,operand_index,function,source_file,source_line,source_column,signature_ordinal,semantic_key",ac23e500d50e04e5d8223837150ae91abd3364cf9015e2319354d1a14e501869,false
pathfinder,benchmark_local_summary,HeCBench/results/llvm17_inject/pathfinder/float/summary.csv,divergence_cases/original_campaign/intel/pathfinder/summary_float.csv,4628,"site_id,bit_index,result,taxonomy,exit_code,failure_kind,failure_signal,stdout,stderr,dump,metric_abs_max,metric_mean_abs,metric_rmse,metric_max_rel,metric_mean_rel,metric_p95_abs,metric_p99_abs,metric_num_bad,metric_frac_bad,metric_max_ulp,metric_mean_ulp,metric_ham_bits,metric_ham_bytes,metric_size_bytes",ac1ef919c97b54b5cb16c5402da65a63b202d4d09ded0ae15ac902dbf076935f,false
pathfinder,benchmark_local_summary,HeCBench/results/llvm17_inject/pathfinder/operand/summary.csv,divergence_cases/original_campaign/intel/pathfinder/summary_operand.csv,4051,"site_id,bit_index,result,taxonomy,exit_code,failure_kind,failure_signal,stdout,stderr,dump,metric_abs_max,metric_mean_abs,metric_rmse,metric_max_rel,metric_mean_rel,metric_p95_abs,metric_p99_abs,metric_num_bad,metric_frac_bad,metric_max_ulp,metric_mean_ulp,metric_ham_bits,metric_ham_bytes,metric_size_bytes",f76729aeced1a204adfacbe9fef4dce5f937de56217460d1961fb41c126e5933,false
pathfinder,benchmark_local_summary,HeCBench/results/llvm17_inject/pathfinder/pointer/summary.csv,divergence_cases/original_campaign/intel/pathfinder/summary_pointer.csv,8768,"site_id,bit_index,result,taxonomy,exit_code,failure_kind,failure_signal,stdout,stderr,dump,metric_abs_max,metric_mean_abs,metric_rmse,metric_max_rel,metric_mean_rel,metric_p95_abs,metric_p99_abs,metric_num_bad,metric_frac_bad,metric_max_ulp,metric_mean_ulp,metric_ham_bits,metric_ham_bytes,metric_size_bytes",f47dadf7191eb43407dab18f63f764fe0443e8b51f03d6e23dcca3c7de900f19,false
pathfinder,worklist,HeCBench/results/llvm17_inject/pathfinder-sycl/worklist.csv,divergence_cases/original_campaign/intel/pathfinder/worklist.csv,40493,"index,site_id,bit_index,bitwidth,type_kind,opcode,site_class,operand_index",62643e14bfe8110a7a0263772ccc762da823b270e6feeaaf3d62a952d3b74b16,false
pathfinder,worklist,HeCBench/results/llvm17_inject/pathfinder-sycl/worklist_missing.csv,divergence_cases/original_campaign/intel/pathfinder/worklist_missing.csv,29,"index,site_id,bit_index,bitwidth,type_kind,opcode,site_class,operand_index",fceb7bd2f8a31fe2c04e78e0f25e5056ac197afd59915f7970013b4ce5a58831,false
randomAccess,normalized_sycl_results,HeCBench/results/llvm17_inject/randomAccess-sycl/normalized_results.csv,divergence_cases/original_campaign/intel/randomAccess/normalized_results.csv,33164,"site_id,bit_index,raw_result,normalized_result,has_out,has_err",4b39085c33b394e8b442bcb2e486afd141edf1727d86434f7df83e9e45fa42e9,false
randomAccess,normalized_sycl_results,HeCBench/results/llvm17_inject/randomAccess-sycl/normalized_results_20260315a.csv,divergence_cases/original_campaign/intel/randomAccess/normalized_results_20260315a.csv,33164,"site_id,bit_index,raw_result,normalized_result,has_out,has_err",4b39085c33b394e8b442bcb2e486afd141edf1727d86434f7df83e9e45fa42e9,false
randomAccess,normalized_sycl_results,HeCBench/results/llvm17_inject/randomAccess-sycl/normalized_results_20260315b.csv,divergence_cases/original_campaign/intel/randomAccess/normalized_results_20260315b.csv,33211,"site_id,bit_index,raw_result,normalized_result,exit_code,dump_present,failure_kind,failure_signal,site_class,operand_index,opcode,type_kind,bitwidth,function,source_file,source_line,source_column,signature_ordinal,semantic_key,phase,has_out,has_err,metric_abs_max,metric_mean_abs,metric_rmse,metric_max_rel,metric_mean_rel,metric_p95_abs,metric_p99_abs,metric_num_bad,metric_frac_bad,metric_max_ulp,metric_mean_ulp,metric_size_bytes",f560610d08345d68df1036c7dc88c47ea7e1fcb2b9407de87a4435c77de59483,false
